Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 2,RFA_4,LS Squared Gini - LS Chi Square,-1.0339847310106336,29,0.8451553225,-1.0344903955423044,29,0.845271487242,0.0,100.0,29
KDD98 Multiclass 2,RFA_4,Twoing - LS Chi Square,-0.21732756465368888,29,0.585262549511,-0.22221636909741652,29,0.58714849157,0.0,100.0,29
KDD98 Multiclass 2,GARDENIN,LS Squared Gini - Twoing,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 2,GARDENIN,LS Squared Gini - LS Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 2,GARDENIN,Twoing - LS Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 2,RFA_16,LS Squared Gini - Twoing,-6.627895147242462,29,0.999999855479,-6.619759786435044,29,0.999999852281,0.0,100.0,29
KDD98 Multiclass 2,RFA_16,LS Squared Gini - LS Chi Square,-8.066098844786888,29,0.99999999661,-8.049127681134145,29,0.999999996461,0.0,100.0,29
KDD98 Multiclass 2,RFA_16,Twoing - LS Chi Square,-2.0091534982627413,29,0.973045075773,-2.0043327121878387,29,0.972773922157,0.0,100.0,29
KDD98 Multiclass 2,RFA_15,LS Squared Gini - Twoing,-35.55717978317967,29,1.0,-35.54957032844714,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_15,LS Squared Gini - LS Chi Square,-42.60211519245028,29,1.0,-42.599671008239476,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_15,Twoing - LS Chi Square,-0.48223802816266137,29,0.683371607379,-0.4818072402293859,29,0.683220444426,0.0,100.0,29
KDD98 Multiclass 2,DOMAIN,LS Squared Gini - Twoing,-0.7577143949190183,29,0.772632292048,-0.7577143949190183,29,0.772632292048,0.0,100.0,29
KDD98 Multiclass 2,DOMAIN,LS Squared Gini - LS Chi Square,-1.5242749083009541,29,0.930863830868,-1.5242749083009541,29,0.930863830868,0.0,100.0,29
KDD98 Multiclass 2,DOMAIN,Twoing - LS Chi Square,-0.8811342210628033,29,0.807255071878,-0.8811342210628033,29,0.807255071878,0.0,100.0,29
KDD98 Multiclass 2,AGEFLAG,LS Squared Gini - Twoing,4.743417765907812e-15,11,0.5,4.743417765907812e-15,11,0.5,0.0,100.0,11
KDD98 Multiclass 2,AGEFLAG,LS Squared Gini - LS Chi Square,4.743417765907812e-15,11,0.5,4.743417765907812e-15,11,0.5,0.0,100.0,11
KDD98 Multiclass 2,AGEFLAG,Twoing - LS Chi Square,0.0,11,100.0,0.0,11,100.0,0.0,100.0,11
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - Twoing,3.033093336074225,29,0.00253123122548,3.045076156872449,29,0.00245630796006,0.0,100.0,29
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - LS Chi Square,3.4785448547652624,29,0.000806401768757,3.4699184577064615,29,0.000824854417903,0.0,100.0,29
KDD98 Multiclass 2,OSOURCE,Twoing - LS Chi Square,-0.9273440845073806,29,0.819298938218,-0.9246194272303684,29,0.81860285731,0.0,100.0,29
KDD98 Multiclass 2,RFA_9,LS Squared Gini - Twoing,2.8408262341836794,29,0.00407342130387,2.8378077529829704,29,0.00410355430545,0.0,100.0,29
KDD98 Multiclass 2,RFA_9,LS Squared Gini - LS Chi Square,3.7283747931937694,29,0.000415984341785,3.7254146981196032,29,0.00041928911512,0.0,100.0,29
KDD98 Multiclass 2,RFA_9,Twoing - LS Chi Square,2.3032320874763026,29,0.0143154124009,2.3036604915376477,29,0.0143017833733,0.0,100.0,29
KDD98 Multiclass 2,RFA_2A,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_2A,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_2A,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_12,LS Squared Gini - Twoing,0.3062192173864824,29,0.380812718719,0.30274634675558226,29,0.3821220895,0.0,100.0,29
KDD98 Multiclass 2,RFA_12,LS Squared Gini - LS Chi Square,-0.40379611501825946,29,0.655337548283,-0.40657079199755897,29,0.656345881427,0.0,100.0,29
KDD98 Multiclass 2,RFA_12,Twoing - LS Chi Square,-1.5616965739940305,29,0.935396284345,-1.557466351145162,29,0.934896411758,0.0,100.0,29
KDD98 Multiclass 2,RFA_23,LS Squared Gini - Twoing,-36.627344908900305,29,1.0,-36.81569814348473,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_23,LS Squared Gini - LS Chi Square,-45.65402867990809,29,1.0,-46.03196502137698,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_23,Twoing - LS Chi Square,-1.9746647465759042,29,0.971051925491,-1.9759445072715875,29,0.971128127287,0.0,100.0,29
KDD98 Multiclass 2,RFA_17,LS Squared Gini - Twoing,-10.982775483326286,29,0.999999999996,-10.998287660326111,29,0.999999999996,0.0,100.0,29
KDD98 Multiclass 2,RFA_17,LS Squared Gini - LS Chi Square,-12.421388196111506,29,1.0,-12.454851574043472,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_17,Twoing - LS Chi Square,-2.982189312461227,29,0.997125594879,-2.9787868985333623,29,0.997101148957,0.0,100.0,29
KDD98 Multiclass 2,GEOCODE2,LS Squared Gini - Twoing,-14.253630050748361,29,1.0,-14.253630050748361,29,1.0,-4.097496026137247,0.999846589014,29
KDD98 Multiclass 2,GEOCODE2,LS Squared Gini - LS Chi Square,-14.253630050748361,29,1.0,-14.253630050748361,29,1.0,-4.097496026137247,0.999846589014,29
KDD98 Multiclass 2,GEOCODE2,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_14,LS Squared Gini - Twoing,1.6477937811266556,29,0.0550946496277,1.6475350632887102,29,0.0551213817832,0.0,100.0,29
KDD98 Multiclass 2,RFA_14,LS Squared Gini - LS Chi Square,4.263806208535722,29,9.73160488544e-05,4.26163723194349,29,9.78972068231e-05,0.0,100.0,29
KDD98 Multiclass 2,RFA_14,Twoing - LS Chi Square,2.1810517266366944,29,0.0187172281584,2.1797495823764663,29,0.0187700591777,0.0,100.0,29
KDD98 Multiclass 2,VETERANS,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_20,LS Squared Gini - Twoing,-40.56415870101307,29,1.0,-42.01358910701173,29,1.0,-5.756983337031396,0.999998445729,29
KDD98 Multiclass 2,RFA_20,LS Squared Gini - LS Chi Square,-38.16103597927971,29,1.0,-39.292619480105515,29,1.0,-5.756983337031396,0.999998445729,29
KDD98 Multiclass 2,RFA_20,Twoing - LS Chi Square,-2.074390928386453,29,0.976487711781,-2.075892872601032,29,0.97656216985,0.0,100.0,29
KDD98 Multiclass 2,RFA_6,LS Squared Gini - Twoing,0.44026628516743604,29,0.331504226921,0.4374285581024988,29,0.33252051914,0.0,100.0,29
KDD98 Multiclass 2,RFA_6,LS Squared Gini - LS Chi Square,-0.5702940722461035,29,0.713564657727,-0.5732196189387053,29,0.714542683064,0.0,100.0,29
KDD98 Multiclass 2,RFA_6,Twoing - LS Chi Square,-2.953239553577036,29,0.996911197468,-2.95306851202786,29,0.996909886869,0.0,100.0,29
KDD98 Multiclass 2,RFA_21,LS Squared Gini - Twoing,-16.950390985314435,29,1.0,-16.93669452185385,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_21,LS Squared Gini - LS Chi Square,-19.92602879751358,29,1.0,-19.847977975506982,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_21,Twoing - LS Chi Square,-0.7720419263557015,29,0.776832054634,-0.7767243307341799,29,0.778194448765,0.0,100.0,29
KDD98 Multiclass 3,RFA_19,LS Squared Gini - Twoing,3.982841113575017,29,0.000209568889336,3.983695920081324,29,0.000209083397051,0.0,100.0,29
KDD98 Multiclass 3,RFA_19,LS Squared Gini - LS Chi Square,-1.0620271812178739,29,0.85150603022,-1.067949759149611,29,0.852823536457,0.0,100.0,29
KDD98 Multiclass 3,RFA_19,Twoing - LS Chi Square,-6.144710475148854,29,0.999999464154,-6.154239004541821,29,0.999999477925,0.0,100.0,29
KDD98 Multiclass 3,HOMEOWNR,LS Squared Gini - Twoing,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 3,HOMEOWNR,LS Squared Gini - LS Chi Square,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 3,HOMEOWNR,Twoing - LS Chi Square,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 3,GARDENIN,LS Squared Gini - Twoing,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 3,GARDENIN,LS Squared Gini - LS Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 3,GARDENIN,Twoing - LS Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 3,RFA_2,LS Squared Gini - Twoing,-0.5574213118427368,29,0.709241453374,-0.5574213118427368,29,0.709241453374,0.0,100.0,29
KDD98 Multiclass 3,RFA_2,LS Squared Gini - LS Chi Square,-2.435371508490439,29,0.989371097014,-2.435371508490439,29,0.989371097014,0.0,100.0,29
KDD98 Multiclass 3,RFA_2,Twoing - LS Chi Square,-1.0000000000000002,29,0.837209005992,-1.0000000000000002,29,0.837209005992,0.0,100.0,29
KDD98 Multiclass 3,RFA_7,LS Squared Gini - Twoing,6.1636687714662,29,5.0879842417e-07,6.171050461827681,29,4.98644186608e-07,0.0,100.0,29
KDD98 Multiclass 3,RFA_7,LS Squared Gini - LS Chi Square,1.6874809447778691,29,0.051119815357,1.6874185014676015,29,0.0511258756738,0.0,100.0,29
KDD98 Multiclass 3,RFA_7,Twoing - LS Chi Square,-5.583668219584581,29,0.999997490821,-5.590867453591083,29,0.999997540319,0.0,100.0,29
KDD98 Multiclass 3,STATE,LS Squared Gini - Twoing,-1.474668391079568,13,0.917947884177,-1.4201425908930612,13,0.910448864338,4.163331998932265,0.000556576894698,13
KDD98 Multiclass 3,STATE,LS Squared Gini - LS Chi Square,-0.5536452925313516,13,0.705391106648,-0.5528153022446736,13,0.705115115156,0.0,100.0,13
KDD98 Multiclass 3,STATE,Twoing - LS Chi Square,1.6236723892144516,13,0.0642167757702,1.5052188423179005,13,0.0780864212694,-4.163331998932265,0.999443423105,13
KDD98 Multiclass 3,CDPLAY,LS Squared Gini - Twoing,0.0,8,100.0,0.0,8,100.0,0.0,100.0,8
KDD98 Multiclass 3,CDPLAY,LS Squared Gini - LS Chi Square,0.0,8,100.0,0.0,8,100.0,0.0,100.0,8
KDD98 Multiclass 3,CDPLAY,Twoing - LS Chi Square,0.0,8,100.0,0.0,8,100.0,0.0,100.0,8
KDD98 Multiclass 3,RFA_8,LS Squared Gini - Twoing,4.679659167418484,29,3.08732778765e-05,4.681680673401112,29,3.07007194938e-05,0.0,100.0,29
KDD98 Multiclass 3,RFA_8,LS Squared Gini - LS Chi Square,1.9943760822393257,29,0.0277936937258,1.9928382188040021,29,0.0278822842939,0.0,100.0,29
KDD98 Multiclass 3,RFA_8,Twoing - LS Chi Square,-4.036580588890784,29,0.999818898944,-4.034128167078326,29,0.999817686815,0.0,100.0,29
KDD98 Multiclass 3,FISHER,LS Squared Gini - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 3,FISHER,LS Squared Gini - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 3,FISHER,Twoing - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 3,RFA_11,LS Squared Gini - Twoing,6.641164383593155,29,1.39455172743e-07,6.626560066557901,29,1.45040889632e-07,0.0,100.0,29
KDD98 Multiclass 3,RFA_11,LS Squared Gini - LS Chi Square,2.205083931852552,29,0.0177658060524,2.207157934553952,29,0.0176857671066,0.0,100.0,29
KDD98 Multiclass 3,RFA_11,Twoing - LS Chi Square,-5.628637642047602,29,0.999997784358,-5.624524045955974,29,0.999997759007,0.0,100.0,29
KDD98 Multiclass 3,WALKER,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,WALKER,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,WALKER,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,RFA_22,LS Squared Gini - Twoing,4.206149691046177,29,0.000113986956161,4.212086661789976,29,0.000112147763015,0.0,100.0,29
KDD98 Multiclass 3,RFA_22,LS Squared Gini - LS Chi Square,-2.173567132164704,29,0.980977278659,-2.175042067177376,29,0.981037830617,0.0,100.0,29
KDD98 Multiclass 3,RFA_22,Twoing - LS Chi Square,-8.888511318070222,29,0.999999999555,-8.885456094376316,29,0.999999999551,0.0,100.0,29
KDD98 Multiclass 3,RECP3,LS Squared Gini - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 3,RECP3,LS Squared Gini - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 3,RECP3,Twoing - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 3,RFA_18,LS Squared Gini - Twoing,1.4440544313055372,29,0.0797206852636,1.442934494069028,29,0.0798771242199,0.0,100.0,29
KDD98 Multiclass 3,RFA_18,LS Squared Gini - LS Chi Square,-2.0826720013896947,29,0.976895650383,-2.096425487379976,29,0.977559325449,0.0,100.0,29
KDD98 Multiclass 3,RFA_18,Twoing - LS Chi Square,-2.7013798193879732,29,0.994293835679,-2.7030512712960006,29,0.994316601235,0.0,100.0,29
KDD98 Multiclass 3,BIBLE,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,BIBLE,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,BIBLE,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,PEPSTRFL,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,PEPSTRFL,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,PEPSTRFL,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_24,LS Squared Gini - Twoing,4.383286761742814,29,7.00588828305e-05,4.383968958113035,29,6.99273141433e-05,0.0,100.0,29
KDD98 Multiclass 3,RFA_24,LS Squared Gini - LS Chi Square,-2.203898349185229,29,0.982188294594,-2.2053058885830206,29,0.982242775106,0.0,100.0,29
KDD98 Multiclass 3,RFA_24,Twoing - LS Chi Square,-6.3015795885512915,29,0.999999650621,-6.3073130747343535,29,0.999999656027,0.0,100.0,29
KDD98 Multiclass 3,CRAFTS,LS Squared Gini - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 3,CRAFTS,LS Squared Gini - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 3,CRAFTS,Twoing - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 3,RFA_10,LS Squared Gini - Twoing,1.0280043125750111,29,0.15622313906,1.0296737700601173,29,0.155837482658,0.0,100.0,29
KDD98 Multiclass 3,RFA_10,LS Squared Gini - LS Chi Square,-8.224743032108648,29,0.999999997724,-8.234790661020604,29,0.99999999778,0.0,100.0,29
KDD98 Multiclass 3,RFA_10,Twoing - LS Chi Square,-8.99139443079674,29,0.999999999652,-9.009737894731186,29,0.999999999667,0.0,100.0,29
KDD98 Multiclass 3,PCOWNERS,LS Squared Gini - Twoing,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 3,PCOWNERS,LS Squared Gini - LS Chi Square,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 3,PCOWNERS,Twoing - LS Chi Square,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 3,RFA_3,LS Squared Gini - Twoing,1.726969438246316,29,0.0474060566822,1.7287778894154968,29,0.0472415676519,0.0,100.0,29
KDD98 Multiclass 3,RFA_3,LS Squared Gini - LS Chi Square,-6.917506264256109,29,0.999999933397,-6.918558571474213,29,0.999999933584,0.0,100.0,29
KDD98 Multiclass 3,RFA_3,Twoing - LS Chi Square,-3.6869617255761318,29,0.999535383689,-3.691349493575635,29,0.999540787869,0.0,100.0,29
KDD98 Multiclass 3,RFA_13,LS Squared Gini - Twoing,-7.674149376812094,29,0.999999990801,-7.681172590790586,29,0.999999990966,0.0,100.0,29
KDD98 Multiclass 3,RFA_13,LS Squared Gini - LS Chi Square,-19.656955783852936,29,1.0,-19.660393341144648,29,1.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_13,Twoing - LS Chi Square,-8.837701436535555,29,0.999999999496,-8.840420264511637,29,0.9999999995,0.0,100.0,29
KDD98 Multiclass 3,RFA_4,LS Squared Gini - Twoing,1.7441998107995862,29,0.0458583172751,1.744065296362969,29,0.0458702327634,0.0,100.0,29
KDD98 Multiclass 3,RFA_4,LS Squared Gini - LS Chi Square,-6.955498655813915,29,0.999999939794,-6.955257991360317,29,0.999999939755,0.0,100.0,29
KDD98 Multiclass 3,RFA_4,Twoing - LS Chi Square,-3.7901582295142147,29,0.999647469472,-3.7920601616754412,29,0.999649264678,0.0,100.0,29
KDD98 Multiclass 3,RFA_5,LS Squared Gini - Twoing,-10.186654238615112,29,0.999999999978,-10.17930275936565,29,0.999999999978,0.0,100.0,29
KDD98 Multiclass 3,RFA_5,LS Squared Gini - LS Chi Square,-10.604024021685515,29,0.999999999991,-10.598221764464208,29,0.999999999991,0.0,100.0,29
KDD98 Multiclass 3,RFA_5,Twoing - LS Chi Square,-2.2579840200396495,29,0.984177121735,-2.25711675134252,29,0.984146877883,0.0,100.0,29
KDD98 Multiclass 3,RFA_16,LS Squared Gini - Twoing,6.555953040423026,29,1.75419519577e-07,6.548612711195564,29,1.78926961691e-07,0.0,100.0,29
KDD98 Multiclass 3,RFA_16,LS Squared Gini - LS Chi Square,6.0275746537082435,29,7.38389369981e-07,6.025500903114906,29,7.42599401526e-07,0.0,100.0,29
KDD98 Multiclass 3,RFA_16,Twoing - LS Chi Square,-3.8439891731548754,29,0.999694969943,-3.8450880731406496,29,0.999695871281,0.0,100.0,29
KDD98 Multiclass 3,RFA_15,LS Squared Gini - Twoing,-11.079868043147522,29,0.999999999997,-11.28762788648979,29,0.999999999998,-9.76144017477515,0.999999999943,29
KDD98 Multiclass 3,RFA_15,LS Squared Gini - LS Chi Square,-37.01764002120157,29,1.0,-38.06490036390468,29,1.0,-9.76144017477515,0.999999999943,29
KDD98 Multiclass 3,RFA_15,Twoing - LS Chi Square,-7.350056079447566,29,0.999999978699,-7.351567401084114,29,0.999999978783,0.0,100.0,29
KDD98 Multiclass 3,DOMAIN,LS Squared Gini - Twoing,-2.6188190146418036,25,0.992611887553,-2.6188190146418036,25,0.992611887553,0.0,100.0,25
KDD98 Multiclass 3,DOMAIN,LS Squared Gini - LS Chi Square,-3.040516263455289,25,0.997261533102,-3.040516263455289,25,0.997261533102,0.0,100.0,25
KDD98 Multiclass 3,DOMAIN,Twoing - LS Chi Square,0.19042395357228506,25,0.425257396543,0.19042395357228506,25,0.425257396543,0.0,100.0,25
KDD98 Multiclass 3,GENDER,LS Squared Gini - Twoing,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 3,GENDER,LS Squared Gini - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 3,GENDER,Twoing - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 3,AGEFLAG,LS Squared Gini - Twoing,0.0,21,100.0,0.0,21,100.0,0.0,100.0,21
KDD98 Multiclass 3,AGEFLAG,LS Squared Gini - LS Chi Square,0.0,21,100.0,0.0,21,100.0,0.0,100.0,21
KDD98 Multiclass 3,AGEFLAG,Twoing - LS Chi Square,0.0,21,100.0,0.0,21,100.0,0.0,100.0,21
KDD98 Multiclass 3,OSOURCE,LS Squared Gini - Twoing,-2.636884543210268,21,0.992292041354,-2.606641708349611,21,0.991762731533,0.0,100.0,21
KDD98 Multiclass 3,OSOURCE,LS Squared Gini - LS Chi Square,-0.1634762604777259,21,0.564146739775,-0.04304690979047097,21,0.51696458851,2.160246899469287,0.0212315944558,21
KDD98 Multiclass 3,OSOURCE,Twoing - LS Chi Square,1.2645810859438782,21,0.109938254336,1.3143554459025422,21,0.101451165723,2.160246899469287,0.0212315944558,21
KDD98 Multiclass 3,STEREO,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,STEREO,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,STEREO,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,RFA_9,LS Squared Gini - Twoing,5.529685313637203,29,2.91369822825e-06,5.530673262277146,29,2.90573574246e-06,0.0,100.0,29
KDD98 Multiclass 3,RFA_9,LS Squared Gini - LS Chi Square,2.0569278869661796,29,0.0243934946253,2.051841153805385,29,0.0246556057602,0.0,100.0,29
KDD98 Multiclass 3,RFA_9,Twoing - LS Chi Square,-3.777398038991766,29,0.999635191082,-3.7767765213616413,29,0.999634582483,0.0,100.0,29
KDD98 Multiclass 3,RFA_2A,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_2A,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_2A,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_12,LS Squared Gini - Twoing,7.367971051349562,29,2.03284840072e-08,7.358621889472216,29,2.08304232752e-08,0.0,100.0,29
KDD98 Multiclass 3,RFA_12,LS Squared Gini - LS Chi Square,3.8048667851834765,29,0.000338877768667,3.8084951271129928,29,0.000335590140258,0.0,100.0,29
KDD98 Multiclass 3,RFA_12,Twoing - LS Chi Square,-4.771944552765605,29,0.999976100329,-4.769249221432677,29,0.99997592085,0.0,100.0,29
KDD98 Multiclass 3,RFA_23,LS Squared Gini - Twoing,-15.053733167973217,29,1.0,-15.067622730640682,29,1.0,-13.729530217745982,1.0,29
KDD98 Multiclass 3,RFA_23,LS Squared Gini - LS Chi Square,-35.847199825993656,29,1.0,-35.58945907705037,29,1.0,-13.729530217745982,1.0,29
KDD98 Multiclass 3,RFA_23,Twoing - LS Chi Square,-11.457064999454976,29,0.999999999999,-11.47738381482696,29,0.999999999999,0.0,100.0,29
KDD98 Multiclass 3,RFA_17,LS Squared Gini - Twoing,0.4959638847171166,29,0.311828991562,0.49828946588163137,29,0.311019115888,0.0,100.0,29
KDD98 Multiclass 3,RFA_17,LS Squared Gini - LS Chi Square,-4.095750486796954,29,0.999845856865,-4.103371056226365,29,0.999849028181,0.0,100.0,29
KDD98 Multiclass 3,RFA_17,Twoing - LS Chi Square,-6.844357904307507,29,0.99999991907,-6.844406960841607,29,0.999999919081,0.0,100.0,29
KDD98 Multiclass 3,GEOCODE2,LS Squared Gini - Twoing,1.8018292951450776,18,0.0441730055708,1.8018292951450776,18,0.0441730055708,-1.8371173070873836,0.958619579572,18
KDD98 Multiclass 3,GEOCODE2,LS Squared Gini - LS Chi Square,2.189823359078122,18,0.020975028573,2.189823359078122,18,0.020975028573,-2.5354627641855494,0.989640228478,18
KDD98 Multiclass 3,GEOCODE2,Twoing - LS Chi Square,1.0492063501166464,18,0.153983554626,1.0492063501166464,18,0.153983554626,-1.4552137502179978,0.918585572551,18
KDD98 Multiclass 3,RFA_14,LS Squared Gini - Twoing,5.8421725006757255,29,1.22897988986e-06,5.844407557646679,29,1.22143868309e-06,0.0,100.0,29
KDD98 Multiclass 3,RFA_14,LS Squared Gini - LS Chi Square,2.5834993734916707,29,0.00754398058215,2.583515890233256,29,0.00754368837511,0.0,100.0,29
KDD98 Multiclass 3,RFA_14,Twoing - LS Chi Square,-5.054740885433211,29,0.999989107173,-5.056678055712333,29,0.999989165675,0.0,100.0,29
KDD98 Multiclass 3,COLLECT1,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,COLLECT1,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,COLLECT1,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 3,RFA_20,LS Squared Gini - Twoing,-16.626615290700254,29,1.0,-16.214182742479608,29,1.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_20,LS Squared Gini - LS Chi Square,-19.93067376613614,29,1.0,-19.37599013104572,29,1.0,0.0,100.0,29
KDD98 Multiclass 3,RFA_20,Twoing - LS Chi Square,-5.047863642460008,29,0.999988896922,-5.049776680719329,29,0.999988955811,0.0,100.0,29
KDD98 Multiclass 3,RFA_6,LS Squared Gini - Twoing,6.636155732702416,29,1.4134583215e-07,6.642167651807504,29,1.39079553096e-07,0.0,100.0,29
KDD98 Multiclass 3,RFA_6,LS Squared Gini - LS Chi Square,-1.6112768246515474,29,0.941024240981,-1.6163284354988157,29,0.94157424097,0.0,100.0,29
KDD98 Multiclass 3,RFA_6,Twoing - LS Chi Square,-7.390364966299925,29,0.999999980824,-7.389764907031262,29,0.999999980794,0.0,100.0,29
KDD98 Multiclass 3,RFA_21,LS Squared Gini - Twoing,-5.8640016932399615,29,0.999998842708,-5.865031181714248,29,0.999998845983,0.0,100.0,29
KDD98 Multiclass 3,RFA_21,LS Squared Gini - LS Chi Square,-10.936352490870187,29,0.999999999996,-10.929576637495087,29,0.999999999996,0.0,100.0,29
KDD98 Multiclass 3,RFA_21,Twoing - LS Chi Square,-5.690448434887621,29,0.999998132328,-5.692219116491161,29,0.999998141441,0.0,100.0,29
Adult Census Income,education,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,education,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,education,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,occupation,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,occupation,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,occupation,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,sex,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
