a_0,a_1,a_2,class
AH,T,AH,D
R,IH,Z,AH
F,AH,N,D
G,AE,N,AH
D,W,EH,R
S,SH,EH,R
K,IH,NG,IH
AH,N,S,IY
AH,N,AE,N
Z,DH,AH,N
M,AH,N,S
D,F,AO,R
AH,N,IH,N
N,Y,UW,IH
V,DH,AH,K
AH,N,T,AH
AH,M,P,AH
G,IH,V,Z
R,OW,G,R
K,AA,T,AH
S,P,EH,K
IH,JH,R,IY
IH,NG,S,T
S,L,AO,S
AH,D,EY,K
Y,UW,T,AH
K,AH,N,T
R,M,D,K
S,F,R,AH
P,AO,R,T
AH,D,IH,S
Z,W,UH,D
AH,N,AH,L
D,IH,K,T
M,AH,N,IY
R,AA,F,AH
D,EY,R,AH
AY,OW,EH,N
T,D,IH,Z
L,AA,K,IH
N,D,IH,D
Z,S,EY,IH
R,OW,TH,EH
EY,SH,AH,N
AH,D,UW,S
HH,AE,Z,AH
AO,NG,AE,Z
G,EH,T,S
P,SH,AH,N
S,AA,N,IH
AA,R,SH,AH
IY,M,AH,N
L,M,EY,K
EH,N,JH,AH
B,AH,T,S
D,IH,T,S
AH,OW,P,AH
T,AH,L,S
AW,T,S,IH
K,ER,R,IH
DH,IH,S,R
OW,F,R,AH
T,IY,Z,AH
AH,L,EH,N
EY,D,IH,N
S,AH,N,D
N,AH,N,D
EY,T,IH,D
EY,D,ER,Z
N,D,DH,AH
Z,IH,S,T
P,R,AE,K
N,D,AH,D
S,F,R,AH
ER,Z,IH,N
W,IY,K,L
N,HH,AE,N
B,R,EY,K
S,AH,V,R
AH,K,AH,N
EH,D,DH,AH
SH,UH,D,R
AH,L,AO,R
AA,T,B,IY
IH,SH,AH,N
AE,V,B,IH
AH,T,UW,D
EH,K,T,AH
EH,JH,AH,D
IY,F,EY,L
AH,N,D,IY
S,T,P,L
T,IH,Z,S
CH,ER,ER,Z
R,IY,AH,D
T,EH,N,D
P,AH,L,IH
SH,AH,N,AH
HH,AE,D,R
S,T,IH,N
AH,T,AO,R
NG,T,UW,S
L,AE,S,T
N,S,IH,D
EH,L,AH,D
NG,IH,N,D
L,EY,M,IH
S,P,AH,L
S,T,EY,IH
EH,S,P,L
IH,K,L,EH
DH,T,EH,K
P,ER,M,AH
S,EH,T,AH
S,T,EH,R
P,Y,UW,T
F,EY,L,D
R,EH,V,AH
P,R,AE,K
IY,AH,N,S
T,AH,V,L
IH,R,AH,L
D,AH,S,T
AY,S,AH,Z
JH,ER,N,IH
L,AE,N,Z
IH,SH,AH,L
D,AH,K,T
T,DH,AH,T
AA,N,T,EH
S,V,IH,Z
T,UW,T,R
IH,D,IY,EH
P,OW,K,S
N,R,IH,Z
AA,B,L,AH
AH,M,AH,S
AY,N,ER,Z
T,R,AH,L
IH,L,P,R
Z,F,AO,R
AO,L,S,T
L,AH,N,T
AH,L,AE,Z
UW,AH,N,T
HH,IH,R,IH
N,W,AA,Z
IY,B,AH,T
HH,AE,V,N
AE,D,AH,D
ER,M,AH,N
JH,IY,P,R
AH,M,DH,AH
EY,L,AH,N
EH,S,AO,R
AA,N,DH,AH
T,IH,NG,S
R,D,ER,Z
AH,M,AH,R
N,S,SH,EH
F,ER,AH,N
N,D,S,EH
V,EH,S,T
AY,IH,NG,T
R,DH,AH,T
N,T,B,AH
DH,AE,N,K
HH,AE,V,IH
N,AO,R,S
AE,K,T,AH
IY,S,IH,S
ER,CH,AH,S
IH,T,W,IH
R,D,W,IH
N,SH,AH,N
R,AY,Z,AH
N,V,IY,EH
Z,F,R,AH
DH,AH,Y,EH
M,IH,T,S
AH,L,D,IH
T,W,ER,L
B,AY,DH,AH
AH,T,AY,T
N,B,AY,S
UW,S,T,N
S,P,AO,R
S,EH,D,IH
K,L,IY,T
AH,M,AA,R
AH,N,T,L
V,M,AA,R
L,EY,SH,AH
AA,T,IY,Z
AH,N,S,T
S,AA,R,AH
R,S,AH,Z
R,K,AH,T
AE,T,IH,T
N,D,P,R
T,M,AE,N
R,AY,S,AH
IH,ZH,AH,N
IH,N,AH,S
K,T,EH,N
K,S,P,R
W,ER,L,D
IY,M,AH,N
IH,D,IH,K
G,EH,N,S
W,IY,K,L
B,IH,L,Z
B,ER,P,R
R,Z,W,IH
S,EH,D,IH
IH,V,L,IY
T,W,AA,Z
S,EH,K,T
N,JH,D,IH
N,F,AE,K
SH,AH,N,AH
AH,M,AA,R
P,EH,N,IY
IH,L,AH,T
Z,L,AO,N
OY,L,Z,EH
P,F,AO,T
R,AY,Z,K
F,ER,M,D
IY,S,EH,D
Z,K,AE,N
P,ER,HH,EH
P,R,UW,T
B,AH,L,K
N,AA,T,AH
R,Z,IH,N
IY,EH,S,S
M,EH,N,EH
S,T,R,AH
R,AH,M,S
B,AE,NG,K
IH,N,K,L
F,EH,L,T
AH,G,R,IY
N,EY,SH,AH
JH,AH,S,T
M,AH,N,T
F,AH,T,T
EH,N,JH,AH
IH,K,W,IH
IY,W,AA,Z
Z,AH,N,D
AH,S,T,L
S,T,K,AH
AH,S,L,IY
N,S,AA,N
UW,TH,R,IY
R,OW,Z,T
AH,Y,IH,R
L,Y,AH,N
EH,N,S,T
ER,EY,T,IH
W,UH,D,N
HH,IY,B,IY
Z,AH,V,D
D,S,IH,K
N,SH,AH,T
D,F,AO,R
R,EY,D,R
V,AH,L,Z
S,P,OY,N
UW,EH,R,IY
Y,AH,N,IH
IH,L,Y,AH
T,R,OW,Z
T,IH,V,L
AA,Z,R,IY
R,F,R,AH
AH,T,S,IH
T,S,IH,N
AH,W,ER,L
T,UW,K,AH
N,K,ER,IH
AE,NG,K,S
D,IH,D,N
D,IH,D,N
T,S,S,EH
M,Z,R,IH
L,IH,S,T
AO,NG,D,R
Z,M,AA,D
N,S,UW,IH
AH,N,S,EH
T,OW,L,D
T,ER,AH,L
AH,K,S,IY
AH,N,T,IH
AA,R,K,AH
EY,T,AH,D
P,AO,R,T
M,G,OW,Z
EH,N,D,IH
EH,K,T,S
B,AH,T,S
M,AY,T,L
T,ER,N,AH
IH,K,AA,N
IY,D,AH,Z
K,IH,NG,AH
N,D,AH,S
R,OW,G,R
IH,M,P,L
AH,M,EH,S
L,AY,T,S
R,DH,AE,N
AH,K,SH,AH
EY,SH,AH,N
K,W,IH,D
V,B,IH,N
T,DH,AH,S
IH,S,T,S
AH,V,AH,N
ER,M,AH,N
AH,N,D,S
T,ER,L,IH
Y,AH,N,IH
IH,NG,IH,N
AY,AH,S,T
G,IH,L,D
R,EY,Z,D
AH,N,IH,K
N,L,AY,N
S,EH,M,IY
DH,AH,S,T
Z,S,EH,D
AH,P,AE,K
IY,S,T,AH
N,D,DH,AH
R,L,EH,S
D,IH,V,EH
V,B,IH,L
AA,R,K,AH
N,AA,T,L
UW,IH,NG,IH
EY,S,EH,D
EY,M,AH,N
V,IH,T,S
AE,S,K,T
T,AE,K,S
W,IH,L,R
T,EY,N,D
N,S,AH,L
IH,S,T,R
T,UW,R,IY
IY,L,D,IH
OW,L,D,IH
R,TH,R,EH
T,UW,AW,T
AY,D,IY,AH
N,D,D,IH
K,EY,D,IH
S,IH,NG,K
V,ER,DH,AH
G,R,EY,S
L,AO,NG,IH
R,AY,S,AH
P,AA,L,AH
JH,L,IY,K
S,IH,K,S
R,IY,S,N
EY,B,AH,L
AA,L,ER,Z
S,T,M,AH
JH,AH,N,D
V,Y,UW,Z
AH,V,DH,AH
K,ER,AH,N
IH,N,D,AH
AH,JH,M,AH
L,Y,AH,N
T,AW,N,AH
IH,NG,DH,AH
L,AO,R,AH
D,M,AA,R
W,AA,Z,S
N,AH,N,D
K,AO,R,D
EY,N,W,AH
N,V,OW,T
EH,N,D,AH
K,AE,L,K
K,Y,AH,L
IY,IH,K,S
R,AH,S,T
AH,L,T,AH
D,L,EH,T
D,IH,D,S
D,DH,AH,T
W,AH,N,AH
AH,M,P,L
IH,N,K,L
T,UW,AH,K
P,AH,S,AH
SH,AH,L,S
UW,T,ER,S
D,HH,IH,R
ZH,AH,N,AH
N,OW,W,AH
AH,K,W,IH
D,EY,SH,AH
B,AO,R,D
EH,D,HH,IY
V,AH,L,IH
DH,AH,L,EH
N,D,IH,N
P,R,AH,D
JH,AH,S,T
S,EH,M,IY
D,UH,R,IH
S,AH,N,T
AH,G,R,IY
T,AH,S,IH
Z,B,IY,IH
R,SH,AH,N
M,P,AH,N
V,IH,N,T
AH,V,DH,AH
T,EY,T,IH
N,AH,T,R
NG,M,IY,T
P,AO,R,T
T,B,AA,T
V,IY,EH,S
T,AH,JH,IY
D,EY,T,AH
L,Y,AH,N
Z,B,IH,N
T,AH,JH,IH
P,AH,B,L
Z,IH,N,D
K,IH,NG,AH
UW,Z,M,AH
R,IY,V,IY
IH,NG,ER,N
EH,S,T,AH
AH,W,EY,T
AY,AO,R,AH
IY,M,AH,N
M,IH,N,IH
IH,NG,B,IY
R,EY,SH,AH
DH,AH,S,AH
W,UH,D,S
AH,N,D,AH
V,B,IH,N
Z,T,UW,AH
T,AE,N,EH
AH,S,T,AH
Z,S,EH,D
IH,S,K,L
IH,N,AH,S
AH,T,IY,T
V,IH,ZH,AH
S,HH,AE,Z
UW,R,IY,S
S,T,AE,T
Z,M,EH,N
SH,AH,L,R
T,S,B,IH
EY,T,IH,D
L,IH,NG,T
EH,K,T,AH
AH,N,F,R
R,AE,NG,K
IH,N,S,EH
AH,T,AH,D
IH,N,AH,L
N,V,IH,Z
IH,NG,W,IH
AA,B,L,AH
AH,G,R,IY
S,DH,AH,K
R,D,ER,N
R,D,Y,IH
IY,V,IY,AH
AW,ER,K,R
T,UW,EH,N
N,V,EH,S
N,DH,IH,S
EH,D,IH,T
S,AH,N,AH
T,UW,D,IH
CH,W,AY,L
AH,K,EY,S
AA,F,AH,T
IH,R,IY,AH
L,IH,SH,T
S,EY,L,D
AH,B,JH,EH
V,IY,EH,S
UW,AE,D,R
F,AH,K,AH
N,EH,S,AH
V,AH,TH,R
SH,UH,D,S
AH,N,T,S
Z,AH,V,R
DH,AH,P,R
B,AY,R,AH
T,AO,L,S
L,P,R,AH
R,D,AH,N
ER,AE,N,AH
IH,K,AH,L
D,N,AA,T
R,IY,CH,T
SH,AH,N,K
AH,B,AW,T
ER,T,IY,Z
F,AE,K,T
OW,N,EH,S
N,D,K,AH
AH,K,AO,R
M,P,T,IH
M,DH,IH,S
N,T,R,IY
G,R,IY,D
S,T,IH,K
IY,B,IH,K
DH,AH,G,AH
IH,N,DH,AH
B,T,EY,N
IH,T,W,IH
K,W,AH,T
L,IH,T,IY
T,S,IH,K
AE,T,DH,AH
P,AO,R,T
IH,L,B,IY
OW,Z,D,T
UW,M,ER,IH
R,DH,AH,K
M,P,AH,N
T,W,IH,L
IH,T,IH,N
Z,IH,SH,AH
W,AA,Z,N
R,AY,S,AH
AE,T,SH,EH
T,W,IY,N
N,Y,UW,D
D,F,AO,R
D,ER,EH,K
UW,K,AH,N
R,Z,S,EH
IY,T,EY,L
AH,N,AH,D
V,EH,S,T
N,AH,L,IY
ER,R,IH,K
K,R,IY,S
SH,T,P,R
T,AH,G,R
IH,NG,IH,N
S,T,ER,Z
S,AH,S,AH
DH,AH,P,L
D,AE,D,AH
D,AH,N,D
SH,AH,L,S
N,AH,T,S
L,D,AE,N
T,UW,AE,N
D,DH,IH,S
HH,EH,L,D
AH,K,AH,L
R,IY,AH,L
SH,IH,P,IH
ER,AW,N,S
T,IH,SH,AH
T,S,AE,T
IH,D,DH,AH
K,T,ER,Z
AH,N,IH,N
HH,UW,M,IH
D,T,UW,S
DH,AH,K,AH
IY,K,EH,S
AO,S,T,S
L,D,R,IH
T,UW,W,AH
AY,S,AH,Z
IH,N,DH,AH
IY,D,IY,AH
M,AE,S,T
R,HH,OW,L
B,IH,Z,N
DH,EY,EH,N
ER,K,ER,AH
EH,K,AH,N
EH,D,AE,N
K,AE,S,T
F,T,AH,D
AH,N,AE,K
IH,NG,IH,N
DH,AH,B,AH
AH,T,AE,K
OY,L,S,IY
S,P,EH,K
DH,AH,T,R
F,IH,SH,AH
Z,S,EH,D
EH,D,IH,N
UW,T,B,IH
Z,W,AY,L
N,F,EH,K
P,AO,N,Z
S,IH,Z,K
P,AA,R,T
P,IY,T,IH
AH,T,EH,N
IY,L,AH,N
EY,K,ER,Z
K,SH,AH,N
IH,N,K,L
AH,M,G,IH
Y,UW,S,AH
P,AA,Z,IH
SH,UH,R,AH
S,DH,AE,T
AE,V,ER,IH
R,AA,JH,EH
AH,P,M,AH
K,P,R,IH
EH,S,T,R
P,R,EH,Z
N,D,AH,S
M,EY,K,IH
IH,F,P,R
AE,Z,IH,K
AO,R,M,IH
S,AH,S,AH
Y,IH,R,EH
R,K,AE,S
IH,T,M,AH
IH,T,S,R
K,IH,NG,K
IY,N,ER,IY
IH,SH,AH,L
N,T,DH,AH
M,UW,DH,D
F,L,IY,T
AH,K,AW,N
W,EH,N,IH
AE,N,IH,N
AH,SH,EH,R
HH,AY,L,IY
N,T,UW,R
M,AH,N,T
S,SH,EH,R
L,AH,T,IY
IY,S,EH,D
AH,N,T,IH
N,AY,Z,IH
B,AE,NG,K
IH,N,V,EH
AH,N,S,IH
AA,R,JH,AH
L,S,EH,T
EH,K,T,AH
N,EY,SH,AH
AH,N,AW,N
AE,K,SH,AH
R,N,EH,T
L,D,R,IH
EH,N,T,S
IY,W,AA,Z
M,IH,T,IY
AA,R,CH,T
L,Y,AH,N
S,IH,K,S
AH,L,P,AH
DH,AH,Y,EH
AH,B,L,IH
P,IY,P,AH
OW,AH,G,EH
N,S,T,AH
AH,CH,AE,Z
V,P,AA,R
JH,EH,K,T
EH,V,AH,L
S,R,UH,R
N,IY,Z,AH
ER,K,AE,N
IH,T,S,S
AH,S,DH,AH
S,EH,S,IH
N,F,IH,S
AH,G,R,IY
G,R,IY,D
S,T,EY,T
K,S,IH,N
M,EY,K,T
ER,V,Z,AH
AA,S,T,S
R,IY,M,AH
S,T,M,AH
JH,UW,L,IH
T,S,G,R
G,R,EY,S
HH,AE,V,R
EY,S,EH,D
IH,M,AH,T
IY,OW,K,AH
NG,F,AH,N
R,K,AH,T
AH,D,EY,T
IH,T,W,IH
UW,Y,IY,L
S,P,EH,K
B,IY,AH,N
M,AH,N,T
Z,K,AH,N
N,AE,N,S
OW,T,AH,L
AA,N,W,AH
IH,NG,B,IH
IH,TH,AW,T
EH,R,Z,L
Y,IH,R,R
D,L,AY,N
S,AH,JH,EH
AE,N,IH,Z
AE,T,D,IH
R,OW,CH,T
T,UW,T,R
Z,DH,AE,T
B,IH,N,N
AA,R,K,AH
V,ER,Z,AH
P,EY,SH,AH
T,L,IY,S
N,JH,D,IY
EH,R,W,IH
AH,F,AO,R
R,AE,P,T
Z,AH,T,IH
EH,T,S,T
N,T,R,AH
Z,AH,N,D
R,EH,P,R
G,IH,V,IH
R,AY,S,K
AH,P,AA,Z
IH,NG,AE,T
EH,D,D,R
R,AH,P,R
EH,D,W,IH
T,UW,K,R
D,IH,S,K
R,AH,S,T
AH,N,AH,N
T,AA,K,S
K,IH,K,S
AE,N,Y,AH
AH,P,AE,S
AY,T,AH,D
W,IH,DH,IH
AH,D,EH,N
AE,M,IH,N
AA,F,AH,T
IH,L,Y,AH
L,S,EH,T
AH,N,IH,K
AH,T,OW,T
AA,D,AH,T
EY,SH,AH,N
L,AO,Z,AH
SH,AH,N,AH
AH,N,AH,L
AH,T,DH,AH
P,EY,SH,AH
SH,AH,N,Z
EH,N,D,K
Z,AA,R,K
AE,K,S,EH
AH,V,DH,AH
T,S,W,IH
IH,L,B,IY
R,B,IH,D
N,EY,T,IH
AH,L,T,S
R,D,IH,N
V,AY,D,Z
AA,R,JH,AH
N,T,S,T
N,DH,AH,S
DH,AH,S,T
DH,AE,T,IH
N,K,R,IY
T,UW,K,AH
V,EH,S,T
EH,K,S,IH
T,S,G,R
AA,F,IH,T
AA,L,ER,AH
UW,HH,EH,L
AA,N,W,AH
HH,AO,R,AH
IH,P,EH,R
Z,AH,Y,IH
AH,T,EH,N
N,T,S,IH
L,AY,M,AH
AA,N,T,R
AH,M,EH,K
N,TH,IH,N
AE,Z,S,T
AH,N,T,T
V,IH,T,S
S,T,S,AH
AO,R,D,Z
N,D,EH,K
ER,AH,D,IH
T,ER,Z,IH
IH,Z,N,AH
IH,N,V,AH
R,D,M,EH
SH,AH,N,Z
SH,AO,R,T
N,P,R,IH
D,AH,K,T
T,IH,Z,IH
R,IY,S,AH
D,DH,AE,T
ER,M,EY,N
EH,S,L,EH
T,N,EH,T
W,AO,R,T
ER,EY,SH,AH
S,T,R,IY
EH,N,T,S
T,S,R,EH
S,P,OW,K
AA,R,K,T
IY,V,D,AH
EH,R,D,AH
AA,T,AE,K
W,OW,T,IH
IY,L,UH,K
SH,AH,N,Z
P,L,AH,S
T,S,AH,N
AO,R,T,S
EY,SH,AH,N
N,AW,N,S
AH,B,IH,L
N,D,K,AH
IH,T,S,K
EY,SH,AH,N
G,R,IY,D
AH,SH,EH,R
R,AE,K,T
AY,S,AH,Z
ER,AH,N,T
F,AO,R,K
AW,N,DH,AH
AA,N,T,R
AH,V,IH,T
IY,M,AH,S
M,AY,L,T
AE,NG,K,S
OW,T,AH,L
T,UW,Y,IH
EH,M,IH,K
S,EH,D,IH
L,P,T,L
K,AH,L,AH
T,IH,K,S
D,R,AH,D
V,AH,T,EH
N,D,AH,S
AH,G,UH,D
DH,AH,B,IY
R,D,S,IH
W,IH,DH,AH
P,AH,T,AH
D,AH,B,EH
S,M,AH,N
AO,TH,ER,AH
TH,R,IY,R
IH,NG,G,AH
AE,K,T,L
L,AE,S,T
AE,NG,K,R
AH,S,IY,N
AH,T,AO,T
EH,R,IY,AH
R,IY,AH,S
UW,AH,L,R
ER,K,AH,T
Z,W,ER,IH
T,UW,S,EH
N,ER,IY,K
IY,T,IH,D
EY,B,ER,IH
P,L,AH,K
R,EY,D,S
N,DH,AH,S
K,CH,ER,D
N,SH,AH,L
G,IH,V,IH
AH,M,P,L
IY,N,OW,N
AH,T,AH,L
AH,K,AH,L
AH,N,IY,AH
IH,V,AH,T
D,EH,K,S
D,DH,AH,IH
EH,R,AE,K
T,AH,M,IY
D,F,AO,R
N,Y,ER,S
IY,AH,S,L
IH,N,T,R
ER,T,AE,K
K,S,T,T
ER,SH,EH,R
ER,W,EY,T
L,IH,T,S
AA,B,L,AH
S,T,AA,K
AH,D,EH,K
T,UW,DH,AH
SH,AH,N,AH
AH,M,IH,T
T,R,AA,N
M,AH,N,S
T,AE,N,D
P,M,AH,N
DH,AH,R,EH
IY,K,W,EH
IH,NG,Z,IH
R,AH,N,AH
V,IH,T,S
S,W,EH,N
AY,N,ER,Z
AH,N,L,EH
P,R,EH,Z
D,EH,N,T
N,IH,N,IH
IH,N,K,L
NG,F,R,AH
M,P,AH,N
Z,T,AE,K
IH,L,AO,L
S,T,UW,D
AH,S,T,AH
K,AH,N,T
M,IH,Z,AH
IY,JH,AH,N
IY,N,AO,R
G,R,AH,K
AY,T,IH,N
AO,F,AH,S
M,ER,Z,T
D,M,ER,IY
DH,AH,K,AH
HH,EH,L,D
N,SH,AH,N
IY,P,AH,L
T,M,IY,T
T,IH,NG,AH
AE,D,AH,D
AH,N,Z,IH
D,HH,IY,K
L,AY,M,AH
Z,AH,N,D
ER,Z,AA,N
T,B,AA,N
L,M,AA,R
B,D,T,AH
IY,Z,S,T
AH,N,IY,EH
N,IH,T,S
T,AY,P,S
AH,M,P,AH
DH,AH,K,AH
AH,N,T,R
Z,F,IY,L
T,S,IH,K
IH,N,S,AH
K,T,V,EH
IH,L,L,EH
Z,HH,AE,Z
TH,ER,D,K
S,P,AE,N
T,T,UW,L
EY,K,S,S
V,AY,D,IH
IH,L,W,IH
N,T,AE,K
ER,M,AH,N
AO,R,AH,N
K,AH,N,D
T,F,AY,L
AH,M,P,AH
AO,R,M,D
AA,D,AH,K
Z,IH,S,T
N,AH,K,AH
AA,L,ER,Z
EH,N,D,Z
S,K,AH,N
IY,W,IH,L
M,IH,S,AH
AH,N,AH,L
T,AH,V,IH
W,IY,AA,R
AH,S,S,AH
D,K,AA,S
Z,F,AO,R
AA,R,K,T
N,AH,W,AH
S,IH,K,S
F,AO,R,D
IY,Z,AH,N
EH,K,SH,AH
NG,F,AO,R
T,IH,N,K
S,ER,T,IH
R,EH,JH,IH
AH,F,ER,D
EH,D,DH,AH
D,T,UW,EH
L,Y,IH,R
EY,D,D,EH
S,S,ER,T
AA,N,D,Z
SH,AH,N,IH
R,IY,AH,L
IH,N,HH,EH
AE,S,T,N
S,AH,N,AH
AH,M,AH,N
F,AE,S,EH
AH,S,W,IH
UW,Z,D,IH
NG,T,EH,K
AH,N,IH,N
M,IH,NG,L
R,F,AO,R
R,AY,V,AH
AH,N,T,S
N,K,R,IY
Z,T,UW,K
V,Z,B,AH
EH,S,K,L
T,L,IY,AH
CH,IH,N,K
AH,N,IY,S
T,ER,M,AH
N,AH,K,AH
AH,D,AH,K
D,DH,AH,AH
N,Y,IH,R
IY,EY,SH,AH
Z,T,OW,L
AH,M,P,AH
AH,N,TH,S
HH,ER,N,AH
Z,AH,V,S
L,IH,K,S
R,AH,T,IY
AH,M,P,AH
T,B,AH,T
AH,B,AH,N
N,IH,R,N
V,M,OW,S
AH,S,EY,L
AE,D,M,IH
S,W,AA,Z
R,D,W,IH
W,AY,ER,D
IH,Z,AH,L
S,P,AO,R
IH,R,Z,AH
SH,AO,R,T
D,HH,IH,Z
EY,N,JH,R
AE,M,P,AH
N,D,D,IH
R,UW,P,AH
B,IH,N,N
M,P,R,IY
IY,G,EY,N
OY,D,HH,IH
AH,N,IY,T
Y,UW,N,AH
T,Y,IH,R
N,T,L,EH
IY,EH,R,IY
IH,S,K,L
P,L,EY,S
R,IY,CH,IH
F,EH,K,T
EY,T,M,AH
D,T,UW,R
IH,NG,AE,T
Z,AH,L,T
EH,K,Y,AH
S,T,AE,K
AO,R,DH,AH
AH,V,OW,T
S,L,IY,AH
W,ER,TH,S
L,Z,IH,R
B,IY,D,IH
B,AH,T,AH
IY,Z,DH,AH
T,IY,Z,K
T,AH,N,D
HH,AE,N,S
T,IH,D,IH
AH,B,AH,L
IH,Z,IH,N
V,IY,EH,S
V,IY,EH,S
M,P,L,EH
N,F,ER,AH
L,OY,M,AH
L,EH,V,AH
T,OW,AH,S
R,DH,AE,T
V,IY,EH,S
OW,T,UW,K
AH,M,R,IH
NG,N,EH,T
S,B,AO,R
D,D,IH,K
AH,SH,EH,R
SH,AH,T,IH
K,R,UW,D
K,AO,Z,AH
ER,EY,SH,AH
T,EH,S,R
P,L,AE,N
L,AA,T,AH
S,AA,R,L
AH,W,ER,L
IY,S,EH,Z
AH,F,IH,T
IH,R,AH,K
D,EH,N,T
AW,N,T,S
EH,R,M,AH
AE,T,IH,Z
EH,M,AH,K
IH,N,P,R
AH,N,IY,T
R,AH,T,IY
K,Y,UH,R
S,M,IH,S
K,AA,N,T
L,IH,N,K
AH,L,IH,L
ER,S,AA,N
P,AW,ER,K
R,IH,K,AH
L,IY,R,IY
N,S,EH,D
R,IH,N,S
EY,T,AH,D
D,AH,T,AH
IH,S,K,L
AE,S,EH,T
OW,Z,D,R
DH,AH,P,R
L,OW,Z,D
D,DH,EH,R
IY,Z,AH,N
N,S,AH,Z
M,AA,R,K
AH,R,IH,S
S,T,ER,N
T,AH,L,S
OY,L,AH,N
N,V,EH,N
AH,K,SH,AH
G,EY,N,Z
T,IH,D,T
IH,NG,DH,AH
IH,L,EH,N
S,EH,D,IH
F,AO,R,R
UW,M,Y,AH
N,TH,AE,Z
OW,M,AE,N
EY,M,AH,N
Y,UH,R,AH
AH,SH,EH,R
L,AH,T,IY
T,ER,N,EH
S,T,R,IY
P,R,IH,D
D,IH,NG,IH
F,AO,R,K
K,ER,AH,N
AH,L,IH,S
K,IH,N,AH
N,T,S,AH
S,P,R,EH
ER,T,IH,K
K,W,AO,R
T,Y,IH,R
AH,JH,IH,T
UW,IH,K,S
AH,P,R,IY
P,AA,L,AH
D,IH,D,T
IY,W,EH,N
Z,EH,K,S
T,AH,L,T
AY,Z,AH,Z
IH,P,L,EH
Y,UW,Z,T
AE,P,AH,T
S,R,IH,K
IH,N,AH,L
SH,AH,L,AH
AH,N,AH,L
P,AH,T,AH
SH,IY,OW,Z
AO,NG,AE,Z
R,EY,T,S
L,IY,AE,D
F,EH,L,T
ER,K,AH,N
T,D,AH,Z
S,K,UH,D
T,UW,AH,K
D,IH,T,S
N,L,EH,D
IY,Z,AA,R
N,Y,ER,S
F,AH,L,IY
IH,F,AO,R
D,IH,SH,AH
L,T,ER,N
JH,M,AH,N
P,AA,N,D
P,EH,R,D
V,IY,AH,S
B,IY,N,Z
L,AH,M,Z
L,AO,S,T
L,R,EH,D
IH,SH,UW,N
IH,S,T,R
G,R,EY,T
M,AH,N,T
S,IH,Z,T
T,S,AH,L
AA,V,AH,N
T,IY,AH,N
R,AY,Z,AH
IH,D,AH,N
R,AA,B,L
R,P,AH,T
N,D,EY,T
T,AO,R,AH
R,AH,N,D
W,IH,DH,T
N,D,L,EH
UH,R,AH,T
D,IH,T,S
K,L,UW,D
AW,T,G,IH
S,T,EH,N
AA,Z,IH,N
JH,AH,W,AH
K,S,HH,IY
SH,AH,N,IH
S,P,AO,R
F,AH,T,IH
UH,D,AO,L
N,T,R,IY
D,DH,AH,K
S,AA,N,IH
Z,R,EH,L
L,AH,T,IH
IH,V,ER,T
AA,JH,EH,K
D,IY,B,IH
EH,N,CH,AH
T,ER,Z,IH
IH,Z,P,R
K,S,M,AH
N,Z,W,IH
P,EH,R,D
OW,Z,D,T
AH,T,W,AH
HH,AE,Z,EH
F,SH,AO,R
OW,S,T,N
T,AH,N,D
R,AH,T,IY
Z,AH,N,D
IH,SH,UW,IH
R,AH,D,AH
T,D,IH,S
UW,S,K,R
D,L,AE,S
S,EH,D,IH
Z,AH,Y,IH
IH,L,AH,T
K,AH,N,T
T,AH,JH,AH
ER,B,AA,N
AH,V,R,IH
K,AH,T,AH
T,AH,V,L
OW,V,ER,N
R,DH,AH,EH
IH,T,S,S
R,EY,T,S
EH,R,ER,N
IY,T,AE,K
B,EH,N,AH
R,AY,Z,T
T,R,EY,T
AH,R,EH,S
NG,K,S,AH
D,HH,AY,D
D,EY,T,AH
W,EH,N,N
IH,D,OW,N
ER,JH,IY,IH
EY,L,Z,T
Z,AH,N,D
EH,N,AA,N
N,D,TH,R
AH,S,AA,R
DH,AH,TH,R
R,K,AH,T
DH,AH,P,R
P,AA,Z,IH
SH,IH,F,T
DH,ER,EH,K
R,M,AA,R
M,AA,R,K
L,Y,AH,N
JH,EH,S,T
EH,K,AH,N
ER,HH,AE,D
D,AH,S,T
F,AH,N,D
P,IH,R,IY
R,EH,Z,AH
T,OW,L,D
AH,L,Z,AH
AH,N,Z,IH
S,AH,Z,IH
R,AH,M,N
B,AA,N,D
R,EY,T,S
ER,D,EY,EH
EY,M,AH,N
T,UW,AW,T
D,IH,N,AH
AH,T,S,AH
AH,T,EY,K
AA,S,P,EH
IH,NG,DH,EH
S,EH,L,IH
M,R,EY,T
JH,AH,S,T
K,AH,T,AH
IH,ZH,AH,N
M,EH,N,T
N,IH,NG,AH
S,W,AA,Z
UW,Z,ER,EH
T,T,R,IH
K,W,OW,T
EH,R,D,T
AH,L,T,AH
Z,AH,G,R
TH,R,IY,K
IH,NG,S,EH
T,EY,L,Z
N,F,AO,R
L,AH,M,AH
AH,K,SH,AH
F,ER,M,Z
D,HH,IY,S
B,Y,UW,T
B,AY,OW,N
IH,R,IY,AH
AH,N,IY,S
D,IH,T,AH
L,IY,Z,IH
S,AH,K,S
AH,K,AH,N
IH,L,HH,EH
AO,F,ER,T
K,EY,SH,AH
F,ER,T,S
AA,R,T,IH
ER,S,IH,T
