a_0,a_1,a_2,class
UW,D,AH,S
R,IH,S,K
EY,SH,AH,N
F,IY,T,T
AO,R,M,R
R,IH,NG,Z
V,IY,EH,S
D,IH,N,AH
T,UW,HH,IH
DH,AH,IH,N
IH,R,IY,AH
IH,K,S,K
T,S,EY,L
Z,K,L,IH
T,W,AA,Z
D,DH,AE,T
R,AH,N,IH
IH,ZH,AH,N
T,ER,D,R
NG,G,W,IH
Z,AH,N,D
ER,AY,Z,D
L,IH,SH,AH
R,T,S,T
P,ER,EH,R
T,T,UW,K
AA,R,JH,AH
UW,B,R,IH
IH,Z,AY,N
AH,M,DH,AH
AH,Y,IH,R
AH,K,CH,AH
AY,L,UW,T
IH,V,Z,S
JH,IH,T,T
EH,N,S,T
AH,Y,IH,R
IY,W,IH,L
AH,D,EY,R
P,OY,N,T
S,HH,AE,D
N,V,EH,S
IY,D,R,AH
AH,N,EY,D
L,IH,L,EH
R,IY,AH,L
Z,B,AA,T
S,P,EH,K
EH,Z,AH,N
T,S,D,EH
S,T,R,EH
EH,S,T,IH
AH,T,AE,K
AE,CH,ER,AH
D,UH,R,IH
K,T,AH,D
UW,K,AH,N
T,AH,T,IH
OW,S,T,AH
AA,N,S,T
T,W,ER,N
L,Y,AH,N
R,AA,F,AH
TH,IY,S,T
IH,R,IY,AH
T,AE,P,IH
EH,N,ER,AH
AH,P,OW,Z
K,R,IY,S
SH,AH,N,AH
D,N,AA,T
M,AE,N,D
K,T,ER,AH
R,M,AH,S
EY,SH,AH,N
AH,S,T,R
T,AA,K,S
T,AE,K,S
UW,M,IY,T
AO,R,D,AH
IY,Z,IH,N
Z,T,UW,T
AH,S,T,S
AE,V,AE,T
S,IY,Z,AH
S,IH,N,S
K,EY,T,S
L,P,IH,K
M,P,EH,R
R,AA,M,AH
N,T,IH,K
UW,T,IH,L
R,D,DH,AH
AA,V,AH,N
IH,K,S,T
EY,M,AH,N
L,AH,JH,AH
ER,N,EH,R
IH,DH,DH,AH
M,AH,N,T
AH,L,OW,AH
T,R,AH,K
AW,N,S,T
AH,N,G,R
IY,AH,L,R
SH,EH,R,AH
AH,N,D,IH
EY,L,Z,AH
T,AE,N,D
L,IY,S,T
Z,W,ER,K
R,IY,K,L
AA,R,K,AH
L,IY,S,T
R,AY,S,AH
AH,N,D,IH
ER,Z,AO,R
UW,V,M,AH
UW,T,IH,L
M,EY,N,D
M,AH,N,T
S,M,AA,R
EH,N,D,IH
AH,N,W,IH
F,AO,R,N
Z,SH,EH,R
SH,AH,N,Z
IH,L,Y,AH
S,W,IY,K
AH,L,Z,T
EH,SH,AH,N
AE,K,T,IH
N,Y,UW,N
B,AH,N,AH
T,K,AW,N
EH,N,T,AH
T,AA,K,IH
EH,K,T,IH
L,AW,D,IH
V,D,DH,AH
EH,S,D,EH
R,AO,NG,D
D,AH,K,T
DH,EH,R,EH
S,T,V,IH
AH,F,AE,K
S,AH,T,IH
P,R,AY,S
IY,P,AH,L
UH,SH,IH,N
IY,Z,AA,L
UW,N,AH,T
AH,F,AO,R
K,R,AE,K
AH,P,T,IH
N,P,AH,L
UW,IH,K,S
OW,N,AH,N
NG,AH,N,IH
D,DH,EH,R
AH,M,P,AH
AH,S,T,R
T,M,AH,N
P,UW,R,EH
IY,D,AH,D
R,HH,AY,AH
P,AH,Z,IH
V,IY,EH,S
EH,N,ER,AH
EY,M,AH,N
T,IH,NG,Z
S,IH,S,T
Z,R,IY,IH
K,W,OW,T
S,IH,K,S
K,AH,N,D
S,HH,AE,D
B,AA,N,D
UW,D,IH,N
R,M,AE,N
P,ER,AA,R
T,W,IY,K
AH,N,T,IH
M,EY,N,IH
K,SH,AH,N
K,T,AH,D
D,W,AO,R
AH,N,T,R
IH,F,AH,K
Y,IH,R,AH
S,ER,V,AH
T,S,S,EH
T,F,AO,R
D,HH,IY,S
N,AH,L,IH
IH,S,T,AH
K,S,F,R
N,S,IH,Z
L,S,OW,S
SH,AH,L,Z
R,W,AH,N
K,S,P,EH
AH,S,AH,N
UH,D,IH,N
N,K,AH,N
IH,S,T,AH
UW,W,AH,L
AH,M,IY,D
EH,L,S,T
AH,N,T,AH
IH,NG,D,IH
EH,D,AH,D
EH,D,P,R
R,AY,S,AH
UW,D,EY,T
S,IH,N,AH
S,P,OW,K
T,S,P,EH
S,IH,N,D
EH,P,R,AH
IY,P,ER,S
S,K,EH,R
T,W,AA,Z
AE,N,D,AH
UW,SH,EH,R
V,D,DH,AH
ER,P,L,AH
AH,T,AH,L
N,SH,AH,N
K,T,R,EH
T,W,AA,Z
AH,N,T,R
AH,D,IH,S
Z,M,EY,D
UW,EH,N,D
F,IY,D,L
K,S,P,EH
R,T,S,AH
T,AH,L,IH
EH,N,ER,AH
D,W,IH,N
P,R,EH,Z
P,AH,B,L
K,L,AO,S
AH,R,IH,L
UW,P,OY,N
P,OY,N,T
CH,W,AA,Z
T,AA,K,R
R,AY,T,T
EH,T,IH,N
AH,N,T,AH
Z,P,EY,AH
F,IH,N,AH
AH,P,AE,S
D,AH,S,T
D,IH,NG,T
P,B,IH,L
IH,SH,UW,IH
T,OW,T,AH
P,L,EH,K
T,AH,R,EH
IY,EY,T,IH
D,W,AA,Z
EH,Z,AH,N
AH,S,T,R
D,IH,D,N
Z,AH,P,R
AE,M,AH,N
L,Y,AH,N
V,AY,Z,D
F,ER,D,D
AH,D,UW,S
N,AH,HH,EH
T,Y,IH,R
OY,L,IH,N
M,AH,N,D
T,R,EY,N
M,P,SH,AH
EY,N,IH,N
N,SH,AH,L
N,K,ER,IH
AH,V,R,AH
IH,D,W,IH
M,AY,IH,N
T,UW,AH,K
N,V,ER,T
K,AE,T,AH
TH,AH,V,D
AA,K,R,IH
AH,B,AH,L
D,IH,K,L
L,W,AO,R
R,M,AO,R
IH,L,R,IH
N,D,AH,K
IY,N,EH,K
B,R,OW,K
B,AE,NG,K
AH,M,W,AH
IH,D,DH,AH
ER,Z,AH,N
S,T,AA,K
CH,M,EY,K
AH,S,EY,L
D,IH,S,K
K,IH,NG,Z
AH,N,T,R
AH,L,IH,N
IY,K,N,IH
AE,T,AH,N
S,P,AA,T
AA,R,K,AH
L,T,AH,N
AH,N,B,AH
W,ER,L,D
IY,Z,AH,N
ER,L,D,EH
DH,AH,D,EH
R,T,K,AH
V,B,IH,N
IH,T,IY,AH
IY,AH,S,L
V,IH,D,EH
UW,T,S,D
T,EH,N,D
AH,M,S,EH
K,L,AY,N
T,R,AE,N
P,M,AH,N
Y,UW,S,IH
P,ER,CH,AH
W,UH,D,R
D,V,ER,T
ER,F,AO,R
R,AE,N,S
AH,V,IH,T
IY,S,EH,D
AH,M,P,AH
UW,T,S,AH
IH,N,F,L
R,AA,P,T
S,T,EH,D
P,AH,D,IH
IY,M,AH,N
IH,L,DH,AH
L,K,OW,L
AY,AH,G,N
AA,K,IH,T
AH,N,AH,L
N,D,DH,AH
K,AH,N,T
W,UH,D,L
HH,AY,T,AH
UW,AH,N,D
AH,V,DH,AH
N,AA,T,S
Z,B,IH,N
N,OW,T,S
N,AW,T,AH
G,R,EY,D
AA,F,T,D
S,OW,L,D
Y,IH,R,K
AH,B,S,IH
IH,F,AY,N
T,R,EY,L
AH,N,D,AH
N,F,AH,N
S,AH,K,S
P,AW,N,D
M,AE,N,AH
AH,F,IH,L
P,R,AY,Z
T,OW,T,AH
AY,N,D,AH
AY,AH,N,S
N,EY,SH,AH
T,AH,T,IH
AH,L,S,T
D,R,IH,S
IH,M,AH,T
SH,AH,N,AH
P,AA,R,T
R,T,S,AH
AA,L,V,IH
AH,M,P,AH
D,JH,EH,N
K,S,AH,L
T,IH,T,S
AH,M,AO,R
R,D,AH,N
K,L,IH,R
K,L,OW,S
AA,N,T,R
T,F,IH,S
V,IH,D,EH
AY,DH,EH,R
IY,V,IY,AH
IH,N,ER,L
L,W,IH,L
AY,R,M,AH
R,AA,F,AH
D,ER,EH,K
IY,D,Z,T
ER,N,AA,T
IH,R,EH,S
AH,R,AH,K
S,T,UH,D
AH,T,AH,N
AA,Z,EH,S
P,AO,R,T
AH,B,EH,N
AH,B,EH,N
K,T,S,AH
AO,R,S,K
R,IH,S,K
N,T,IH,N
M,P,AH,N
D,T,UW,R
ER,M,D,EH
AE,NG,K,IH
L,OW,Z,D
T,N,AA,T
ER,EY,SH,AH
AH,T,IY,Z
S,AH,P,L
IH,K,K,AH
N,T,S,AH
K,AO,R,N
AA,R,T,AH
NG,W,AA,Z
R,AY,B,D
IH,L,B,R
S,IH,V,L
AA,N,D,T
SH,AH,N,N
R,EH,S,D
V,ER,P,R
W,AO,R,T
R,AY,V,AH
R,OW,Z,T
T,M,AH,N
L,IH,S,T
AH,R,IH,Z
AH,N,D,AH
AH,F,AE,K
IH,SH,UW,Z
NG,K,AH,N
SH,AH,N,D
N,Y,UW,AH
AH,ER,EY,N
N,OW,T,S
UW,DH,AH,K
OW,T,AA,K
D,DH,AH,K
F,IH,SH,AH
D,EH,F,AH
DH,AH,EH,N
N,AH,F,IH
AH,K,ER,AH
DH,AH,G,AH
L,Y,AH,N
AW,N,D,Z
OW,L,D,D
M,AW,N,T
K,T,IH,D
ER,D,EY,IH
JH,M,AH,N
ER,IH,Z,AH
K,L,AY,N
OW,S,D,AH
T,S,S,EH
W,ER,B,IH
T,AE,K,S
AH,K,S,EH
R,AH,V,IH
T,IH,D,T
IH,NG,K,AH
Z,S,IY,K
DH,AE,T,K
D,Y,UW,S
F,R,IY,R
AE,T,DH,AH
ER,JH,AH,N
M,EY,N,D
EH,V,AH,N
NG,P,AA,R
N,R,IH,S
L,IH,N,K
P,R,AH,D
IH,NG,DH,AH
P,OW,Z,D
NG,S,EH,K
T,IH,D,K
EH,D,IH,T
R,IH,T,S
TH,L,IY,S
AE,K,S,EH
S,L,AO,S
IH,N,V,EH
R,IH,N,IH
N,S,AO,R
CH,AH,W,AH
UW,K,AA,N
V,IH,T,S
OW,AH,N,S
AH,T,IH,T
V,Y,IH,R
K,D,EH,L
S,T,UW,R
P,R,AH,D
AO,R,AO,L
S,P,EH,K
NG,AA,N,R
N,V,EH,S
OW,L,EH,D
R,AH,N,D
D,HH,IH,Z
IH,T,S,R
M,F,R,AH
T,AH,V,AH
F,EH,K,T
T,S,EH,D
AH,Y,IH,R
R,AA,F,IH
EH,S,T,IH
K,R,AH,T
EH,D,P,R
P,R,EH,Z
M,P,AH,N
V,ER,DH,AH
IH,SH,UW,IH
P,L,AH,K
R,OW,CH,T
IH,NG,N,IH
AH,V,DH,AH
L,Y,AH,N
AH,NG,G,AH
T,R,OW,S
K,AH,N,D
B,EY,K,IH
JH,OY,N,T
F,UW,D,K
EH,D,IH,T
AH,N,T,R
AE,T,DH,EH
B,IY,T,AH
M,P,AH,N
AY,R,AH,S
EH,F,ER,T
IH,Z,OW,N
AA,R,T,S
K,AH,V,R
T,DH,AH,S
EY,SH,AH,N
AA,M,AH,N
AH,N,D,R
S,T,AA,K
IH,L,Y,AH
S,EH,T,AH
N,AH,T,IH
R,M,AH,N
Z,W,UH,D
UW,D,Z,AH
T,S,P,EH
B,AA,R,L
W,IH,DH,AH
D,IH,NG,L
M,OW,S,T
AH,D,UW,S
AH,M,AH,L
IH,N,R,AH
DH,EH,R,D
S,EH,D,D
IY,R,AY,Z
DH,AH,M,IH
EY,N,AH,N
N,B,IH,L
K,W,AH,Z
AH,K,SH,AH
AH,V,IH,T
AH,L,UW,T
ZH,AH,N,Z
B,AA,N,D
IY,Z,F,EH
ER,AH,N,D
D,AH,V,IH
R,T,UW,K
L,T,S,AH
V,DH,AH,R
AE,N,DH,AH
EH,K,T,L
P,L,AA,T
N,L,AY,K
S,R,AY,T
K,AA,N,T
T,AH,S,K
UW,N,AH,T
T,P,R,EH
N,AH,M,AH
Y,UW,Z,AH
K,ER,AH,N
T,IH,V,L
D,IH,T,R
AH,L,AH,T
S,T,ER,N
S,CH,EY,N
S,V,AE,L
EY,T,K,AH
S,N,EH,R
AA,CH,DH,AH
T,AH,V,IH
K,SH,AH,N
AH,V,R,AH
HH,AE,Z,R
K,AH,N,T
EY,W,ER,N
EH,N,DH,EH
P,R,EH,S
T,W,IH,L
IH,L,R,IH
IH,N,K,AH
ER,CH,AH,N
OW,V,ER,AH
EH,N,S,T
N,T,K,AH
ER,N,AY,T
S,EH,D,IH
P,ER,CH,AH
S,P,EH,K
AY,V,M,IH
M,IH,N,AH
IH,SH,T,T
L,AW,AH,N
IH,N,DH,AH
IY,R,IH,L
S,AH,M,K
EH,K,T,IH
N,AW,AE,T
AH,V,DH,AH
B,T,EY,N
K,SH,AH,N
AE,NG,K,S
EY,SH,AH,N
S,P,AO,R
AH,F,AO,R
T,AE,K,S
M,B,AH,T
AE,NG,K,S
IY,K,IH,T
L,AO,R,D
SH,AH,N,S
P,AO,R,T
EH,S,T,IH
IY,AA,N,S
S,T,AA,N
D,DH,AE,T
EY,SH,AH,N
W,AH,N,S
IH,T,IH,D
S,IH,K,S
Y,UW,Z,D
AE,NG,K,S
D,IY,AH,Z
AH,M,IH,T
K,Y,UH,R
DH,F,AO,R
T,L,AE,S
G,EY,N,Z
AW,ER,JH,EH
K,R,AW,N
EH,K,SH,AH
IY,AH,N,D
S,W,AH,N
F,AO,R,K
IH,L,R,IH
AH,M,P,EH
T,ER,M,D
S,EY,M,R
D,ER,AH,L
Z,B,IH,N
D,W,IH,L
G,EH,N,S
R,AY,V,AH
UW,Y,UW,S
DH,EH,R,S
AH,F,AY,D
UW,D,AH,T
AE,T,DH,AH
UW,D,IH,N
Z,AH,M,IH
B,AH,L,R
AH,P,OW,Z
P,OW,Z,AH
D,S,EH,D
N,Y,AH,N
S,IH,K,S
D,AH,N,T
AH,N,T,IH
AE,T,R,IH
S,AY,T,AH
K,AH,T,IH
R,S,AH,Z
P,R,AY,S
M,AH,N,AH
D,K,R,EH
N,R,AY,T
UW,SH,AH,N
P,AO,R,T
L,S,EH,D
T,UW,DH,AH
Z,D,IH,N
AH,N,IH,T
L,EY,SH,AH
EY,F,R,AH
T,N,AW,T
AH,D,AH,N
B,AH,JH,IH
D,HH,EH,L
N,IH,G,Z
K,L,AY,N
K,AA,Z,D
L,IH,T,AH
IY,ER,AE,N
L,IY,K,AH
D,T,UW,T
F,AH,N,D
AY,IH,T,S
SH,AH,N,T
S,AH,T,AH
IY,P,AO,R
F,IH,SH,AH
AY,V,AH,T
N,Z,AE,Z
N,T,AH,N
P,ER,P,AH
EH,B,AH,L
P,L,IY,T
AO,R,D,IH
S,P,AO,R
EH,S,SH,IH
AO,R,DH,AH
F,ER,S,T
UH,T,IH,N
Z,AH,N,T
AA,R,L,AH
AA,P,AH,L
M,IH,N,AH
IY,AH,N,T
IH,S,Y,IH
AH,V,M,AH
S,AH,M,AH
AH,N,S,AH
EH,K,T,R
AH,M,IH,T
IY,Z,AH,N
N,AH,R,IH
AE,S,T,S
IH,R,IY,AH
R,AH,S,T
AH,N,D,IH
W,IH,DH,IH
V,K,AH,N
AH,S,T,R
T,R,AY,K
AE,SH,B,AH
AE,N,D,R
N,D,R,AH
AH,N,S,EH
EY,T,OW,N
B,AE,NG,K
S,AH,B,AH
IH,Z,R,EH
T,AE,K,S
IY,T,OW,EH
HH,IY,K,AH
R,N,D,AH
EY,S,T,IH
L,IY,EH,N
IH,S,T,AH
IH,F,AO,R
AE,SH,AH,N
K,AH,N,S
T,W,IH,L
P,T,S,AH
D,IH,S,K
AA,R,AO,L
AE,T,IH,T
N,T,IH,T
IY,S,IH,N
AY,L,IY,L
AH,N,T,T
EH,D,IH,T
AH,N,T,R
T,S,S,EH
EH,V,ER,D
AH,N,Z,IH
IY,AH,D,AH
AH,D,AH,N
AO,L,L,IH
AH,N,EY,T
IH,N,D,AH
N,IH,Z,IH
D,ER,Z,AH
IY,B,IY,AH
N,Y,AH,N
AA,R,AE,Z
AY,L,P,R
R,IY,AH,L
UW,IH,NG,S
SH,EH,R,AH
SH,AH,N,S
AH,N,S,AH
EY,W,ER,K
S,T,IH,K
B,IY,L,IH
UW,OW,P,AH
AH,T,IY,Z
S,AH,CH,AH
N,T,S,R
AO,R,D,AH
L,S,OW,IH
B,IY,AE,T
HH,OW,L,D
Z,B,IH,L
V,IY,EH,S
NG,K,AH,N
AH,T,JH,EH
Y,UW,N,AH
AO,R,AH,K
IH,DH,AH,S
D,Z,EH,K
L,IH,T,AH
T,R,IY,D
Y,UW,AH,L
AH,N,Z,AH
F,EY,Z,AH
S,R,AH,D
T,L,AE,S
N,Y,AH,N
D,D,EH,T
ER,EY,SH,AH
P,R,AY,S
K,T,ER,Z
ER,AH,P,R
D,P,R,IH
AA,D,AH,K
S,Y,IH,R
AO,R,AH,N
AH,N,AH,L
AH,S,T,R
S,EH,K,T
DH,AH,S,EH
AH,N,D,Z
NG,AH,N,D
N,T,R,AH
N,AA,T,T
IY,AE,N,T
V,EH,S,T
S,T,AE,T
R,AY,S,AH
L,F,AO,R
AH,P,AA,R
UW,K,AH,N
M,D,AE,T
AH,N,T,K
ER,Z,D,IH
S,AH,B,S
R,D,AH,N
AO,S,AH,Z
IY,T,UW,K
EY,S,DH,AH
AY,EY,T,AH
UW,R,AH,D
OW,DH,EH,R
AH,N,AH,Z
SH,AH,L,S
S,EH,D,IH
SH,R,IH,K
P,Y,AH,L
AH,T,IY,AH
Y,UH,R,AH
AH,N,R,EH
K,AA,M,AH
N,P,AE,S
N,T,IY,Z
AO,R,T,IH
AA,S,T,K
S,OW,S,EH
T,S,EH,D
UH,D,IH,K
D,F,AO,R
L,S,OW,S
AH,N,S,T
EH,K,AH,N
EY,D,IH,N
L,EH,JH,AH
S,M,AH,N
T,AH,N,D
NG,G,OW,Z
AH,N,UW,Z
P,L,AE,N
AH,S,EH,R
L,D,ER,Z
S,EH,N,T
EH,N,D,Z
OW,P,AH,N
IH,SH,AH,N
L,UH,K,IH
EH,N,SH,AH
N,F,AO,R
EH,K,AH,N
K,F,AH,N
V,K,AH,N
AH,V,EY,L
P,AO,R,T
Z,S,EH,D
IY,IH,NG,IH
AH,T,AH,N
EY,L,Z,AH
S,W,UH,D
W,IH,DH,T
S,T,EY,T
D,ER,Z,R
N,D,ER,IH
IH,Z,AH,L
T,P,R,AH
S,K,AH,N
M,IH,N,AH
AY,S,AH,Z
DH,AE,T,AH
M,P,AH,N
EY,S,OW,L
S,W,UH,D
AO,R,T,IH
AH,V,B,EH
N,OW,N,L
P,AW,ER,T
S,T,AA,K
R,K,AH,T
IY,G,EY,N
AH,L,D,IH
IH,T,EY,L
K,AA,N,T
Z,S,IY,K
R,M,AO,R
D,EH,N,D
AY,N,AH,L
TH,S,ER,L
UW,B,AA,T
T,AO,F,AH
K,R,IY,S
D,ER,IH,T
L,Y,AH,N
N,D,DH,AH
AE,N,D,IH
R,HH,EH,L
T,UW,DH,AH
R,D,AH,N
AE,S,HH,EH
T,AH,V,D
CH,ER,Z,AH
F,AO,R,AH
B,AE,NG,K
Z,AH,N,D
EY,T,IH,D
AO,R,S,AH
NG,F,AO,R
D,EY,AE,T
S,M,AH,N
AH,N,D,T
AE,T,AH,D
EH,N,S,T
AO,R,D,IH
EH,N,T,AH
JH,AH,S,T
Z,DH,AH,D
N,D,DH,AH
AH,N,IY,Z
AH,P,IH,R
AH,F,AO,R
S,AH,P,L
Z,DH,IH,S
N,S,DH,AH
N,IH,NG,T
AO,R,T,S
OW,L,AH,N
L,R,EH,D
P,AA,N,S
K,L,OW,Z
N,AA,T,R
T,S,R,AH
TH,AO,R,AH
B,R,OW,K
K,EH,M,IH
V,ER,M,AH
AH,F,AE,K
T,AE,K,N
S,T,ER,D
F,AH,T,R
AH,L,Z,IH
D,IH,F,AH
EY,SH,AH,N
R,EH,T,AH
OW,Z,IH,N
S,P,EH,K
OW,Z,AH,K
Z,AH,K,L
D,EY,EH,S
IH,CH,OW,N
N,AH,N,AH
N,Z,IH,N
T,HH,AE,Z
OW,P,AH,N
IH,V,ER,D
CH,T,AH,N
T,IH,NG,IH
V,AH,L,Z
Y,UW,DH,AH
B,AH,T,N
S,AH,N,D
AH,N,D,R
T,R,AH,S
N,L,EH,S
OW,L,D,R
R,AY,S,AH
UW,AH,L,S
W,ER,L,D
S,T,AE,K
IH,N,T,R
N,R,EY,T
IY,AE,Z,AH
P,EH,N,D
M,P,OW,Z
AE,K,S,EH
V,AE,T,L
EY,D,IH,D
AH,N,D,S
R,F,R,AH
L,S,EH,D
G,EH,N,S
SH,AH,T,IH
Z,W,ER,T
K,AO,R,D
R,AH,S,T
R,EH,D,Z
OY,N,T,T
K,L,AY,N
AH,L,IH,L
IH,T,IH,Z
SH,AH,N,T
EH,K,T,IH
AH,DH,ER,Z
R,S,EH,L
IH,SH,UW,D
IH,CH,IH,N
K,P,R,AH
Z,AY,N,S
M,AH,N,T
T,ER,Z,S
D,T,OW,T
R,K,AA,R
IY,AH,S,L
N,AH,L,IH
Z,AH,T,R
N,V,AA,L
AH,V,EY,L
ER,P,R,AH
EH,N,IY,T
R,AO,NG,L
K,S,B,IH
EH,R,IY,AH
AO,R,SH,AH
AO,R,F,AH
Z,N,AA,T
DH,AH,K,AH
AA,L,ER,T
T,R,IY,EH
AH,B,EY,T
AH,W,ER,L
T,AH,K,AH
UW,K,W,EH
IH,R,S,T
EH,S,F,AH
AY,S,AH,S
R,S,AH,Z
IH,DH,DH,AH
AH,N,T,L
S,AE,T,AH
S,P,AA,R
N,D,DH,AH
AH,V,DH,AH
F,EH,N,D
UW,DH,AH,D
UW,P,R,AH
L,AE,S,T
IH,P,EH,N
K,AA,N,T
L,EY,SH,AH
R,UW,T,IH
V,IY,EH,S
B,IH,N,N
AH,B,EH,N
EH,P,R,AH
IY,S,T,R
DH,AH,S,T
AH,M,IY,K
AH,N,AE,L
IH,T,IH,Z
D,DH,AE,T
EH,S,T,IH
L,D,AE,N
T,M,AH,N
UW,Z,D,T
ER,T,IH,D
IH,R,IY,AH
T,R,AA,K
AE,Z,P,R
AE,P,T,IH
IH,N,D,AH
IY,Z,AH,N
L,R,EY,N
AH,M,EY,N
R,T,AH,N
Z,IH,K,S
P,OW,Z,AH
V,Y,UW,IH
N,AA,T,S
EY,D,S,EH
S,T,ER,Z
T,AH,N,D
CH,IH,N,IH
D,AE,Z,AH
EH,D,IH,T
EH,JH,UH,L
L,D,ER,Z
L,T,S,IH
Z,W,ER,R
AE,P,AH,T
AH,V,DH,AH
AE,N,T,IH
L,Z,AH,N
IH,P,M,AH
NG,Z,B,AH
JH,ER,D,EH
AH,L,HH,EH
AH,N,AE,N
F,AO,R,EH
K,SH,EH,R
AH,G,N,IH
IH,N,DH,AH
EH,D,IH,T
S,ER,T,IH
ER,IH,NG,AH
S,T,AA,R
S,IH,K,S
EH,F,AH,L
EY,D,IH,N
IH,NG,DH,AH
AY,M,EY,K
S,AH,P,L
ER,D,W,IH
W,AH,L,T
S,T,IH,N
M,AA,R,K
DH,AH,S,IH
W,IH,DH,AH
AO,R,T,L
M,AH,N,T
IH,T,IH,D
S,T,P,AH
AY,Z,AA,N
EY,T,M,AH
UW,M,AE,N
IH,T,M,AH
M,AH,N,T
DH,AH,K,AH
R,D,AH,N
R,S,T,R
S,T,AA,K
Y,EH,T,K
R,T,D,AH
IY,IH,Z,IH
Z,R,AH,S
P,AA,R,T
K,S,K,L
R,UW,L,IH
W,IH,CH,AH
EH,N,JH,AH
EH,D,S,EH
EH,D,DH,AH
ER,IH,N,T
N,D,AH,N
IY,L,IH,S
Y,ER,IH,N
T,EH,N,D
Y,UW,SH,AH
IH,NG,W,IH
AH,S,D,IH
V,DH,IY,Z
L,S,OW,S
S,N,AW,IH
N,IH,S,T
M,EY,N,IH
ER,T,IY,IH
N,Z,F,R
IH,ZH,AH,N
S,P,AA,R
K,B,AO,R
AH,V,DH,AH
S,P,EH,K
L,AH,G,IH
JH,IH,NG,AH
IH,ZH,AH,N
Z,D,EH,L
IH,L,AH,K
AA,P,T,AH
S,EH,K,AH
D,W,AH,N
K,S,T,R
R,HH,OW,L
N,T,W,IH
T,V,EH,N
EH,T,AH,N
R,AH,N,D
IH,L,Y,AH
IH,L,IH,T
N,T,IH,D
OW,T,S,AH
AH,N,P,R
N,ER,AH,L
P,L,IY,D
EH,K,T,AH
AH,N,T,IH
T,AH,D,IH
EH,V,AH,N
SH,EH,R,T
AA,N,IH,K
AH,M,AE,N
AO,R,T,IH
SH,EH,R,AH
AE,N,ER,L
DH,AE,T,AH
T,OW,L,D
Z,AA,P,T
AE,Z,B,R
W,UH,D,N
T,AH,N,D
AH,B,S,IH
NG,T,UW,D
AO,R,DH,AH
IH,T,ER,N
P,AH,T,AH
N,W,AA,Z
Y,UW,S,AH
M,B,ER,AH
L,D,ER,Z
N,DH,AH,D
ER,L,IY,S
IH,NG,F,R
IH,TH,D,R
V,M,AH,N
K,T,IH,N
ER,AH,V,AH
AH,B,AW,T
AH,M,P,AH
ER,T,IY,Z
T,AH,D,IH
N,IH,S,T
L,AH,N,S
D,DH,AH,S
ZH,UW,AH,L
IH,S,P,EH
S,L,AO,S
S,EY,W,AH
AH,N,T,IH
Y,IH,R,AH
D,T,UW,T
Z,IH,N,IH
AH,N,TH,IH
AH,S,EH,K
IH,NG,AE,T
AO,R,AH,N
T,W,UH,D
L,Y,AH,N
ER,IH,NG,T
IH,M,AH,N
EH,N,T,IH
N,IY,D,T
ER,K,AH,N
D,AH,N,D
N,SH,AH,N
EH,D,IH,T
S,D,AW,N
AA,N,IH,T
N,S,T,R
D,IH,S,K
K,AH,M,IH
N,S,EH,D
OY,L,AH,N
IH,T,R,IH
AE,S,K,AH
L,Y,AH,N
G,EH,N,S
R,AA,F,IH
IH,L,Y,AH
S,K,AH,T
AH,K,AO,R
ER,M,Z,AH
AH,N,AH,L
W,AH,N,AH
AE,N,D,IH
IH,N,DH,AH
AH,L,T,R
AH,L,AY,T
K,W,OW,T
N,Y,EH,N
UW,ER,EY,N
Z,AA,R,R
K,S,P,EH
T,IH,V,L
T,L,IY,S
AH,V,T,AH
AH,L,IH,S
AH,V,DH,AH
M,P,AO,R
V,TH,R,EH
EY,Z,AE,Z
ER,F,AO,R
D,IH,D,N
N,T,R,AH
K,UH,D,R
W,AY,ER,EH
AH,P,OY,N
R,IH,N,S
L,AH,N,S
AH,B,M,IH
CH,R,EY,N
AH,EH,R,K
DH,AH,F,L
N,T,S,IH
IH,N,DH,AH
EH,N,T,IH
B,AY,F,L
T,IH,K,AH
K,T,S,R
R,AW,N,D
N,DH,AH,EH
D,S,EH,D
AH,M,IH,T
AH,K,AH,T
AH,V,N,EH
V,EH,S,T
AA,N,DH,AH
ER,EY,T,IH
AH,N,D,S
L,AE,S,T
IH,R,AH,N
IY,AH,N,D
AH,B,JH,EH
P,R,EH,Z
IH,N,D,IH
S,T,IH,N
T,S,S,AH
L,OW,ER,L
AH,V,ER,D
N,F,R,IH
AO,R,ER,L
V,IY,EH,S
ER,AA,N,S
S,EH,D,IH
T,AE,K,T
ER,D,AH,N
EH,L,P,T
IY,EH,L,AH
V,AH,TH,R
P,AO,R,T
D,IH,V,EH
K,SH,AH,N
AH,B,L,IH
AO,F,ER,IH
ER,R,AY,T
D,K,AO,R
AH,T,AH,L
S,AH,P,T
D,IH,NG,Z
NG,B,AE,N
ER,IY,IH,N
L,UW,D,IH
W,UH,D,T
T,S,AA,R
D,ER,EH,K
B,AY,DH,AH
UW,K,AE,R
AH,AH,G,R
AH,S,G,R
K,P,EY,AH
W,IH,L,R
S,IH,S,T
IH,SH,AH,L
P,AW,N,D
N,T,K,R
EY,D,IH,N
HH,AE,D,AH
N,AH,N,T
S,T,W,IH
IH,N,DH,AH
EH,R,AE,N
N,S,AH,L
AE,N,OW,L
AO,R,AH,D
IH,Z,AH,L
R,K,AH,T
M,P,AH,N
B,IY,IY,Z
