a_0,a_1,a_2,class
T,IY,AH,N
F,AO,R,AH
S,ER,T,AH
V,ER,M,AH
AH,Z,F,R
Y,IH,R,D
AH,N,B,AH
UH,D,P,R
AH,M,P,IH
P,AE,K,AH
P,AA,R,T
T,UW,HH,EH
DH,AH,K,AH
T,F,IH,S
AH,N,T,S
N,T,ER,T
UH,D,Z,IH
AY,F,AH,N
K,AO,R,D
AH,N,T,EH
P,R,AH,M
G,AH,V,ER
IH,N,DH,AH
K,S,T,R
K,EH,M,AH
S,T,R,IH
SH,UW,Z,K
HH,AE,N,D
K,L,EH,R
AH,Z,AH,N
T,AY,N,IY
IH,T,M,AH
AO,L,TH,R
DH,ER,IH,N
AE,N,AH,L
EH,N,T,S
L,Y,UW,T
K,SH,AH,N
AE,F,T,ER
JH,ER,K,AH
AH,P,T,AH
IH,T,AH,L
W,IH,CH,S
K,R,AY,S
EH,K,SH,AH
IH,N,ER,L
S,EH,D,IH
AH,N,T,AH
AH,F,ER,M
T,R,AH,K
EH,L,P,T
P,Y,AH,T
AE,T,DH,AH
T,EH,N,D
N,EH,K,S
AH,V,DH,AH
IH,L,Y,AH
B,EY,S,IH
IH,T,S,K
T,IH,T,S
AW,N,S,M
AY,D,DH,AH
T,AE,K,S
D,T,UW,R
W,IY,T,T
DH,AH,F,ER
AA,R,K,AH
K,S,AH,N
N,D,P,R
AH,G,R,IY
D,F,R,AH
N,T,S,AH
AH,V,ER,M
ER,M,AH,N
P,ER,EY,T
AH,B,JH,EH
T,IY,IH,N
S,S,EH,D
L,P,R,EH
N,T,UW,AH
AH,L,M,IY
K,S,K,L
DH,AH,K,AH
AH,Y,EH,N
L,D,IH,M
W,UH,D,S
R,S,S,T
T,AY,M,T
N,Z,P,R
IH,T,W,IY
L,IH,N,K
K,AH,L,L
AH,S,T,S
K,AH,T,M
D,IH,T,S
M,P,AH,N
K,AH,T,T
F,R,EY,T
W,IH,CH,IH
OW,M,AE,N
IH,L,IH,T
EH,K,T,IH
AO,R,T,IH
AO,N,AH,N
UH,R,AH,T
IH,R,W,IH
K,T,AH,D
R,UW,V,M
AH,M,IH,S
D,IH,V,IH
JH,R,EY,T
S,EH,D,IH
IY,Z,AE,Z
AA,R,K,D
AA,S,T,AH
K,T,AH,D
R,S,EH,L
G,IH,L,D
L,EH,L,T
IH,S,T,AH
UH,R,AH,T
Z,D,AH,S
N,T,UW,D
UH,D,P,R
UW,D,P,R
AE,F,T,ER
F,IH,T,S
IH,NG,T,R
ER,M,AH,N
N,IY,TH,IH
ER,M,AH,N
T,L,AY,N
T,AH,M,AH
T,K,AH,M
AO,R,AH,N
EH,N,IH,N
L,AE,S,T
W,ER,TH,T
S,T,AA,R
EH,K,T,ER
AH,P,AE,S
R,IY,EH,M
AA,R,JH,ER
R,IY,V,IY
EH,JH,UH,L
DH,AH,L,IY
K,S,P,EH
R,EY,D,S
R,EH,S,AH
DH,AH,S,K
M,AH,N,AH
R,IY,AH,L
IH,N,DH,AH
D,IY,L,Z
AH,S,T,R
EH,L,AH,D
D,F,R,AH
R,ER,L,IY
K,L,IH,R
DH,AH,IH,K
IH,Z,V,IH
N,HH,EH,L
AA,R,M,Z
R,P,L,IY
AH,K,AH,L
AH,N,T,S
K,L,IH,R
T,S,AH,N
P,AO,R,T
R,IH,L,IH
W,IH,N,D
V,ER,DH,AH
T,IH,L,L
L,AH,JH,AH
D,S,IH,K
N,S,P,EH
AO,R,M,EH
D,Y,EH,S
T,IH,N,AH
T,AA,P,T
N,AH,L,ER
AE,T,AH,S
V,DH,AH,S
T,UW,DH,AH
AH,S,EY,M
DH,AH,F,ER
L,CH,EH,R
M,IY,T,IH
AH,V,DH,AH
L,Z,N,AH
N,SH,AH,L
IH,CH,DH,AH
IH,V,P,R
EY,W,UH,D
D,B,IY,L
IY,P,AA,S
T,AE,P,IH
AO,R,L,EH
NG,K,S,IH
B,EY,S,AH
N,Z,AH,N
AH,N,AE,N
EY,JH,ER,K
T,AH,N,D
K,S,P,L
N,OW,T,S
Z,EY,SH,AH
ER,EH,N,D
G,R,IY,M
IH,P,M,AH
G,IH,V,AH
AO,N,AH,N
AH,L,B,AH
JH,B,AA,N
V,IH,NG,IH
S,M,AH,N
T,W,IY,N
IY,R,EH,D
K,AE,SH,T
AH,M,P,AH
R,N,AH,S
D,AE,K,S
T,AH,G,EH
P,OW,Z,R
N,OW,IH,M
M,D,AE,T
IH,Z,EH,N
NG,F,EH,R
IH,F,AO,R
T,AA,K,D
W,ER,AH,N
AA,R,K,AH
Y,IH,R,Z
AH,N,D,ER
AH,N,AH,N
AE,N,JH,AH
EH,D,IH,T
K,AH,S,T
N,AH,F,IH
N,S,AY,D
D,DH,AH,S
T,B,AH,T
AH,D,AH,M
AO,L,AH,M
ER,D,S,T
AH,N,P,R
AO,R,DH,AH
P,IH,T,AH
IH,DH,S,AH
EH,R,B,EH
IH,M,IY,D
N,AH,S,L
S,L,AY,D
Y,UW,Z,IH
AE,K,S,EH
EY,Z,W,IH
V,IY,EH,S
AH,L,S,IH
AH,N,D,Z
N,AH,JH,ER
P,R,AH,D
AH,JH,ER,IH
L,AY,N,D
S,EH,L,IH
NG,T,UW,AH
N,SH,AH,N
EH,DH,ER,T
IY,AH,M,AH
F,ER,S,T
N,T,EH,N
N,Z,N,AH
T,R,EY,D
F,EH,L,S
IY,D,IY,AH
IH,D,W,IH
EY,F,AO,R
R,UW,V,D
T,L,IY,AH
S,IH,NG,S
T,R,IY,S
Z,S,EH,D
K,W,AY,T
K,AH,N,T
DH,AH,IH,K
AO,R,DH,AH
AE,N,IH,K
EH,R,IY,AH
V,EH,S,T
N,Y,UW,AH
Z,DH,EH,R
TH,IH,NG,K
JH,S,AH,M
AH,T,AO,R
B,OW,TH,K
IH,G,IH,N
R,DH,AH,S
AH,T,EH,N
AH,K,ER,AH
D,AA,L,ER
N,AH,M,AH
M,AA,R,K
T,B,EY,S
ER,B,IH,Z
EH,T,W,ER
V,AH,L,Z
T,EH,S,S
IY,L,IY,S
T,AH,JH,EH
K,SH,AH,N
AH,N,AH,N
Z,W,IH,L
NG,R,IH,M
S,T,R,AH
S,AH,T,IY
AH,M,IH,T
S,AO,R,S
AH,V,DH,AH
D,UW,S,D
Y,UW,Z,IH
S,EH,D,IH
M,AH,N,T
N,D,W,IH
AE,S,EH,T
M,AH,N,T
NG,DH,AE,T
CH,ER,Z,T
UH,D,B,IY
N,AH,JH,ER
N,M,EH,M
SH,AH,N,Z
T,W,AA,Z
AA,N,W,AH
SH,AH,N,R
AA,R,K,AH
M,AH,SH,IY
ER,Z,S,EH
K,L,UW,S
IY,B,IY,R
F,IH,Z,IH
R,EY,D,ER
EY,SH,AH,N
UW,R,AH,D
D,B,IH,T
DH,AH,D,IH
UW,D,S,T
AH,M,AA,D
T,IY,SH,IY
T,S,R,IH
Z,IH,SH,AH
AH,V,ER,M
K,ER,Z,S
IH,ZH,AH,N
ER,IH,N,T
UW,R,IH,Z
R,EH,N,D
F,EH,K,T
K,R,EH,D
HH,IY,R,S
Y,UW,Z,D
B,AO,R,N
IY,EY,SH,AH
M,IH,K,M
IY,S,EH,D
NG,K,S,AH
AH,L,IH,T
F,L,AY,IH
UW,T,AH,D
K,L,UW,D
R,AH,N,ER
P,L,EY,N
AO,R,DH,AH
IY,M,AO,R
CH,AH,S,AH
N,S,IH,T
L,AH,S,IH
S,DH,AH,L
ER,DH,AH,D
K,L,EH,R
N,S,IH,D
M,OW,B,AH
IH,DH,M,EH
UH,R,AH,N
L,AY,N,D
S,EH,T,AH
NG,F,R,EH
AH,EH,N,D
W,UH,D,IH
T,M,AH,N
K,AE,SH,IH
S,EH,K,T
EH,K,T,AH
CH,EH,R,M
ER,DH,EH,R
ER,AH,M,IY
B,AY,EY,T
M,AH,N,T
UW,AH,DH,ER
K,T,AH,D
EH,S,AE,L
AO,R,W,AH
T,UW,K,AH
IH,N,T,ER
M,AA,R,K
UW,N,Y,AH
HH,OW,L,D
DH,AH,S,IY
L,AH,G,EH
AH,S,W,IH
ER,Z,AH,K
S,IH,S,T
IH,NG,DH,AH
AH,W,EY,T
T,ER,AW,N
L,F,AO,R
AH,L,K,AH
T,R,EY,D
T,OW,L,D
S,AH,M,D
T,R,IH,K
IH,L,EH,K
AH,AH,F,IH
AA,NG,G,R
K,AA,N,AH
F,AO,R,AH
CH,HH,AE,Z
N,OW,N,IH
B,AY,S,AH
D,F,UW,D
P,ER,CH,AH
N,D,EH,M
K,B,IH,L
IY,N,R,IY
AE,T,HH,IY
AH,D,EH,N
M,AH,M,AH
IY,P,AO,R
AH,B,AE,K
AH,T,EH,S
AH,N,IH,N
SH,AH,N,Z
M,AH,N,T
N,AO,R,D
EY,S,EH,D
IH,S,T,AH
N,T,R,AH
DH,AH,D,IY
M,EY,K,ER
N,AH,N,T
AY,S,EH,L
B,AH,T,R
B,AH,T,L
OY,S,CH,ER
Z,AE,S,T
T,T,UW,AH
AH,N,D,L
N,EH,K,AH
N,D,IH,D
D,IH,K,S
IY,P,AO,R
NG,L,EH,T
ER,AH,V,K
Z,IH,N,T
NG,L,EH,D
EH,T,R,IY
AH,F,ER,D
HH,AE,D,N
DH,AE,T,IH
S,F,ER,M
AH,K,T,S
DH,AH,T,EH
N,D,AH,S
L,AE,S,T
F,R,AH,M
AA,Z,S,T
B,IY,D,IH
L,IH,R,D
N,AH,JH,M
S,AH,N,EH
AH,N,L,EH
AH,L,EH,T
IH,NG,AE,K
N,T,S,EH
N,SH,AA,R
F,R,AH,M
V,ER,DH,AH
B,IH,L,T
S,AH,N,D
P,EH,T,R
N,T,K,AH
L,D,T,R
AE,N,SH,AH
UW,T,AE,K
P,AH,T,AH
B,AH,V,IH
N,AH,L,T
Z,B,AE,L
P,ER,CH,AH
V,IY,EH,S
Y,UH,R,AH
IH,M,EY,N
IH,NG,IH,T
K,AH,N,AH
T,R,IY,Z
AY,S,AH,Z
K,AH,N,S
R,IY,M,AH
D,IH,V,EH
AY,N,D,S
IH,R,R,IY
T,IY,D,AH
V,T,AO,K
M,EY,K,ER
Z,L,EH,S
T,P,UH,T
Z,K,AH,N
ER,Z,W,IH
R,AH,N,T
EH,N,S,T
F,TH,AO,L
T,AH,B,AH
EH,K,W,AH
S,M,IY,T
L,Y,AH,N
T,AH,D,M
OW,L,D,R
N,AE,K,S
IH,L,Y,AH
AH,S,T,IH
IH,G,Z,IH
AE,N,D,AH
AE,NG,K,S
S,EH,D,L
M,EY,AE,D
ER,DH,IH,S
K,AH,T,IH
D,F,R,AH
IH,L,Y,AH
AE,N,T,IH
N,IY,S,AH
IH,N,K,L
T,AH,L,AH
DH,IH,N,AH
V,L,IY,IH
W,AA,Z,N
CH,AH,S,AH
K,AA,N,S
IY,V,IY,AH
L,Y,AH,N
Y,AH,N,AH
AE,NG,K,K
S,R,AY,Z
IH,L,Y,AH
L,AH,T,M
T,UW,L,AH
N,B,IY,S
K,P,IH,R
S,ER,P,L
AO,R,T,ER
L,W,IH,N
K,S,IH,N
F,IH,SH,AH
IY,AH,T,L
DH,AE,T,L
SH,UW,W,IH
IH,L,B,IY
EY,SH,AH,N
K,S,B,IH
IH,N,AH,N
R,IH,N,D
N,AH,S,EH
ER,SH,EH,R
K,CH,ER,ER
R,AE,N,S
T,R,AH,K
P,L,AH,K
T,DH,IH,S
ER,T,UW,AH
AH,N,D,IH
M,EH,S,T
AH,K,AW,N
P,AA,Z,IH
UW,DH,AH,R
DH,AH,W,ER
AH,L,OW,ER
T,UW,G,IH
AE,N,AH,L
Z,R,EY,Z
B,AY,DH,AH
K,AH,T,S
T,UW,P,R
P,AE,K,T
N,SH,UH,R
N,AA,T,T
S,T,R,IY
S,IH,NG,L
T,W,AA,Z
EH,R,AH,N
AH,N,IH,Z
OW,Z,D,AH
W,IY,K,S
P,L,AY,AH
ER,D,AA,L
IY,K,DH,AH
S,T,ER,K
IY,AH,S,T
AE,K,SH,AH
L,IY,ER,R
UH,D,R,EH
OW,S,EH,D
T,W,IH,L
F,T,ER,AH
S,EH,D,IH
IH,P,W,IH
K,F,AO,R
D,R,AH,S
M,AH,N,T
R,IH,NG,AH
N,F,AO,R
T,W,EH,N
R,T,ER,Z
NG,AH,D,IH
EH,K,W,AH
IY,W,EH,N
V,T,AO,K
T,UW,AH,L
AH,N,AH,L
AH,D,AA,L
Z,AH,L,T
S,M,EH,N
IH,N,D,AH
T,UW,SH,AH
IH,N,V,AH
F,L,OW,D
OW,D,S,AH
AH,HH,OW,L
T,W,IY,N
T,S,AA,R
AH,V,P,R
IH,L,S,T
ER,Z,IH,N
Z,AH,N,D
AO,R,T,ER
D,ER,AH,L
AA,Z,DH,AH
Z,AH,N,D
EH,S,K,T
R,AE,F,IH
Z,K,AE,N
P,AE,T,AH
T,W,EH,R
V,B,IH,T
L,AW,ER,AH
S,P,AO,R
T,W,IH,L
IH,N,K,R
SH,AH,N,AH
AH,N,UW,Z
T,IY,Z,IH
R,T,ER,L
K,R,UW,D
AO,R,T,ER
Z,IH,K,S
IY,V,D,AH
N,SH,AH,L
EY,N,F,R
AH,N,D,ER
EY,SH,AH,N
V,EH,S,T
NG,R,EY,T
T,UW,P,R
AH,N,S,IY
EH,K,T,IH
EY,K,IH,N
S,L,IH,K
K,AH,N,S
N,UW,K,AH
M,T,AY,M
L,AA,T,IH
M,OW,S,T
T,B,IY,L
K,N,AA,L
Z,AH,SH,EH
P,OW,S,T
ER,Z,S,IH
AH,S,T,EH
AE,F,T,ER
IH,S,T,IH
D,IY,L,ER
R,AE,L,IY
S,AH,P,L
ER,IH,NG,IH
R,HH,OW,L
R,JH,AH,Z
ER,S,T,K
ER,DH,IH,S
W,OW,T,AH
M,EY,JH,ER
T,S,T,AH
N,D,AE,Z
W,IY,T,AH
SH,AH,N,K
N,IH,N,T
Z,K,AH,N
EH,S,S,T
ER,D,AA,R
ER,Z,AH,N
L,OW,Z,D
P,ER,SH,EH
AO,R,T,ER
CH,IH,N,K
AE,Z,IH,N
AE,N,EH,S
R,AH,K,AH
UW,SH,EH,R
S,T,Y,IH
K,S,AH,N
N,AH,L,EH
R,T,L,IY
OW,Z,AH,L
IH,V,AH,L
AH,D,N,AH
IY,AE,F,T
AH,S,EY,M
IH,K,EY,T
Y,UW,Z,IH
EY,N,V,AH
DH,AH,TH,R
N,EH,K,S
Z,AH,N,D
AH,N,D,D
OW,N,K,AH
AH,N,SH,EH
N,EY,M,D
DH,AH,EH,N
Z,HH,EH,D
S,AH,Z,AH
T,Y,IH,R
EY,JH,AH,Z
AH,S,T,IH
NG,AE,K,T
F,R,AH,M
K,AH,N,EH
IH,S,T,IH
T,UW,T,R
S,IH,NG,K
K,S,K,L
M,V,IH,D
T,UW,P,ER
V,EH,S,T
AH,N,D,IH
AO,L,T,AH
T,AH,AE,Z
IH,NG,R,IY
S,P,EH,K
K,L,OW,Z
L,OW,Z,D
ER,Z,W,IH
AO,S,K,EH
AA,N,T,R
AE,T,DH,AH
EH,M,B,AH
L,T,UW,S
V,DH,AH,T
R,AH,D,AH
R,IH,Z,AH
IH,V,EH,L
P,AH,N,IY
AH,B,AH,L
K,AH,N,T
AH,S,EH,T
T,AO,R,IY
R,T,JH,AH
N,AH,V,AH
N,D,ER,Z
Y,UH,R,D
M,IH,NG,N
Y,IH,R,EH
N,IH,K,S
AE,G,R,AH
IY,Y,UW,Z
N,P,R,IH
S,EH,L,AH
AA,P,ER,T
IH,Z,S,AH
IY,N,P,R
T,R,IY,Z
R,AY,D,IH
IY,S,EH,D
B,UH,L,M
T,S,AH,N
N,UW,R,IY
EH,L,F,T
IH,N,D,AH
N,TH,S,T
S,P,AH,S
N,T,IH,N
NG,AH,N,D
AH,N,IY,S
F,IH,K,S
B,EY,S,AH
DH,AH,F,ER
AY,V,Y,IH
EH,D,IH,N
UW,AH,L,M
T,AE,S,EH
OW,L,D,ER
NG,T,UW,D
Z,EH,N,T
P,R,AA,D
N,T,AH,N
M,EH,ZH,ER
EH,N,Y,IH
CH,W,UH,D
G,R,AE,M
M,AH,T,IH
K,AH,P,L
K,S,IY,S
N,ER,IY,AH
IH,F,IH,K
V,IY,HH,IH
AA,T,T,R
IH,T,S,EH
IH,S,K,AH
IH,T,AO,L
M,IY,D,IY
D,AA,P,T
SH,AO,R,T
S,T,AH,K
T,ER,EH,N
F,ER,M,Z
AA,R,W,IH
AH,L,L,IH
UW,M,Y,AH
NG,K,L,EH
T,IH,T,S
UW,F,AY,L
AH,Z,S,EH
AH,D,UW,S
K,W,AH,Z
L,IY,AH,N
Y,AH,N,K
S,T,S,AH
UW,IH,N,K
F,AO,R,K
M,OW,S,T
R,OW,V,Z
B,AE,K,S
IH,V,AH,T
AO,R,T,ER
S,T,Y,IH
S,EH,SH,AH
EY,T,S,K
D,Z,W,ER
N,T,IH,N
DH,AH,T,AH
R,IY,B,IH
AH,N,T,S
G,AH,V,ER
F,P,OY,N
AY,K,L,IY
AA,N,AH,M
IH,M,P,L
K,AH,P,IH
OW,TH,DH,AH
S,AH,P,M
T,S,AE,N
F,T,UW,R
S,AH,Z,AH
K,L,OW,Z
IH,CH,DH,AH
F,AO,R,K
R,UW,P,S
ER,AH,N,T
V,ER,AE,N
D,N,OW,T
N,D,W,IH
L,S,IY,K
K,AH,N,D
EH,G,N,AH
S,D,IH,Z
N,AE,D,M
AH,SH,AH,T
W,AH,Z,IH
V,AY,D,IH
L,OW,Z,D
L,M,IY,T
SH,AH,N,Z
AH,V,DH,AH
B,IY,P,R
D,IH,V,EH
AO,R,AH,N
AH,N,S,IY
UW,W,EY,T
K,T,ER,AH
W,IH,L,AH
N,T,IH,N
AH,JH,AO,R
EY,K,IH,T
IH,L,Y,AH
R,AH,S,T
HH,AE,Z,S
UH,L,IY,D
AO,R,W,AH
W,AA,Z,S
K,AE,S,T
N,T,R,AH
AH,L,D,AH
B,AA,L,AH
M,IY,T,IH
N,D,F,R
S,T,AO,R
OW,L,D,M
D,AH,L,EH
F,AH,S,AH
L,IY,T,AH
R,IH,G,Z
IH,R,L,IY
W,EH,N,IH
M,T,ER,M
L,R,EY,T
AH,L,EH,T
Z,N,AA,T
S,AH,P,L
R,D,AH,N
S,T,R,AH
JH,L,AE,S
AH,N,AW,N
UW,N,AH,T
R,EH,V,AH
D,N,IH,R
M,IY,T,IH
T,S,W,IH
IH,L,IH,N
F,ER,M,S
N,D,R,IH
AH,N,T,T
EY,T,F,EH
AH,S,T,L
AA,Z,D,IH
SH,IH,P,IH
AH,N,Z,IH
AA,R,P,R
F,AH,K,AH
EY,L,D,T
AH,AO,R,D
N,AW,IH,N
N,AH,S,T
D,DH,AH,T
F,EH,N,S
M,AH,Y,IH
D,AH,M,EH
R,EH,V,AH
EH,V,AH,N
R,S,EY,L
EY,T,ER,R
P,R,AY,Z
EH,S,K,IY
IH,DH,IH,N
K,UH,D,M
UW,R,IH,Z
IH,SH,UW,Z
K,AH,P,AH
EH,M,P,T
F,IH,S,K
F,R,AH,M
IH,G,Z,EH
N,HH,AY,ER
AH,N,T,L
IY,S,IH,N
M,L,AA,R
AY,T,AO,R
AH,T,IY,S
EH,S,S,AH
AE,K,T,ER
M,P,R,AH
T,AA,R,T
M,Y,UW,N
SH,AH,N,S
B,OW,TH,K
OW,TH,K,AH
IY,K,R,AH
V,AH,N,D
S,P,IH,R
AH,N,T,S
JH,ER,D,EH
AH,SH,AO,R
AW,K,AH,N
UW,SH,AH,N
AH,N,T,M
R,OW,V,ER
R,M,AH,N
TH,AH,G,EH
AH,T,R,IH
EH,N,IY,IH
DH,AH,K,AH
D,EY,T,AH
N,F,AO,R
M,ER,SH,AH
NG,K,AE,T
EH,K,T,AH
EH,R,Z,T
R,IH,Z,AH
ER,T,IH,D
IH,L,D,IH
AH,L,F,R
N,ER,AH,L
L,EY,T,AH
N,EH,N,IY
G,R,IY,M
R,OW,L,T
L,Z,AW,T
SH,AH,N,Z
B,AE,NG,K
L,IY,S,EH
AH,V,K,ER
IY,S,AH,N
Z,IH,NG,AH
D,HH,IY,K
N,T,R,AH
V,B,IH,K
G,EH,N,S
T,B,UH,R
P,L,IY,D
F,R,AH,M
HH,AE,D,R
N,OW,V,ER
ER,M,EY,N
B,AA,N,D
S,W,AH,N
S,ER,P,L
IH,L,S,AH
L,EY,S,IH
W,UH,D,M
N,T,ER,N
V,EH,S,T
EH,V,ER,IH
L,W,UH,D
AH,G,EH,N
AH,N,T,IH
N,Y,UW,T
AH,P,R,IY
AH,L,AH,N
AO,R,M,ER
V,ER,F,R
AE,Z,W,IY
S,T,DH,AH
R,EY,T,S
AO,R,IH,M
IY,HH,IY,S
AA,D,AH,L
R,S,IH,K
ER,T,AE,K
S,N,IH,L
V,AY,D,IH
S,V,IY,EH
HH,AE,N,D
M,P,AO,R
AH,T,S,IH
CH,AH,S,AH
S,W,EH,N
N,T,R,AH
Y,AH,N,Z
UH,D,B,IY
D,W,IY,T
T,EH,N,IY
P,L,AE,N
P,AO,R,T
Z,N,AW,S
AA,T,K,AH
M,AH,N,T
T,OW,L,D
DH,AH,EH,K
L,AH,F,EH
K,AE,N,K
L,K,AH,T
D,Z,F,R
R,AA,B,AH
F,ER,AH,N
AH,S,AE,K
N,S,AH,Z
AH,V,IH,T
UW,V,IH,N
EH,R,AE,N
D,M,IH,L
AH,V,OY,L
AH,D,AW,N
R,IH,Z,ER
V,DH,AH,M
T,S,G,IH
AH,D,AA,L
Z,F,AO,R
D,V,AE,L
EH,D,IH,T
IH,L,F,L
S,P,OY,N
D,IH,D,T
NG,K,ER,Z
AY,DH,AH,EH
L,Y,AH,N
B,EY,S,T
AH,AO,T,AH
D,K,AH,N
N,Y,EH,N
R,AH,M,M
D,AH,M,EH
AA,Z,W,ER
AE,S,EH,T
V,EH,S,AH
AO,R,D,ER
IY,DH,IH,S
T,W,AA,Z
EY,D,S,EH
D,DH,AH,IH
IH,F,AO,R
AO,L,R,EH
D,IY,EH,R
AY,V,B,IH
T,OW,T,AH
K,EY,T,ER
N,D,IH,K
AH,D,AH,N
EY,N,IH,T
AH,P,R,AH
W,UH,D,N
IH,T,IH,K
Z,JH,EH,N
AO,R,T,T
AH,L,CH,ER
T,T,UW,M
N,AH,V,N
T,V,AA,L
P,AE,K,AH
Z,N,OW,IH
IH,T,S,AH
IH,N,DH,AH
R,EH,S,T
HH,EH,V,IY
N,EH,K,S
AO,R,T,S
S,HH,IH,Z
S,T,ER,D
S,R,IH,M
AH,R,AY,T
G,R,IY,M
AE,N,S,AH
AH,B,AH,L
IH,N,D,IH
AA,D,AH,K
T,UW,K,L
M,S,T,R
AO,R,D,AH
T,R,AH,D
B,AA,R,L
AY,Z,AH,Z
S,AH,DH,ER
T,R,IY,Z
D,AE,F,T
OW,D,UW,IH
AE,P,AH,T
D,EY,T,IH
AH,N,T,M
K,AH,N,S
AA,M,AH,N
AH,F,ER,D
S,W,EH,N
OW,AH,N,D
Z,IH,N,K
N,W,AA,Z
ER,V,AH,S
S,T,DH,AH
UW,M,Y,AH
P,AO,R,T
N,AA,T,IH
SH,AH,N,M
AW,N,T,AH
P,L,AE,N
AH,N,S,ER
SH,UH,G,ER
AH,L,AA,R
D,IH,K,L
ER,Z,AH,N
IH,F,DH,AH
N,AA,T,M
IH,R,IY,AH
EY,SH,AH,N
AH,B,AO,R
IH,T,AH,K
L,G,AE,S
K,T,IH,N
M,AH,SH,IY
IH,S,AY,D
R,EH,S,IH
L,HH,IY,S
R,AO,NG,ER
D,M,AA,R
AA,R,K,AH
Z,AH,N,D
AY,ER,D,L
NG,F,ER,M
G,IH,L,D
T,F,AO,R
T,UW,IY,Z
AO,R,AH,N
N,Z,G,R
L,AH,V,L
S,CH,OW,Z
N,EY,T,IH
B,EY,S,IH
N,V,AY,T
AH,S,W,EH
N,AE,S,EH
AH,S,OW,S
N,R,IY,S
IH,N,T,R
G,R,IY,M
D,Z,W,IH
OW,L,D,R
D,AH,T,AH
AH,V,AO,L
IY,P,EY,S
Z,HH,AE,D
ER,SH,EH,R
AH,M,AA,R
AH,K,SH,AH
AO,R,TH,AH
AE,T,AH,L
Z,F,AO,R
AA,L,OW,IH
S,AH,B,S
EY,SH,AH,N
AH,Z,S,EH
AH,W,AO,R
M,AW,N,T
AH,JH,AH,Z
HH,IY,S,EH
N,T,EH,N
L,OW,N,AH
S,EH,D,D
AO,R,D,ER
K,S,AH,M
N,F,ER,AH
D,IH,P,EH
S,AY,D,IH
L,D,ER,AH
AH,G,R,IY
Y,UW,Y,IH
AH,W,AO,R
IH,R,EH,N
DH,AH,EH,R
EH,D,D,IH
AA,R,SH,AH
P,R,AH,D
AH,N,Z,AH
N,SH,AH,N
P,AH,N,S
N,K,AH,N
N,W,AH,N
AH,N,S,EH
EY,SH,AH,N
R,IY,M,L
IH,N,T,ER
HH,IY,AE,D
IH,NG,IH,N
N,K,AH,M
S,UW,T,IH
N,IH,T,S
V,EH,JH,T
AA,R,JH,IH
T,P,AH,T
D,IH,T,S
Z,IH,N,K
IY,AH,L,Z
P,EH,N,D
IH,SH,UW,AH
K,AA,N,AH
IY,K,UH,D
N,AH,S,T
AE,N,D,IH
IY,D,IH,S
IY,AH,T,R
N,DH,AH,R
K,AH,SH,AH
AH,P,M,AH
L,P,B,R
D,OW,V,ER
S,EH,R,IY
V,EH,R,IY
L,IH,M,AH
EH,SH,AH,N
S,AH,K,S
N,AH,T,S
T,L,AE,S
F,ER,T,S
K,AE,T,K
AO,R,AH,N
IY,K,AH,N
AA,D,AH,K
Z,IH,S,T
EH,K,T,ER
SH,UH,R,AH
L,IY,V,Z
D,AH,S,EH
IH,T,W,IY
N,D,K,EH
D,EY,SH,AH
Z,AH,Z,AH
N,D,D,R
IH,S,T,AH
SH,AH,L,D
F,R,AH,M
N,AH,L,IH
IH,F,ER,AH
V,AH,T,AH
M,AH,N,T
R,EH,K,AH
AH,N,P,R
R,AA,F,AH
K,S,F,EH
NG,B,AH,T
AH,V,ER,IH
T,UW,R,IH
D,AE,N,AH
AA,F,AH,T
IH,L,EH,K
N,D,AH,N
T,S,S,EH
AO,R,D,EH
EY,SH,AH,N
D,IH,N,AH
AH,TH,ER,D
B,IH,Z,N
P,ER,EY,T
ER,S,T,K
D,W,AA,Z
AO,F,AH,S
AY,T,S,T
ER,Z,W,IH
N,T,IH,N
G,AH,S,T
AH,L,P,R
P,EH,K,T
AH,T,G,EH
S,EH,T,AH
AH,S,EH,T
T,UW,AH,S
B,AE,NG,K
K,L,AE,S
JH,AH,N,AH
N,D,EY,T
B,IY,T,EH
M,AH,N,T
AH,B,S,IH
N,AY,N,R
AA,R,K,AH
L,V,AA,L
IH,N,F,ER
AH,V,ER,AH
EH,K,SH,AH
IH,NG,V,EH
AE,NG,K,IH
AE,V,AO,L
D,B,AA,N
L,D,Z,R
L,OW,AA,N
M,EH,R,IY
AH,V,P,R
G,EH,N,S
IH,T,AY,R
AH,N,IH,N
DH,AH,T,R
R,DH,AE,N
EH,D,DH,AH
S,W,UH,M
AE,Z,S,EH
AA,N,DH,AH
V,IY,EH,S
V,IY,EH,S
S,L,AO,S
S,S,IH,K
L,AH,V,M
P,AA,R,T
EH,D,AH,T
G,EY,N,AH
W,IH,L,IH
SH,AH,L,D
D,AH,K,T
T,HH,AY,L
N,T,P,R
UW,EY,T,T
S,T,IH,Z
P,R,AA,D
AH,V,DH,AH
EH,N,D,AH
EH,JH,UW,L
T,IH,NG,AH
R,M,S,ER
AH,D,IY,Z
M,D,AE,N
ER,CH,AH,S
R,Z,DH,AH
AH,T,EH,N
AE,S,EH,T
N,IY,EH,S
Z,AH,N,D
L,Z,AA,N
ER,Z,AA,N
R,AH,N,T
N,V,EH,S
M,Y,UW,Z
AE,Z,DH,AH
N,HH,IY,T
IY,AO,R,D
AH,W,AH,L
AH,N,TH,S
