a_0,a_1,a_2,class
R,EH,V,AH
EY,T,S,IH
EY,T,DH,AH
T,S,IH,N
N,T,EH,N
P,OW,Z,AH
P,AA,Z,AH
T,AO,R,IY
N,IH,T,S
IH,Z,DH,AH
K,S,P,EH
K,SH,AH,N
IH,L,AO,L
T,ER,AH,N
R,Z,AH,N
IH,N,K,L
V,DH,EH,R
F,AH,N,D
M,AH,N,T
AH,N,D,AH
OW,AH,L,IH
UW,AH,L,S
R,UW,AH,L
IH,N,K,L
N,D,DH,AH
IH,N,D,AH
N,SH,AH,L
F,IH,T,S
IH,F,AY,N
M,EY,N,IH
B,ER,Z,S
L,P,AA,R
CH,AH,S,AH
EH,S,W,AH
EH,R,Z,IH
AH,B,EH,S
S,AA,N,AH
Z,P,R,AH
F,ER,W,IH
K,AA,M,EH
AH,N,T,S
S,T,S,IH
T,AO,L,S
AH,N,IH,N
T,EH,N,S
SH,EH,R,Z
EH,D,IH,T
UW,D,AH,D
T,AH,T,IH
T,IH,K,AH
AH,B,K,AH
UW,T,IH,K
AO,Z,DH,AH
S,T,EY,T
S,T,ER,N
AH,T,EH,N
L,IH,T,S
AO,L,T,IH
EY,SH,AH,N
N,IH,S,AH
EY,SH,AH,N
IH,NG,W,IH
IY,EH,N,IY
R,UW,V,D
AA,T,DH,AH
R,K,AH,T
R,B,IH,L
SH,AH,N,S
R,AY,W,EH
P,IH,NG,IH
AH,M,T,AH
T,R,EY,T
V,F,AA,L
AA,L,AH,S
K,SH,AH,N
AO,R,DH,AH
K,AO,Z,AH
IH,N,V,EH
N,AH,P,R
NG,IH,K,S
L,AY,K,L
EY,D,DH,AH
AE,T,AH,D
AH,S,T,R
M,P,AO,R
P,R,AA,D
K,S,K,R
AY,D,ER,S
L,IY,AH,N
S,EH,D,IH
L,AY,Z,D
S,P,R,AH
S,T,EY,T
Z,W,EH,L
ER,S,EH,D
IH,Z,AH,L
F,ER,L,IY
JH,R,EY,T
L,D,ER,T
EY,L,Z,AH
IH,N,S,IH
P,IH,R,IH
N,IY,D,Z
AH,P,AE,S
AY,L,AH,T
ZH,AH,N,EH
L,T,UW,R
DH,AH,F,IH
Z,ER,EH,S
T,IH,D,IH
L,AY,N,D
F,IH,SH,AH
AH,N,T,IH
D,AH,P,R
AH,N,Z,AH
R,Z,AO,R
T,R,IY,AH
P,SH,AH,N
IY,Z,AA,R
T,AH,V,L
DH,AH,EH,R
D,IH,N,IH
M,AH,L,T
AH,P,AA,L
IH,Z,AH,L
N,T,EH,S
DH,AH,EH,N
AH,B,S,IH
K,R,IY,S
IH,D,B,IH
K,AH,T,S
ER,T,UW,N
SH,AH,L,R
T,S,ER,L
D,N,AA,T
AO,S,N,IH
T,ER,M,D
D,AH,N,EH
W,AO,R,T
W,AH,Z,IH
EY,SH,AH,N
EY,SH,AH,N
N,IY,M,AH
IH,V,P,R
AE,M,IH,N
R,IY,S,EH
W,IH,DH,AH
T,UW,D,IH
S,UW,P,IH
P,AO,R,T
Z,IH,T,S
AE,Z,R,EH
D,T,UW,L
F,IH,SH,AH
D,IH,N,D
N,T,D,IH
T,S,S,IY
S,AH,N,T
T,W,EH,N
AH,L,IY,S
M,P,AO,R
AA,M,P,AH
S,S,T,R
IY,Z,K,AH
AH,HH,OW,L
AE,JH,UW,AH
Z,AH,N,D
OY,L,P,R
AH,V,DH,IH
K,IH,NG,S
K,AH,N,T
AH,L,T,AH
T,T,AH,D
AH,R,AY,Z
Z,IH,N,N
S,T,DH,IH
AH,N,EY,T
AY,AH,N,T
UW,DH,EH,R
T,P,AW,N
T,L,IY,AH
L,OW,N,S
S,AH,Z,S
DH,AH,F,AH
ER,AH,V,IH
ER,M,AH,N
R,IY,V,IY
T,R,IY,AH
W,IH,DH,AH
B,AY,DH,AH
IH,R,IH,N
N,AO,M,AH
AH,N,T,AH
IH,NG,IH,T
AH,T,AH,L
S,M,IH,L
Z,IH,K,S
N,D,AH,R
EH,T,IH,N
HH,AE,Z,N
IH,L,EH,K
R,EH,V,AH
IH,NG,P,R
T,M,AH,N
D,AH,M,AH
SH,IH,P,IH
G,EH,N,S
K,CH,ER,AH
AH,T,AH,L
N,D,AW,T
IH,NG,AH,N
IY,ER,EH,S
UW,N,Y,AH
P,L,IH,T
IY,F,IH,K
AH,M,IH,S
R,EY,T,K
W,AO,R,T
D,IY,R,EH
S,M,AH,N
AA,Z,K,AH
B,IH,L,IH
N,K,ER,D
L,IH,NG,S
AH,Z,AA,R
T,R,AH,T
IH,L,OW,N
IH,D,F,R
D,IH,V,EH
R,AE,N,T
IH,N,T,R
IH,N,DH,AH
EH,K,T,IH
T,AE,Z,S
L,AH,S,IH
T,UW,M,AH
AH,R,EH,S
T,IY,Z,T
IH,N,AE,S
V,S,T,AH
AH,B,AW,T
IY,V,IH,N
N,T,AE,K
N,DH,AE,T
T,EH,N,D
AY,DH,AH,K
IH,L,Y,AH
ER,V,AH,S
S,T,AE,T
T,S,R,IY
P,L,EY,S
K,N,AA,L
AH,D,UW,S
DH,AH,B,IY
N,AH,G,R
AO,R,B,IH
AH,N,SH,EH
S,EH,K,AH
EH,K,AH,N
K,L,IY,T
SH,AH,N,AH
P,EH,K,T
IY,IH,NG,S
AH,N,D,D
IH,Z,EH,N
S,EY,T,AH
S,T,R,IY
HH,AE,F,AH
B,AE,K,T
AA,B,L,AH
NG,AH,N,AH
D,F,R,AH
V,AH,L,T
N,AE,N,T
M,P,L,EH
AH,N,EY,T
AH,N,IH,K
N,R,IH,L
S,P,R,AH
L,P,R,AH
R,EH,Z,AH
V,AH,L,T
ER,T,UW,S
DH,AE,T,IH
ER,IH,JH,D
T,R,AE,N
IH,N,T,IH
AA,R,JH,AH
S,B,IH,L
T,UW,T,S
F,AO,R,K
EH,R,IH,N
N,IH,N,D
DH,AH,S,T
S,T,M,AH
R,DH,AE,N
IH,T,AH,K
NG,W,IY,K
M,P,AH,N
Z,T,AE,K
M,P,AO,R
OW,Z,AH,L
AH,S,K,EH
IH,P,L,IY
AH,N,EY,D
K,W,AO,R
AH,N,IH,N
Y,UW,B,IH
S,P,AO,R
EH,N,R,IH
V,D,ER,EH
V,IH,D,EH
V,IH,D,EH
K,W,AO,R
S,Y,EH,S
AE,D,M,IH
IY,AH,S,L
EH,R,F,EH
P,R,AE,K
N,Z,AA,R
L,B,EY,S
R,AE,F,T
S,AH,Z,D
T,AH,K,AH
AH,K,AH,N
SH,AH,N,Z
R,T,AH,D
P,AO,R,T
N,AH,N,D
OW,L,D,L
R,G,UH,D
D,AE,N,IH
S,AO,R,S
M,AH,N,T
AA,F,AH,T
L,T,IH,N
N,Y,UW,AH
IH,L,Y,AH
V,IH,N,T
M,P,L,IY
UW,AE,N,IH
NG,K,T,R
S,EY,L,Z
P,R,AH,D
K,ER,Z,IH
N,EY,SH,AH
AE,N,D,AH
IY,SH,AH,N
D,ER,EH,K
EH,N,IY,IH
P,AE,K,T
AE,Z,B,IH
HH,IY,S,EH
B,AA,T,AH
IY,R,T,AH
G,R,EY,T
HH,AA,R,D
ER,SH,AH,L
AH,HH,EH,D
Z,F,AO,R
AH,B,S,IH
EY,T,ER,Z
UH,L,D,T
AH,W,EH,R
N,IH,NG,Z
AE,K,W,AH
EY,SH,AH,N
AH,N,D,AH
AH,K,AO,R
K,S,IH,N
S,EH,T,S
P,AH,N,IY
D,AH,S,T
V,IY,EH,S
AE,K,S,L
R,W,ER,D
V,IY,EH,S
D,DH,AH,IY
D,IH,NG,T
K,S,R,IY
NG,S,OW,L
NG,Z,AH,N
V,AE,K,T
Z,AH,V,IH
R,HH,OW,L
S,EH,V,AH
P,R,AY,S
F,T,AW,T
EY,T,ER,Z
P,EH,K,T
AH,D,IH,N
ER,Y,UW,K
P,EH,N,D
AH,V,IH,T
IH,S,T,R
IH,L,R,AH
V,DH,IH,S
SH,EH,R,Z
AH,P,OY,N
T,AH,N,AH
T,EH,R,AH
AH,N,IY,Z
V,P,R,AH
T,S,AA,N
AO,R,DH,AH
AH,F,ER,D
T,AH,N,S
M,AH,T,S
T,AH,L,S
OW,T,AH,L
ER,IH,S,T
L,Z,AA,R
SH,AH,N,AH
IY,T,ER,Z
NG,DH,AH,S
IH,L,AH,T
L,IH,K,AH
IY,T,ER,Z
IY,K,AA,N
K,L,OW,Z
M,B,AH,N
B,AH,B,L
AE,T,S,AH
D,IH,N,AH
Z,AH,N,D
AE,Z,AO,L
T,DH,AH,IH
T,IH,S,AH
DH,EY,IH,N
L,UW,Z,IH
R,T,IH,N
W,EH,N,N
P,AH,N,IY
IH,L,EY,T
AW,N,F,R
AH,T,EH,R
EY,S,AH,S
IH,T,IH,D
N,W,IH,L
P,L,AY,AH
IY,AH,JH,AH
ER,AH,N,S
AH,L,AE,K
B,IH,L,Z
D,IY,L,Z
AA,N,T,AH
D,P,R,IH
Y,IH,R,EH
B,L,AE,K
N,ER,Z,T
AH,K,AW,N
P,R,AA,D
D,DH,AH,K
IH,L,Y,AH
K,OY,N,Z
R,K,AH,T
L,IY,TH,R
K,S,P,EH
D,EH,K,S
N,DH,AH,S
T,IH,N,AH
IH,Z,IH,T
R,M,EY,K
N,IH,N,D
AE,V,B,IH
AH,N,UW,R
N,AH,M,IY
D,F,AO,R
EH,D,IH,N
K,T,R,IY
R,IY,IH,N
IY,S,AE,T
IH,D,EH,N
K,W,AH,Z
K,S,AH,N
Y,EH,T,D
Z,M,AA,R
K,AH,N,AH
AH,S,T,IH
T,IH,D,K
AH,Z,F,R
IH,L,AE,T
IY,P,R,AH
Z,B,IH,N
AH,N,T,R
T,Y,UW,N
EH,D,IH,T
AO,R,R,IY
DH,DH,AH,R
AH,B,AH,L
IY,D,B,IH
L,AH,M,Z
D,IH,T,EH
Z,P,UH,T
UW,AH,L,IY
IH,Z,AH,N
W,AO,R,N
Z,AY,N,D
AH,F,IH,L
AY,T,T,R
AH,K,AA,S
V,IY,EH,S
AY,ER,M,AH
D,R,IH,L
AH,L,T,S
S,IH,S,T
K,AO,Z,AH
N,AA,N,R
Z,AH,N,D
G,EH,N,S
K,S,AH,K
AH,D,UW,S
D,K,AH,N
F,ER,S,T
AA,R,K,S
L,IY,S,T
V,G,UH,D
N,R,IH,N
Z,F,EH,L
AY,Z,D,T
IY,D,IH,S
Z,DH,AH,T
IY,S,EH,D
T,L,IY,EH
N,DH,AH,N
AH,D,AH,K
IY,S,S,IH
R,IY,S,IH
T,AH,D,T
SH,IY,EH,R
AA,R,AE,N
UW,Y,IH,R
S,L,IY,AH
AH,B,L,IH
T,R,AH,K
T,UW,AE,N
D,SH,IY,L
T,AH,D,IH
S,IH,N,K
W,EH,R,IY
IH,L,Y,AH
M,AH,N,T
AH,D,EH,N
AH,M,P,AH
D,EH,N,D
Z,AE,D,AH
AH,D,F,AH
T,AH,M,Z
IY,K,AH,N
P,R,EH,Z
ER,AH,N,D
N,Z,IH,N
T,S,IH,N
S,IH,F,EH
N,AH,M,IH
S,IY,K,IH
B,IY,G,R
EH,Z,IH,T
AH,V,AE,N
IH,V,Z,AH
ER,Z,AH,N
AH,S,D,IH
D,ER,S,EH
IH,S,T,AH
M,AH,M,AH
IY,SH,AH,N
EY,SH,AH,N
IY,Z,AH,N
R,UW,R,IH
M,L,AY,N
Z,CH,EH,R
AO,R,DH,AH
IH,Z,S,T
S,EH,D,IH
D,M,AE,N
S,T,AA,K
IH,N,DH,AH
AH,V,DH,AH
V,V,AY,S
N,IY,Z,AH
S,IH,S,T
ER,T,AE,K
N,ER,SH,IH
AE,K,W,AH
AH,L,T,IH
IH,N,S,AH
EY,HH,AE,D
EY,SH,AH,N
AH,S,IH,N
W,AH,N,IH
Y,UW,T,AH
AH,L,K,AH
D,IH,V,EH
L,K,AH,N
T,R,AH,K
K,AH,N,T
S,T,EY,T
T,S,EY,L
T,AH,L,D
T,DH,AE,T
R,W,AH,N
M,HH,IY,S
ER,IH,NG,AH
T,AA,K,IH
IH,P,SH,AH
V,IY,EH,S
S,T,AA,K
N,SH,EH,R
D,IH,S,T
AA,T,M,AH
ER,EY,SH,AH
D,EH,N,T
R,P,AA,R
S,T,AH,N
T,IY,AH,K
N,HH,IY,T
CH,OW,Z,AH
S,AH,S,IH
P,ER,M,AH
AH,JH,EH,S
W,UH,D,R
K,S,T,EH
CH,IY,V,D
DH,ER,ER,L
N,D,P,R
AH,M,P,L
UW,HH,OW,L
T,D,IH,S
AO,F,ER,IH
R,IY,D,T
AE,N,T,K
AE,T,DH,AH
P,S,EH,D
R,Z,AE,Z
EH,K,T,IH
R,HH,OW,L
N,EY,M,D
AO,R,AH,T
B,AY,AH,D
K,R,IY,S
F,IY,L,D
AE,Z,AH,S
Z,N,OW,K
D,AH,K,T
AH,L,D,IH
AH,S,D,IH
D,AE,Z,AH
IY,B,IH,L
Z,DH,IH,S
B,EY,S,AH
IH,Z,OW,N
AH,N,S,IY
AH,AO,R,D
AE,NG,K,S
Z,S,EH,D
NG,AE,N,AH
D,K,AO,R
L,AE,N,T
W,ER,K,AH
AH,B,AE,R
M,AH,N,T
AH,L,EH,N
EH,G,Y,AH
M,AH,S,T
N,AA,L,IH
N,Z,AH,N
SH,AO,R,T
OW,T,AH,L
IH,T,S,EH
Z,AO,L,AH
IH,T,IH,N
ER,S,T,IY
AH,M,P,AH
AH,N,UW,Z
T,IH,NG,Z
R,AH,V,IH
EH,T,S,AH
M,AH,N,T
T,L,IY,R
AH,D,TH,IY
F,AO,R,AH
D,DH,EY,R
B,JH,EH,K
AE,T,AE,N
S,P,AA,R
L,EH,K,S
T,AE,L,IY
OW,T,AH,L
R,EH,P,R
AO,R,B,EH
EH,D,IH,T
M,IH,K,K
AE,N,EH,S
D,AH,P,R
IY,R,IH,Z
AH,L,AE,D
T,UW,DH,AH
SH,IH,P,S
S,T,AA,K
R,AH,D,AH
EH,D,DH,AH
AH,V,DH,AH
IH,M,AH,T
AH,T,IH,T
R,AA,F,IH
T,UW,EY,D
DH,DH,AH,K
IH,N,AH,T
M,T,UW,D
AE,Z,AO,L
N,Y,AH,N
D,ER,Z,IH
AE,S,AH,T
AH,S,T,IH
UW,R,IY,K
IY,S,EH,D
N,T,AH,K
IH,N,DH,AH
HH,AE,Z,R
IY,Z,AH,N
AO,R,AE,N
N,T,R,AH
NG,K,IH,T
L,IH,N,D
AH,N,D,AH
AW,N,S,T
N,T,R,IY
P,AA,R,T
T,S,EY,L
N,T,AA,N
R,AY,S,AH
ER,F,AO,R
AH,F,ER,D
HH,AE,Z,N
N,T,ER,N
AH,N,EH,K
T,TH,R,IY
M,AH,N,K
D,P,R,AH
ER,AH,N,T
EY,SH,AH,N
N,D,DH,AH
AH,L,IH,N
EH,S,T,AH
Z,F,R,AH
AE,T,K,AH
N,JH,W,IY
N,IY,S,EH
T,W,ER,R
IY,M,AO,R
M,EH,N,IY
S,AH,Z,R
N,EH,T,R
IH,TH,D,R
R,OW,TH,AH
M,AH,N,T
T,AY,M,AH
AH,N,T,L
K,AH,N,T
R,IH,F,L
AA,R,T,IH
AO,R,F,AH
T,UW,F,AH
T,L,OW,N
IH,N,AO,L
EH,K,T,R
AH,L,IH,N
AA,P,ER,T
IY,DH,IH,S
AH,K,SH,AH
S,CH,EY,N
AE,K,DH,IH
UW,W,UH,D
DH,EH,R,S
T,AE,F,R
T,UW,K,R
K,R,IH,T
M,P,R,AH
DH,AE,T,R
N,AH,N,D
P,R,AH,D
Z,B,IH,N
IH,Z,AH,L
N,IH,Z,S
S,D,IH,D
AH,N,Y,IH
DH,AH,K,AH
T,AE,N,D
T,AE,B,L
EY,L,AH,N
R,AE,M,AH
AH,K,SH,AH
Z,AH,V,S
D,DH,EH,R
K,AH,N,D
AW,N,T,AH
P,AH,N,IY
M,IY,T,IH
R,M,IY,T
NG,Y,EH,S
AH,P,AO,R
AH,S,IH,K
SH,AH,N,IH
ER,D,AH,N
N,R,IH,S
N,T,IH,T
B,JH,EH,K
OW,IH,NG,T
V,K,AH,N
T,UW,R,IY
CH,AH,N,Z
L,Y,UW,S
K,R,EH,D
N,S,IH,S
AA,N,DH,AH
Y,UH,R,AH
L,AE,S,T
T,UW,L,IH
P,R,IH,D
IH,L,AO,R
IH,T,S,AH
P,L,AE,N
T,IH,D,D
Z,T,UW,K
ER,IH,K,S
N,T,L,IY
N,D,ER,IH
TH,AW,Z,AH
D,S,ER,T
Z,AH,N,D
IH,N,F,EH
S,AH,P,R
EY,AH,N,D
F,AH,S,AH
K,AA,N,T
IH,DH,DH,AH
B,R,AO,D
D,Z,IH,N
Z,ER,V,Z
IY,AH,L,EH
V,IH,N,AH
S,T,EY,T
Z,K,ER,AH
AO,R,G,AH
ER,EH,K,T
K,AA,N,T
N,T,IH,R
N,S,P,IH
AH,B,AW,T
AA,N,DH,AH
N,D,UW,S
AH,P,M,AH
N,IY,K,AH
T,L,IY,S
F,IH,SH,AH
K,ER,AH,N
B,ER,Z,S
UW,N,AA,T
K,L,EH,R
N,AH,W,AH
AH,S,IH,L
AY,L,AE,T
AO,R,T,T
S,T,R,AH
K,N,IH,K
IY,P,UH,T
T,R,EY,D
N,D,IH,N
R,AE,NG,K
D,IH,T,IY
T,EH,N,D
M,P,AH,N
M,Z,IH,T
AH,M,P,AH
IH,K,ER,IH
N,Y,UW,T
V,Y,UW,IH
AH,B,AH,L
M,P,AH,N
AY,N,ER,Z
AA,R,T,AH
S,IY,Z,R
K,L,UW,D
N,D,S,EH
JH,AA,B,L
N,EY,SH,AH
W,EH,S,T
DH,AH,K,AH
EH,SH,AH,L
P,AH,N,IY
B,IH,L,T
UW,F,AH,N
R,IY,M,AH
Y,IH,R,AH
IH,K,AO,Z
SH,AH,N,IH
R,AH,T,IY
P,AH,B,L
S,T,AA,K
F,L,EH,K
NG,IH,N,K
IH,N,K,R
AA,T,D,IH
L,AY,N,Z
D,IH,V,AH
AH,V,DH,AH
IH,K,S,T
IY,EH,S,R
M,P,AH,N
P,AA,S,AH
N,V,EH,S
IY,K,S,EH
L,IY,S,IY
S,EH,L,AH
L,AY,N,D
AH,N,AH,L
Z,B,IH,L
IH,Z,N,AH
S,S,UW,T
P,L,AY,D
AH,M,IH,N
EH,G,Y,AH
ER,F,AY,L
T,D,IH,K
D,IH,F,AH
T,IH,K,AH
R,T,IH,K
AH,D,AH,K
V,ER,M,AH
EH,N,T,AH
IH,S,IH,N
L,AE,S,T
AE,N,IH,N
V,OY,L,AH
R,EY,D,IH
S,T,AA,K
T,IY,D,N
M,T,UW,IH
EY,D,IH,N
IH,N,R,IH
T,AY,M,Z
SH,AH,N,Z
AA,R,K,AH
AH,R,UW,L
AH,T,AA,N
N,IY,IH,Z
B,IY,R,IY
AH,T,UW,K
Y,UW,T,S
K,W,AH,T
AE,SH,AH,N
W,IH,L,IH
S,K,AH,L
P,OW,K,S
AH,S,AH,S
D,IH,K,L
P,R,IH,N
AH,V,W,IH
L,AE,S,T
UW,P,EY,IH
IY,CH,AA,R
ER,F,AO,R
N,AE,SH,AH
EH,D,IH,T
IY,Z,AH,K
AH,N,AO,R
AA,T,IH,N
V,EH,R,IY
N,IY,AO,L
AE,N,SH,AH
AH,N,S,IY
IH,L,Y,AH
AE,S,R,EH
AY,Z,L,IY
D,UW,S,T
AH,N,S,T
V,Y,UW,D
T,UW,P,R
D,AH,N,AH
M,UW,V,S
N,AH,L,IH
S,W,IH,L
AA,T,W,IY
S,IH,S,T
P,L,AE,N
N,K,ER,IH
R,EH,D,AH
DH,AH,IH,K
T,IH,Z,D
AA,L,AH,S
EY,SH,AH,N
M,EY,N,Z
AH,L,R,IH
N,D,HH,IY
M,AH,N,T
S,T,EY,T
K,SH,AH,N
R,AH,T,IH
NG,T,AO,K
UW,F,AO,R
B,R,AE,N
UH,D,OW,N
N,OW,T,AH
IH,Z,DH,AH
Z,AH,N,D
AA,N,R,IY
D,Z,K,L
IY,N,DH,AH
L,EY,N,Z
DH,AH,B,R
F,AH,K,AH
AA,N,AE,S
L,AY,N,D
EH,S,F,R
EH,K,SH,AH
R,Y,IH,R
Z,SH,UH,D
V,DH,EH,R
T,S,AH,R
AE,N,T,IH
K,L,AY,AH
P,R,AH,D
AH,S,P,EH
AH,L,OW,N
R,AO,NG,EH
EH,K,T,S
K,AE,N,S
IH,CH,HH,IY
AY,V,AO,R
DH,AH,K,AH
IH,T,IH,R
JH,EH,K,T
N,R,IH,L
L,R,IH,S
R,UW,V,L
AH,S,P,EH
Y,UW,IH,T
EH,T,ER,L
N,TH,D,IH
S,AH,N,D
L,R,IH,T
AA,JH,EH,K
T,EY,N,AH
ER,F,AO,R
IH,N,T,R
AH,S,T,R
N,AH,S,T
R,T,ER,K
T,AE,K,S
N,S,EH,D
W,IH,L,T
N,OW,T,S
L,UH,K,IH
SH,AH,N,D
T,AA,R,T
G,R,EY,T
AH,B,AW,T
AH,G,EH,N
IH,K,AH,L
T,AH,D,D
S,T,M,AH
G,R,EY,N
M,EY,Z,S
Z,IH,N,IY
EH,M,AH,K
AH,D,EY,EH
S,ER,P,L
T,M,AH,N
IH,N,DH,AH
L,AE,S,T
R,OW,ER,Z
R,SH,UH,D
AE,Z,B,IH
AH,N,TH,S
CH,AE,N,EH
AA,N,AH,T
T,B,AY,AH
IH,N,DH,AH
N,T,L,IY
JH,R,EY,T
M,AH,N,T
AA,Z,D,AH
R,IY,EH,S
IY,L,OW,Z
T,S,S,AH
AO,L,V,EH
R,EH,D,AH
W,ER,L,D
N,W,AA,Z
AE,Z,EH,S
NG,IH,T,S
HH,IY,IH,Z
AA,R,AH,S
Z,K,ER,AH
T,UW,AH,N
Y,AH,T,IH
IH,N,K,L
AH,G,R,IY
D,B,IY,R
P,IY,CH,T
IH,V,S,AH
N,W,AH,T
SH,AH,L,AH
TH,R,IY,S
AH,T,OW,T
B,AE,R,AH
IH,NG,B,IH
R,AE,N,Z
S,IH,NG,AH
T,DH,AH,L
K,R,IY,S
D,AH,N,T
B,R,AH,T
V,T,R,EH
IH,S,T,R
Z,P,R,IY
Y,UW,N,AH
R,T,S,EH
Y,IH,R,K
IH,S,T,AH
AH,S,IH,K
V,D,AH,N
T,R,EY,D
R,IH,Z,AH
EH,N,T,AH
T,EY,L,IH
W,AY,ER,AH
P,R,AY,S
AH,K,SH,AH
AO,R,L,IY
F,AW,N,D
T,UW,M,AH
SH,AH,N,Z
AH,L,T,S
HH,AE,V,AH
L,Y,AH,N
S,AH,N,D
B,IH,L,IY
N,F,AH,D
IH,B,Y,AH
L,R,IH,Z
AA,R,IH,K
IY,Z,AH,N
T,UW,R,IH
M,AH,N,S
N,Y,UW,AH
S,F,AH,S
V,IH,D,EH
Y,AH,N,L
AE,K,SH,AH
D,F,AO,R
R,UW,V,D
EY,T,AH,D
AH,V,DH,AH
S,T,TH,R
N,D,EY,N
IH,N,V,EH
AH,V,AY,D
S,EH,D,IH
AH,Y,IH,R
DH,AH,K,AH
AH,P,OY,N
AH,L,F,IY
M,AA,R,K
R,IY,S,AH
K,SH,AH,N
N,SH,AH,N
UW,S,IH,Z
AH,N,IY,IH
D,IH,V,EH
K,S,T,R
UW,K,AH,N
Z,AH,N,D
DH,AH,D,R
M,AE,N,AH
M,B,AE,T
G,R,EY,N
N,Y,UW,AH
EH,R,K,R
S,EH,K,R
UW,AH,P,L
N,DH,AE,T
W,AA,Z,L
IY,AH,M,IH
S,EH,D,T
AW,N,T,T
R,T,ER,Z
Z,HH,OW,S
IH,V,AH,N
IH,N,S,T
IH,N,P,IY
B,IY,K,AH
R,IY,D,T
G,EH,N,S
NG,L,IY,AH
S,AH,N,D
AA,T,M,IY
D,IH,N,AH
B,IY,T,R
IY,HH,AW,T
T,AH,M,AH
V,AH,T,S
JH,OY,N,T
S,T,R,IY
IH,K,P,R
L,IY,B,IY
AO,R,M,EH
T,DH,AE,T
AH,F,AY,EH
Y,ER,Z,AH
OW,N,L,IY
T,UW,K,AH
N,SH,EH,R
N,L,IH,R
Z,L,AO,S
EH,T,R,IH
AE,P,IH,T
AH,B,AO,R
B,IH,L,AH
L,UW,D,AH
L,IH,M,AH
Y,ER,IH,N
T,UW,Y,IY
V,DH,AH,K
AH,V,DH,EH
DH,AE,N,S
AH,M,AH,N
IH,K,W,IH
IH,V,IH,D
T,ER,M,IH
SH,AH,N,Z
N,Z,AE,N
AA,R,OW,IH
M,IH,N,AH
AH,M,P,AH
AH,T,AH,N
P,AH,N,IY
AH,N,T,IH
Z,AE,N,T
IY,L,IH,S
ER,Z,P,R
K,R,IY,S
CH,AH,N,D
M,P,AH,N
W,ER,K,IH
EH,R,N,EH
IH,R,D,AH
T,AH,P,AH
D,T,UW,IH
S,R,EY,T
AH,N,K,L
V,AH,L,IY
S,R,IH,S
AO,R,Y,IH
N,T,AO,R
S,T,IH,N
AH,N,AH,L
AH,AO,R,D
UH,D,AE,T
DH,AH,EH,N
AH,S,EH,N
N,T,IH,L
S,T,IH,N
S,IH,N,R
K,T,AH,D
B,AE,NG,K
AO,K,S,T
AH,N,IH,Z
W,IH,K,L
S,AH,N,D
S,AH,T,IY
NG,SH,AA,R
L,D,AH,N
ER,F,AO,R
K,AH,N,S
S,T,EY,T
W,IH,L,T
G,R,IY,D
D,AH,K,T
R,AH,T,EH
NG,W,EH,L
IH,L,Y,AH
OW,T,IH,D
AH,N,AW,N
AA,R,K,AH
V,AH,L,AH
AE,K,S,IH
M,AE,N,AH
W,IH,L,S
AO,R,T,S
IH,Z,IH,K
M,AE,N,AH
EY,IH,NG,D
N,AO,R,T
R,T,UW,EH
S,IY,P,R
V,OY,S,T
EY,S,T,N
IH,T,S,EH
M,IH,K,AH
L,M,AA,R
R,OW,ER,T
IH,NG,IH,N
N,AO,M,AH
G,EY,V,N
IH,Z,N,IH
Z,D,R,IY
T,T,UW,S
AH,S,T,R
IH,V,ER,D
AH,B,AH,L
IY,N,EH,N
S,P,EH,K
OW,N,L,IY
AE,Z,B,IH
P,AE,K,T
N,SH,AH,N
R,UW,DH,AH
T,AE,K,S
R,AA,B,L
V,ER,S,IY
AE,N,DH,AH
OY,L,SH,IH
EH,S,AH,L
S,AH,M,AH
DH,EY,AA,R
N,S,IH,N
ER,Z,F,EH
IY,IH,S,T
Z,S,EH,T
S,K,AO,R
N,T,AH,D
EY,V,ER,AH
K,R,AO,S
EY,M,D,T
ER,DH,ER,S
T,ER,V,EH
M,AA,R,K
T,AE,K,S
EH,K,T,AH
P,R,AA,D
IH,N,F,L
AY,D,S,T
IH,N,DH,AH
UW,IH,NG,D
T,OW,T,AH
EH,D,IH,N
Z,W,IH,L
AH,K,AH,N
AH,L,EH,K
AH,S,EH,K
IY,P,AO,R
M,AH,N,T
N,S,IH,K
R,AY,S,AH
AH,P,R,IY
T,EY,T,K
S,P,R,AH
L,D,R,IH
N,S,P,L
DH,AH,K,L
D,DH,AH,S
G,EH,N,S
AH,L,D,EH
K,Y,UH,R
AY,AH,P,T
M,AE,N,D
L,IH,K,S
ER,M,AH,N
UW,N,AA,T
IY,T,EY,L
IY,S,EH,D
L,D,ER,T
AH,N,T,S
D,IY,EH,R
AH,N,S,N
V,EH,L,AH
JH,AH,N,AH
R,AW,N,Z
ER,AH,T,L
IH,V,ER,S
R,UW,IH,T
Z,AE,N,IH
T,AH,L,K
AA,R,T,AH
DH,DH,AH,S
T,AA,K,IH
N,AH,L,IY
N,JH,AH,N
F,IH,K,AH
N,D,DH,EH
K,AE,L,AH
S,EY,L,Z
M,IY,D,IY
W,IY,K,EH
EH,T,S,AH
IY,K,EH,N
T,R,EY,D
P,EH,K,T
AE,T,W,IH
M,B,ER,AH
AH,N,IY,S
AE,NG,K,S
B,AE,NG,K
R,EH,S,T
IH,L,Y,AH
T,B,AE,D
AH,L,P,R
B,Y,AH,T
IH,N,T,R
S,P,AO,R
L,IH,T,S
S,V,IY,EH
K,AH,V,R
