a_0,a_1,a_2,class
IY,Z,DH,AH
M,P,AO,R
F,AH,S,AH
EH,D,IH,T
N,EH,K,S
T,AH,D,T
L,Z,AH,N
N,D,K,AH
IY,D,UW,T
P,R,EH,Z
OW,M,IH,L
ZH,AH,N,Z
IY,S,DH,AH
AE,N,Z,T
EY,K,AE,N
N,D,DH,AH
V,EH,L,AH
Z,IH,S,T
IY,N,EH,K
ER,IY,W,AH
IH,T,F,EH
EY,T,EH,K
EH,N,F,R
IH,V,Y,IH
K,AH,M,Z
Z,AE,F,T
N,D,AH,S
L,Y,AH,N
IY,W,ER,K
P,P,OW,L
IH,SH,AH,L
W,IH,CH,K
R,HH,OW,L
IH,N,DH,AH
T,DH,AH,L
V,SH,EH,R
S,AE,F,T
V,B,OW,N
F,R,IY,D
AY,N,AH,L
S,EY,L,Z
IH,D,W,IH
N,DH,AH,S
Z,AH,V,K
IH,P,AA,R
SH,EH,R,AH
B,AE,D,L
T,AH,N,Z
N,T,R,AH
F,AO,R,AH
AH,L,Z,AH
T,W,UH,D
T,L,IY,R
IY,R,EY,Z
T,L,IY,S
ER,Z,IH,N
K,AA,N,AH
T,T,UW,R
IH,K,S,K
M,Y,UW,N
UW,F,AO,R
N,AH,S,EH
M,AW,N,T
L,IY,D,Z
AH,K,ER,AH
AA,D,AH,K
M,AA,R,K
P,UH,T,AH
F,EH,L,T
IH,D,EH,N
D,UW,S,T
T,M,AH,N
Z,W,ER,N
IY,HH,EH,L
IH,L,Y,AH
EY,T,IH,Z
V,IY,EH,S
K,AE,S,T
IH,R,EH,S
D,F,AO,R
T,R,EY,D
IH,T,IH,K
L,D,G,R
AA,R,G,AH
T,IH,V,T
EY,SH,AH,N
K,AO,R,D
Z,L,AE,S
N,D,K,AH
N,T,UW,D
N,AH,N,D
DH,OW,Z,IH
V,IY,EH,S
S,P,AA,N
ER,Z,W,IH
AE,T,DH,AH
CH,HH,IH,Z
S,T,AE,T
R,M,AH,L
AW,N,T,IH
ER,T,UW,L
K,AH,JH,AH
ER,M,EH,K
L,IY,IH,K
Z,S,EH,D
N,D,W,AH
T,D,IY,L
S,EH,S,IH
EY,L,IH,N
T,ER,V,EH
T,ER,V,EH
ER,T,W,IH
T,R,IY,AH
SH,EH,R,Z
EH,S,AE,K
B,IY,AH,S
M,D,Y,EH
D,IH,T,S
K,AH,N,S
R,D,AH,N
T,AH,N,Z
N,T,P,IH
T,S,IH,N
K,AO,R,T
IH,T,S,L
IH,V,AH,L
N,TH,S,AH
IY,AH,L,Z
NG,DH,AH,S
R,EH,L,AH
NG,AH,N,D
R,AA,N,IH
ER,IY,T,R
IH,M,P,AH
D,K,AW,N
AH,S,T,R
S,T,IH,L
Y,ER,Z,IH
ER,AH,N,T
T,ER,M,K
AH,T,AH,L
IH,N,S,T
D,IH,D,K
T,ER,L,EH
T,UW,Y,IH
IY,AH,JH,AH
P,AA,R,T
JH,L,IY,D
ER,Z,AE,T
AO,D,B,R
L,UW,D,IH
K,AH,N,T
T,AH,P,S
ER,Z,S,EH
T,UW,IH,K
UW,P,S,IH
M,AH,N,T
K,L,IH,R
IH,CH,EH,N
EH,N,D,IH
S,P,AO,R
AO,R,AH,L
T,SH,AA,R
AA,Z,IH,L
W,ER,K,T
D,P,R,IH
P,ER,CH,AH
P,T,IH,D
F,ER,S,T
AA,R,IH,K
NG,AH,N,D
L,IH,K,D
Z,AH,N,D
HH,AE,D,R
AE,S,K,T
HH,AA,G,S
K,AH,L,AH
AH,N,EY,T
K,AO,Z,IH
D,B,IH,K
IY,EY,B,AH
V,Y,IH,R
EH,S,T,AH
W,IH,V,AH
P,EH,R,AH
AH,V,ER,IH
ER,L,IY,T
NG,B,AE,L
AH,V,IH,N
IH,N,V,EH
M,AE,N,AH
IH,T,S,S
F,AO,R,AH
M,AA,R,K
TH,IH,Z,IH
T,DH,EH,R
D,DH,AE,T
ER,IH,NG,R
P,EH,N,D
AH,K,AW,N
S,OW,L,D
ER,S,T,R
IH,S,AE,S
D,W,AO,T
T,IY,Z,K
ER,EY,T,IH
V,ER,JH,AH
N,T,R,AH
S,AH,N,S
AH,L,B,IH
T,W,AA,Z
M,EY,N,D
EY,JH,AH,N
S,AH,Z,AH
G,IH,N,IH
B,S,IH,D
V,DH,AH,L
T,P,R,AH
AH,D,AH,N
AH,M,Z,AH
AH,S,IH,N
S,EH,D,IH
T,R,AH,K
G,IH,L,D
K,L,OW,Z
K,Y,UW,T
S,T,R,AH
IH,S,T,IH
T,W,IH,L
R,IY,S,AH
ER,EY,SH,AH
D,AH,B,AH
D,ER,B,AH
T,AH,D,T
AA,R,K,AH
OY,M,AH,N
IH,N,DH,AH
F,ER,S,T
IY,IH,N,K
IH,K,AO,Z
IH,NG,Z,IH
B,IH,AA,N
OW,S,T,IH
P,R,AY,S
G,R,AE,N
IH,T,P,L
R,P,R,AH
IY,P,AO,R
AH,N,S,T
EH,N,D,IH
T,AH,N,D
P,OW,Z,D
ER,AE,N,D
N,S,IH,Z
AH,JH,ER,IH
P,R,AA,S
OW,P,AE,K
AH,M,AE,N
AH,N,S,IH
AH,M,EY,T
P,R,IH,Z
W,AO,R,T
L,AE,S,T
AY,V,AO,R
R,EH,N,D
S,F,EH,L
Z,D,R,IH
W,IH,DH,AH
B,AE,S,AH
R,Z,G,R
S,IY,Z,AH
AH,V,DH,IH
K,AE,P,AH
AO,R,ER,L
OW,T,AH,L
W,AO,R,T
R,AE,N,D
R,AH,V,IH
AH,V,IH,N
R,AE,M,S
UW,IH,L,EH
AH,M,AH,T
S,L,AO,S
T,M,AH,N
D,DH,AH,T
AH,B,L,IH
T,IH,T,IH
EY,N,JH,D
AO,R,D,AH
G,EY,N,AH
NG,K,S,AH
AE,NG,K,S
B,AH,L,S
W,AA,Z,AH
R,IY,S,T
DH,AH,K,AH
AH,N,EY,T
F,T,ER,AH
K,S,P,EH
R,AA,P,IH
L,UW,ZH,AH
R,AH,S,T
IH,K,SH,AH
DH,AH,N,IH
W,AY,R,IH
D,IH,T,AH
EH,N,D,AH
T,IH,T,S
AH,EH,N,D
T,IH,L,IH
AO,R,D,IH
N,S,T,T
DH,AH,T,IH
NG,AH,N,D
M,P,AH,N
AH,L,UW,T
M,IH,T,S
Z,IH,S,T
S,T,S,IH
L,S,OW,IH
AH,M,IH,T
Z,D,B,AH
P,M,AH,N
K,T,AH,S
L,AH,T,AH
M,D,DH,AH
R,DH,AE,N
DH,AH,B,AH
AH,L,IH,Z
Z,AH,N,D
AH,IH,K,S
K,T,AH,S
AH,L,F,IH
EH,R,AA,R
Z,S,EH,D
K,T,W,IH
N,D,S,K
ER,AW,N,D
N,IY,IH,N
Y,UW,EY,T
Z,B,AY,IH
F,AO,R,K
IY,AH,V,S
ER,Z,HH,IH
L,IY,IH,N
IH,T,S,T
N,IY,S,AH
DH,AH,S,T
N,AH,N,T
AO,R,S,T
D,IY,V,IH
Z,IH,N,S
R,EH,S,T
T,R,AH,S
R,B,IH,L
K,EY,SH,AH
D,IH,Z,R
N,IH,T,S
S,T,M,AH
IH,Z,IY,Z
JH,R,EY,T
AH,V,DH,AH
S,CH,EY,N
ER,Z,AH,N
R,OW,L,D
CH,HH,AE,Z
DH,AH,SH,IH
N,T,ER,D
UW,V,D,T
AE,N,Z,T
V,ER,M,AH
AE,K,SH,AH
AE,T,DH,AH
Z,HH,AE,Z
K,N,IH,K
NG,K,S,T
T,EH,N,D
AE,N,S,T
AH,P,AO,R
W,AA,Z,AH
AE,D,B,IH
SH,AH,N,AH
L,AE,N,Z
V,DH,AH,K
L,IH,JH,D
AE,Z,P,R
AH,K,AO,R
T,S,T,EH
L,M,AH,N
Y,AH,N,L
B,ER,AA,N
AO,R,D,T
K,ER,AH,N
T,W,AA,Z
T,S,AH,N
AH,M,DH,EH
L,IH,M,AH
R,EH,Z,IH
R,IY,IH,N
N,AH,L,R
B,L,IH,K
R,AA,N,IH
IH,NG,K,T
AH,L,OW,N
EH,N,D,IH
P,R,AY,S
AW,T,IH,N
T,AA,P,T
IY,B,AE,D
EH,F,ER,T
NG,T,UW,AH
Z,IH,N,T
AH,Y,IH,R
AH,N,D,T
N,T,R,AH
AH,V,DH,AH
N,HH,OW,L
D,AH,N,T
T,W,AW,N
T,S,OW,N
AE,K,T,S
IH,R,OW,L
M,AA,R,K
B,AE,NG,K
EH,D,AH,S
N,SH,AH,L
L,ER,Z,S
ER,T,UW,R
AA,L,ER,EH
S,UW,N,IH
L,HH,OW,L
IH,N,S,AH
G,AH,L,K
IH,N,IH,S
R,OW,L,IH
N,IH,K,S
ER,M,W,IH
AH,S,ER,K
SH,AH,N,AH
R,AY,S,AH
AH,N,AE,N
AY,D,AH,D
DH,AH,AA,R
N,Z,IH,N
L,EH,K,T
L,F,AO,R
S,IY,N,S
T,ER,G,R
W,EH,S,T
AW,T,P,R
B,UH,K,EH
R,AH,D,AH
AH,N,K,AH
N,EY,SH,AH
L,AH,T,IH
AH,M,P,AH
AH,F,AA,R
B,IH,Z,N
AA,L,AH,S
AE,K,S,EH
AH,N,S,T
AY,L,AE,S
N,S,IY,Z
SH,EH,R,Z
AH,N,TH,S
AH,V,DH,AH
R,T,UW,EH
T,DH,AH,T
L,AH,V,K
P,R,IH,T
D,AH,N,D
UW,T,UW,D
AH,Z,IH,N
M,AH,N,T
IY,S,AH,N
M,K,ER,AH
N,JH,M,AH
W,IY,K,L
AO,L,R,EH
S,AH,CH,AH
AH,M,AH,N
F,EH,K,T
AA,R,K,AH
DH,EY,S,EH
K,S,AE,L
R,IH,M,IH
T,W,IY,K
Z,AH,N,D
AH,M,AH,N
N,K,ER,AH
L,IH,NG,AH
OW,K,AH,N
EY,K,IH,N
IH,SH,AH,L
P,R,AY,S
AH,N,AH,L
F,AO,R,AH
IH,L,P,R
ER,F,AO,R
DH,AE,N,T
R,B,EY,S
AH,N,D,AH
S,K,AE,N
S,P,R,AH
N,IH,NG,AH
V,Z,P,R
B,IH,N,IH
T,AH,T,R
ER,Z,AH,T
AH,T,S,EH
T,ER,EH,S
N,AH,L,S
Z,EH,N,T
S,EY,L,T
EY,M,AH,N
W,EH,N,R
OW,L,D,IH
ER,AE,K,T
Z,F,AA,L
NG,DH,AH,EH
IY,P,AO,R
AH,S,T,L
T,IH,NG,T
K,ER,AH,N
ER,EY,SH,AH
L,IH,K,K
T,UW,HH,EH
Z,AH,N,D
T,IH,K,S
IH,NG,AE,Z
S,AH,M,D
R,OW,K,AH
AE,V,M,AH
IH,L,Y,AH
L,Y,AH,N
R,IY,S,T
L,Y,AH,N
AY,D,F,AH
K,T,AH,D
R,AY,S,AH
OW,P,R,AH
N,T,S,AH
L,Z,DH,EH
P,R,AY,S
K,Y,UH,R
S,DH,IH,S
IY,AE,K,T
AH,P,IH,K
T,IH,D,IH
AH,D,EY,AH
T,EY,SH,AH
DH,AE,T,N
IH,SH,AH,L
EY,T,D,IH
EY,JH,ER,N
IH,Z,B,IH
IY,S,T,R
IH,NG,DH,IH
AY,V,AO,N
UW,L,AE,S
D,EY,AH,N
SH,AH,N,Z
AE,K,SH,AH
R,N,D,AH
D,M,IY,N
IH,M,P,R
AE,K,T,S
L,K,AH,N
K,S,AH,Z
G,IH,L,D
P,R,AY,S
Z,K,UH,D
L,OW,N,T
IH,SH,AH,L
K,T,AA,N
T,L,AE,S
IY,Z,K,AH
IY,B,IY,S
AE,N,AH,S
L,UW,D,IH
UW,W,AA,N
AH,D,AA,L
T,S,W,IH
F,IH,SH,AH
EH,D,DH,AH
IY,JH,OY,N
AH,T,DH,AH
V,F,AE,S
AA,R,T,N
B,R,EY,K
L,IY,ER,R
P,L,AO,R
AH,S,DH,AH
ER,Z,IH,N
Z,S,T,IH
AE,K,SH,AH
Z,F,AY,L
N,IH,SH,AH
D,IH,NG,IH
IH,S,T,AH
D,R,AO,N
ER,D,EY,AH
R,EH,T,AH
R,EH,Z,AH
V,DH,AH,K
S,T,M,AH
W,ER,TH,AH
Z,AH,L,T
N,AH,L,AH
D,B,IH,N
UH,D,L,EH
S,EH,N,T
AH,D,AH,K
UW,AH,L,K
ER,AH,B,AH
IY,S,AH,N
S,EH,SH,AH
D,T,R,AH
V,EH,S,T
D,IH,Z,IH
L,HH,AH,N
AH,T,AW,N
DH,AH,Y,IH
T,AH,N,D
M,EH,R,AH
K,ER,AH,N
ER,AH,N,T
AH,K,ER,D
D,IH,K,T
L,IY,IH,N
S,IH,N,AH
P,Y,UW,T
D,IH,L,IH
IH,K,T,S
T,ER,S,EH
B,IH,N,IH
W,AH,L,T
R,AE,M,Z
L,AY,P,AH
P,EH,K,T
ER,S,W,IH
R,AH,AO,R
R,SH,AH,N
N,ER,SH,IH
ER,DH,AE,N
D,R,AH,S
AH,N,AA,N
AA,L,V,N
S,AO,F,T
D,EY,T,AH
L,EY,N,IH
IY,W,EH,N
T,ER,Z,S
D,F,AO,R
D,DH,AH,N
IH,N,T,R
S,R,IH,S
AH,N,EH,T
OW,S,AE,T
IH,DH,M,AH
AA,K,AO,R
L,D,ER,Z
R,AY,S,AH
EH,N,SH,AH
S,EY,L,Z
SH,IH,P,AH
SH,AH,N,AH
T,T,AO,K
EY,T,EH,K
IH,N,K,R
S,B,IH,Z
IY,T,AH,D
F,ER,D,S
AO,R,D,T
L,IY,AH,N
AH,N,P,R
IY,EH,N,T
S,AH,N,D
AH,V,DH,AH
T,Y,EH,T
V,EH,L,AH
EY,N,DH,AH
IY,K,W,IH
AH,D,EH,R
Y,UW,N,AH
D,M,AO,R
AH,N,T,IH
OW,K,AH,S
R,AE,P,AH
IH,N,D,AH
EH,D,IH,T
IH,L,AO,L
AH,F,AY,D
T,AE,F,T
EH,D,DH,AH
F,T,ER,N
Y,ER,Z,IH
IH,S,K,AH
D,P,R,AH
SH,AO,R,T
AO,R,DH,AH
AA,M,AH,N
N,JH,M,AH
N,Z,AH,N
UW,N,DH,AH
AH,N,EH,K
EH,K,T,AH
EH,D,K,L
EH,D,AE,N
AH,AO,R,D
AH,N,EH,R
M,AH,N,T
P,ER,EY,T
K,AH,N,T
AE,R,IY,D
K,W,AO,R
IH,N,DH,AH
UW,D,Z,S
IH,N,K,R
AY,N,D,IH
L,OW,IH,N
R,UW,D,Z
AH,S,T,R
L,AE,N,T
W,IH,DH,IH
SH,UH,R,D
NG,Z,R,IH
IH,T,IH,Z
T,S,AE,Z
EH,D,DH,AH
AH,T,P,L
D,M,EY,K
IH,N,K,R
SH,AH,N,AH
K,T,AH,D
R,D,AH,N
G,Z,IH,S
D,F,AO,R
D,M,AA,N
EY,V,IH,Z
N,L,IH,T
T,OW,T,AH
S,ER,V,AH
P,R,IH,N
L,AE,N,AH
IH,Z,N,AH
Y,IH,R,R
AE,N,AW,N
AH,N,AW,N
W,ER,AO,L
T,R,AH,S
EY,M,IY,T
T,S,EH,D
AH,L,AH,L
L,B,IY,R
CH,ER,ER,Z
S,W,AA,Z
K,ER,EH,K
AH,K,T,S
EH,D,IH,T
L,S,OW,S
UW,EH,K,S
AE,Z,IH,T
EH,V,AH,L
AE,K,S,EH
IH,D,R,IH
R,DH,AH,R
P,EH,K,T
IH,T,W,IH
L,AH,V,IH
K,R,UW,D
IH,G,Z,EH
Z,AH,D,EH
K,AH,N,S
EH,R,IY,IH
DH,Z,SH,AH
AH,N,EH,T
T,UW,K,AH
N,D,AH,K
K,AO,R,T
EH,S,T,AH
K,AH,N,D
V,IH,NG,Z
F,AO,R,S
IH,N,V,EH
IH,P,R,EH
IH,G,Z,IH
M,AH,N,T
AH,P,AO,R
AH,K,AO,R
AO,AH,L,AH
AH,S,T,AH
K,ER,AH,N
OW,N,ER,Z
M,W,IH,L
T,AA,K,D
S,T,R,IH
R,AA,F,AH
N,D,W,IH
K,L,UW,D
N,F,AO,R
T,SH,EH,R
IH,T,ER,Z
N,DH,AH,N
V,AY,D,Z
EH,S,AE,S
T,UW,AH,K
AH,V,K,AH
AH,S,IY,D
T,UW,AE,N
CH,K,AE,N
N,Z,F,AH
R,DH,AE,N
IY,V,IY,AH
S,W,AH,N
IY,P,AO,R
Z,AH,N,D
S,DH,EH,R
DH,AH,M,IH
IY,V,D,AH
T,UW,D,IH
T,AH,L,D
K,AA,Z,D
R,V,AH,S
AY,F,AH,N
AE,N,AH,L
L,EH,K,T
EH,F,AH,S
TH,S,B,IH
P,AA,R,T
T,F,AE,K
JH,AH,S,T
AH,V,OY,D
L,R,EY,T
AH,HH,AY,AH
K,S,P,EH
T,D,EY,Z
Y,IY,L,D
EY,S,AH,S
DH,AH,S,K
AH,M,AE,S
B,AH,JH,IH
D,Z,W,IH
S,CH,ER,S
W,AH,L,K
T,D,AW,N
T,EY,N,N
ER,JH,ER,AH
M,P,AY,L
Z,T,AH,D
Z,AH,D,EH
AH,N,IY,IH
T,T,UW,K
S,IY,V,D
F,IH,SH,AH
N,SH,UH,R
T,AH,V,IH
OY,L,P,R
T,R,EY,T
AH,P,M,AH
IY,P,AO,R
UW,V,W,IH
P,AO,R,T
S,T,R,EH
P,AW,N,D
AA,N,P,L
IH,L,IY,IH
K,IH,Z,K
EH,N,D,IH
NG,N,OW,IH
IH,K,L,EH
P,DH,EH,R
NG,Z,EH,S
EH,S,T,AH
Y,IH,R,L
Z,AH,D,EH
Z,L,AE,S
P,S,IY,K
AO,F,AH,S
CH,UH,R,AH
F,T,D,R
M,D,AE,T
N,AE,N,EH
K,AO,R,D
D,T,UW,R
L,T,IH,N
S,T,IH,D
V,AW,T,AH
T,AO,R,D
AH,D,DH,AH
N,AA,T,K
P,R,IH,N
UH,D,EH,N
S,T,R,AH
T,M,AA,R
DH,AH,P,R
T,L,IY,S
R,EH,S,T
N,AH,L,IH
AH,L,AE,S
T,IH,D,IH
T,S,D,IH
IY,JH,AH,S
AA,Z,IH,K
T,M,AH,N
N,OW,T,IH
S,T,AH,L
P,AA,N,S
V,AH,S,EH
UH,L,D,N
M,IY,K,AH
AY,N,AO,R
HH,AW,Z,IH
M,DH,AH,D
Y,UW,N,AH
AH,M,IH,D
L,AH,M,EH
AH,T,B,IH
HH,IY,S,EH
S,AH,N,D
R,DH,AE,N
N,DH,AE,T
EH,JH,AH,K
AW,HH,EH,L
IH,S,T,S
R,T,AH,N
D,HH,AY,Z
T,R,AA,N
IH,NG,M,EH
JH,IH,T,IH
R,IY,D,T
T,R,AH,S
R,L,IH,K
L,T,UW,IH
IH,K,W,AH
N,EH,T,R
R,AA,F,IH
T,L,IY,EH
T,AW,T,S
S,P,AO,R
UW,L,AY,AH
D,EH,N,D
R,IY,IH,N
IH,Z,AH,N
EH,N,D,IH
EY,SH,AH,N
N,V,EH,S
G,EY,N,Z
T,B,AH,T
D,AH,M,EH
N,V,EH,S
NG,Z,B,AH
R,AY,M,EH
AH,M,AE,S
OW,S,T,R
N,D,DH,AH
AH,M,IH,T
Z,F,R,AH
EY,T,T,AH
K,AH,N,S
CH,AH,N,AH
D,IH,D,N
AH,B,AW,T
S,AY,D,AH
B,R,AO,D
T,R,AY,IH
D,AH,M,EH
ER,Z,AH,N
N,IH,G,Z
M,AA,R,K
ER,AH,R,EH
ER,AH,N,S
AE,V,B,IH
S,T,DH,AH
V,S,IH,N
L,EY,T,EH
T,R,AY,K
IH,NG,DH,EH
V,D,UW,IH
NG,F,AE,K
N,OW,JH,EH
S,T,IY,L
S,K,EY,L
R,EY,T,AH
TH,AH,V,S
IH,K,AH,L
AH,N,G,IH
T,Y,EH,S
P,AO,R,T
IH,R,Z,IH
ER,M,IH,D
NG,OW,N,L
P,OY,N,T
OW,S,T,AH
R,AA,P,T
T,UW,S,AH
N,D,AE,Z
AH,N,EH,K
N,EH,K,S
IH,CH,AO,L
EH,N,D,IH
S,T,R,IH
IH,Z,AH,N
N,D,DH,AH
K,ER,AH,N
AH,L,IY,AH
AE,N,SH,AH
IH,S,Y,IH
V,F,UW,D
IH,F,DH,AH
R,IY,W,IH
V,ER,M,AH
IY,Z,IH,Z
R,IY,F,AH
M,AE,N,AH
N,D,DH,AH
AH,N,T,S
T,W,IH,L
L,EH,K,T
JH,AH,Z,T
T,R,IH,K
IY,K,S,EH
T,Y,UW,S
N,TH,IH,N
G,R,IY,T
W,OW,T,AH
F,AO,R,AH
D,AH,S,T
AA,D,AH,T
T,IY,AH,K
ER,AH,N,D
K,AO,Z,IH
AH,N,T,R
R,IY,M,AH
V,ER,M,EH
AH,T,DH,EH
T,IH,V,K
R,EY,D,R
AY,S,AH,Z
L,EH,K,T
R,DH,AE,N
AH,S,S,EH
AH,K,AH,L
B,IY,P,R
S,EH,S,T
S,T,UW,AH
EH,R,IY,AH
K,R,IY,S
F,AO,R,IH
L,K,AH,T
D,N,AA,T
P,AH,T,AH
T,AH,N,Z
S,EH,D,IH
EY,T,M,AH
N,AH,M,AH
V,ER,DH,AH
Z,HH,OW,L
AH,V,DH,AH
T,DH,EH,N
AO,L,M,AH
UW,M,AA,N
G,Y,ER,Z
N,IY,R,IH
AO,R,L,IH
P,R,AY,S
L,Z,AH,N
NG,K,S,IH
HH,IY,S,EH
EY,JH,ER,D
S,T,W,EH
EY,S,P,IH
R,UW,P,N
Z,N,AH,S
T,AA,R,T
T,R,AH,T
P,N,EH,T
K,AE,SH,AH
AH,M,IH,T
T,DH,AH,T
OW,L,AH,N
P,AH,N,T
AH,T,EH,N
B,AY,IH,T
L,D,DH,AH
T,R,IH,K
IH,S,Y,IH
IH,L,EH,K
AH,D,AA,L
T,AH,M,Z
Z,EH,N,T
DH,AH,IH,N
UH,D,Z,AH
IY,IH,N,IH
ER,EY,T,IH
R,IY,S,IH
AH,N,AE,T
ER,AA,R,R
AH,P,IH,N
G,EY,T,S
DH,S,EY,L
S,P,EH,K
P,AH,D,L
AA,R,V,AH
IY,S,AH,Z
EH,K,S,T
AO,R,TH,K
AE,N,Z,IH
P,EH,N,D
AA,R,K,T
ER,T,UW,N
AE,G,R,IH
R,IH,K,AH
M,AH,N,T
ER,HH,IY,S
IH,D,AA,N
T,R,EY,D
S,AH,D,IH
CH,AH,T,R
AH,B,L,IH
N,AH,S,AH
T,EH,N,D
B,IH,L,AH
L,IY,K,AH
AH,JH,AH,S
G,AH,N,AH
L,UW,D,Z
AH,N,T,T
P,ER,EY,T
L,EH,K,T
N,T,EH,S
W,AA,Z,AH
EH,S,IH,N
P,AE,K,AH
R,IH,N,S
T,S,AW,T
T,EY,K,IH
M,EH,S,AH
S,T,IH,D
R,Y,IH,R
AH,M,P,L
IY,D,IH,S
R,M,AH,N
N,V,EH,S
AH,L,Z,AH
S,ER,V,AH
P,AA,L,AH
V,P,AA,R
N,D,AH,S
SH,AH,N,L
T,IH,NG,L
V,F,AA,R
EY,K,ER,IH
EY,N,G,R
IH,N,K,R
ER,Z,D,R
N,AH,L,IH
N,SH,AH,N
UW,R,IH,Z
TH,AW,T,L
R,IY,S,T
AH,D,D,IH
L,IY,V,IH
T,R,AE,K
B,IH,G,AH
T,IY,P,R
IH,T,S,AH
K,S,P,L
K,S,P,L
NG,G,EY,N
AH,L,IH,N
D,B,EY,S
IY,R,AH,N
AA,L,AH,S
IH,N,D,AH
AO,NG,ER,EH
D,IH,K,L
V,AY,AH,L
AH,V,DH,AH
AH,L,M,AH
T,IH,N,K
W,IH,L,IH
EH,S,AH,K
R,AH,N,IH
K,Y,AH,L
P,ER,AH,T
N,S,IY,N
L,D,W,IH
V,IH,D,EH
SH,AH,N,IH
V,M,IY,T
M,AH,N,T
T,UW,DH,AH
D,AH,T,IH
AH,F,IH,S
EY,N,JH,IH
P,ER,CH,AH
P,EY,T,IH
ZH,AH,N,S
W,IH,CH,K
SH,AH,N,Z
AH,N,Z,IH
T,IH,K,S
ER,IH,L,AH
EY,IH,N,AH
IH,T,S,T
IH,N,AH,S
K,AH,N,D
IH,NG,AH,N
L,Y,AH,N
S,T,W,IH
DH,AH,K,AH
CH,SH,EH,R
R,D,AH,N
AE,D,M,IH
IH,T,D,IH
N,JH,AH,N
JH,AH,N,IH
IH,T,AH,K
IH,N,D,AH
D,F,R,AH
T,AH,D,AH
AH,N,D,EH
T,AH,D,AH
IY,B,IH,N
T,IH,L,AH
T,W,EH,N
L,AE,N,T
EH,K,S,T
B,AA,R,L
IH,NG,DH,AH
JH,M,AA,R
IY,S,EH,D
AE,Z,W,EH
N,T,DH,AH
AH,N,UW,D
D,AH,K,T
N,T,EH,N
ER,T,UW,N
IY,M,AH,T
AH,B,IH,L
N,D,M,AH
UH,R,AH,N
ER,D,DH,AH
W,AA,Z,AH
M,P,AO,R
IH,JH,D,S
R,IH,N,S
N,D,K,R
IY,L,K,AH
K,T,AH,D
Z,HH,IY,S
T,AA,K,T
EH,N,D,AH
ER,M,AH,N
EY,L,Z,AH
EH,S,DH,AH
DH,AH,Y,IH
AH,S,T,R
AH,F,ER,S
S,EH,D,IH
K,AH,N,S
Y,AH,T,IH
AH,V,F,AH
S,AH,N,D
R,IY,M,AH
P,EH,N,D
AE,S,K,T
AH,M,IH,T
ER,Z,IH,N
N,SH,AH,N
DH,AH,AO,T
AH,V,AY,D
Z,K,AA,Z
S,AY,N,D
N,JH,OY,N
N,V,ER,T
S,T,IH,T
ER,R,EY,N
AH,M,DH,AH
P,DH,AH,T
N,SH,AH,L
AH,L,IY,IH
AA,F,IH,T
S,P,EH,K
V,B,AH,T
K,EH,N,D
IY,AH,P,R
M,AE,N,AH
N,AA,M,AH
AH,B,L,IH
AO,R,D,AH
K,L,AY,N
Z,B,AH,T
K,DH,AH,S
IH,F,DH,AH
AH,V,M,AH
L,D,F,AH
B,AA,N,D
IH,N,D,AH
P,L,AE,S
IY,W,AA,N
L,AH,JH,IH
T,UW,AE,K
M,AH,N,T
EH,L,TH,K
EH,D,IH,T
OW,S,T,S
S,AH,Z,S
AA,R,IH,K
CH,W,IH,L
K,W,AH,Z
L,D,DH,AH
AH,B,AH,L
R,EH,D,AH
V,S,IH,K
IH,S,T,IH
IY,AH,L,IH
NG,L,IY,D
S,AH,B,IH
P,AH,Z,IH
G,Y,ER,K
T,ER,M,AH
M,P,AW,N
EH,L,F,AH
AO,F,AH,N
N,L,AO,S
AA,F,IH,T
L,IH,K,S
V,DH,AH,R
R,T,IH,D
T,F,R,AH
EY,T,IH,D
T,B,IY,IH
F,AO,R,K
IH,D,N,EH
N,F,AO,R
IY,D,IH,K
K,SH,AH,N
S,P,R,EH
UW,AE,K,T
Z,W,AA,Z
M,AO,R,EH
NG,IH,Z,S
D,UW,S,T
Z,AH,G,EH
G,EH,N,S
P,OW,Z,D
T,R,EY,D
M,IY,T,IH
T,DH,AH,N
UW,OW,N,AH
K,AH,S,AH
R,IY,AH,L
Y,IH,R,K
D,AH,N,EH
S,IY,L,IH
EH,Z,AH,N
AH,N,T,S
T,IH,D,IH
T,EY,L,Z
K,F,AO,R
IY,R,IH,L
T,R,EY,D
N,T,AH,N
N,AH,D,IH
R,T,M,AH
EH,S,P,R
Z,AH,N,D
IY,Y,IH,R
T,IH,NG,AH
R,M,M,EH
N,S,T,AH
B,S,AH,D
D,IH,F,EH
IY,M,AH,N
S,T,AE,K
N,T,B,R
DH,AH,K,AH
AH,G,EH,N
L,AY,N,D
F,AO,R,AH
P,AH,L,S
S,EH,D,IH
T,IH,K,K
JH,UW,AH,L
DH,AH,AE,K
V,R,IY,T
N,DH,IH,S
K,L,IH,R
L,OW,N,Z
DH,AH,G,AH
V,D,IH,N
D,AH,K,T
N,S,T,EH
L,OW,Z,D
AO,R,T,T
UW,IH,K,S
W,IH,DH,AH
SH,EH,R,AH
SH,EH,R,IH
K,W,AH,Z
AH,N,IY,EH
AH,N,T,R
N,B,IH,D
F,AO,R,AH
N,V,ER,T
T,R,AY,K
EH,Z,W,AH
IH,S,AY,D
OW,ZH,ER,Z
K,AA,N,T
G,N,AH,L
AO,F,ER,IH
