a_0,a_1,a_2,class
D,IH,V,EH
F,AE,T,S
T,DH,AE,T
D,M,IH,N
W,IH,DH,R
M,AH,T,IH
N,T,UW,AH
N,T,IH,N
T,IH,Z,EH
N,P,R,AH
EH,S,T,ER
AH,N,Z,S
T,UW,D,IH
R,EH,V,AH
AH,B,L,IH
DH,AH,ER,L
R,S,P,EH
L,S,ER,IY
AH,T,R,IH
N,L,IY,AH
SH,AH,N,T
AH,F,ER,S
M,ER,R,IY
S,T,EY,T
HH,AE,D,R
SH,AH,N,AH
D,DH,AH,M
ER,DH,AH,L
AW,N,D,Z
EH,N,SH,AH
T,AH,Z,IH
EY,SH,AH,N
L,IY,IH,M
S,P,AO,R
AO,SH,AH,S
EH,M,AH,K
NG,AA,N,T
P,IY,D,AH
B,AH,B,L
M,AH,N,T
N,D,IH,N
K,OY,L,L
D,IH,NG,T
N,V,EH,S
T,AY,M,Z
P,AH,N,IY
S,T,Y,IH
IH,D,AE,T
IH,S,T,AH
SH,IY,EY,T
IY,W,UH,D
Z,N,AA,T
S,EH,N,T
L,F,AH,N
K,SH,AH,N
IH,L,Y,AH
AH,N,IY,M
UH,D,HH,EH
S,T,AA,K
AW,IH,K,S
AH,DH,ER,IH
B,IY,R,IY
IY,EH,K,S
D,AA,L,ER
IH,T,S,R
AH,K,AH,M
AA,K,P,R
S,T,AO,R
EH,R,AH,L
B,AO,R,D
P,IY,P,AH
T,L,AY,N
G,AE,S,L
R,IH,D,IY
B,AH,L,IH
P,L,IH,N
UW,N,Y,AH
N,ER,IY,AH
D,Z,HH,IY
AA,JH,EH,K
N,D,IH,K
D,W,EY,T
EH,D,AH,T
AH,N,TH,S
ER,L,IY,ER
S,IH,S,T
UW,AO,F,ER
AH,K,AH,L
M,EH,ZH,ER
R,EY,K,D
L,EH,R,AH
OW,F,AO,R
V,EY,L,AH
UW,JH,EH,N
NG,K,R,AH
ER,B,IH,M
IY,IH,G,Z
IY,W,AO,R
OY,L,P,R
K,W,AY,ER
N,T,ER,M
OW,L,D,ER
L,AO,S,AH
S,OY,L,M
L,M,IH,N
IH,NG,IH,N
AH,L,UW,M
D,IH,N,IH
AH,N,IY,T
T,UW,DH,AH
AE,T,W,IY
IY,W,AA,Z
R,OW,D,S
AE,N,AE,N
K,AH,N,T
JH,EH,N,ER
UH,R,AH,T
T,M,AA,R
IY,AH,S,IH
R,ER,L,IY
JH,AH,V,AH
AH,N,D,IH
S,P,IH,N
IH,CH,IH,T
L,OW,AH,N
N,D,AA,N
L,AW,T,S
UW,N,AH,T
W,IH,DH,AH
D,AO,L,S
T,S,W,ER
K,EH,P,T
AA,F,AH,T
IY,JH,ER,Z
DH,AH,R,IH
AH,JH,IH,Z
K,AH,N,S
UW,D,Z,T
N,T,S,EH
UW,AO,F,S
OW,S,T,D
AH,T,IY,AH
V,IY,EH,S
F,ER,S,T
M,EH,S,AH
T,AH,D,IH
T,UW,B,IY
AW,N,T,ER
B,AH,T,K
EH,D,DH,AH
AH,T,OW,T
NG,F,ER,M
Z,AH,D,EH
T,EH,N,D
AH,F,ER,S
AO,R,DH,AH
IH,P,EH,N
OW,N,L,IY
G,Z,EH,K
IY,HH,OW,L
N,T,R,AH
L,B,AH,T
AH,M,P,AH
Z,IH,N,D
OW,ZH,ER,N
JH,P,OY,N
T,M,AH,N
R,DH,AH,L
IY,D,DH,AH
N,AA,T,IH
UH,D,AE,D
R,AE,V,AH
AH,JH,ER,AH
N,B,AA,N
Z,K,AA,N
EH,K,T,AH
W,AA,Z,IH
IH,K,S,T
AH,N,T,M
L,F,AO,R
M,EH,N,T
DH,AH,P,ER
K,T,F,R
N,V,EH,S
AH,L,K,AH
K,AH,N,T
IH,T,S,T
IH,L,B,IY
UW,D,IH,N
SH,EH,R,Z
IH,DH,IH,N
K,S,IH,N
EH,M,B,ER
AH,N,AA,M
N,JH,ER,AH
EH,K,S,T
DH,ER,D,IH
AH,V,ER,M
AA,R,D,Z
R,IH,T,ER
AH,N,D,M
EH,D,IH,T
AA,P,T,AH
D,EH,L,T
N,S,T,AH
R,IH,K,S
DH,AH,K,IY
AH,S,AH,T
P,HH,EH,D
EY,T,S,S
AO,F,ER,D
IH,NG,S,AH
AY,K,B,AH
AH,K,AO,R
AH,M,P,AH
EY,K,AH,K
D,ER,Z,T
P,R,IH,N
N,S,AH,L
D,DH,AE,T
T,L,IH,K
K,W,IH,D
ER,M,AH,N
M,AH,N,D
IY,AH,V,AH
IH,L,Y,AH
DH,EY,S,EH
CH,EY,N,AH
IH,F,DH,AH
AY,N,AH,S
OY,N,T,S
Z,F,R,AH
T,K,ER,AH
R,T,ER,Z
AH,N,F,R
N,R,IY,Z
AH,N,D,N
EH,S,AH,K
AE,S,T,S
IY,EH,S,L
R,DH,AH,K
IH,T,W,IH
N,T,EY,N
M,AH,N,T
IY,M,AA,R
AH,L,IH,S
R,EY,D,ER
AA,F,AH,T
P,EH,R,AH
Z,F,AO,R
S,IY,D,Z
T,K,AA,N
N,EH,K,S
L,UW,D,Z
IH,DH,DH,AH
L,IY,AA,N
P,AW,N,D
F,R,AH,M
AE,N,T,IH
IH,L,Y,AH
AH,L,HH,IY
S,T,R,IY
T,S,S,EH
IY,Z,S,AH
AA,F,AH,T
UW,N,AH,T
W,EY,ZH,AH
OY,N,Z,L
AO,R,AH,N
IH,T,EH,K
D,F,AO,R
K,AH,N,S
S,T,AA,K
EH,R,S,AH
S,EH,N,T
Z,V,IY,EH
P,OW,S,T
IY,AH,Z,AH
IH,S,K,ER
N,B,IH,K
M,AH,N,AH
AH,F,EH,R
N,DH,AH,R
M,EH,S,T
AH,W,IY,K
IY,W,UH,D
K,D,ER,EH
L,AE,G,R
S,AH,B,S
AE,K,SH,AH
IH,NG,Z,T
AO,F,S,EH
G,R,IY,D
F,IH,SH,AH
M,P,L,IY
EH,N,D,IH
ER,IY,ER,M
AH,L,D,EH
P,L,AH,S
R,W,UH,D
W,IH,DH,IH
D,P,AA,R
AH,Z,S,EH
AH,N,EY,D
IH,K,AA,N
UW,V,AH,L
AH,N,D,AH
UW,F,AY,N
AH,F,AO,L
NG,L,EY,T
AH,SH,EH,R
AO,R,AH,N
Y,AH,L,AH
UW,IH,M,IH
M,AE,N,D
AH,P,AE,S
AE,S,T,IH
R,IH,L,IH
AA,R,JH,AH
IY,JH,AH,N
N,AH,DH,ER
CH,F,UH,L
R,AH,N,IH
N,D,ER,R
N,S,ER,T
EY,SH,AH,N
R,IY,AW,T
B,IH,N,T
IY,L,AO,S
S,B,AO,R
Y,UW,N,AH
UW,S,DH,AH
Z,IH,N,AH
AA,M,AH,N
AH,L,W,IH
L,EY,S,M
D,IH,T,AH
M,AH,N,T
K,S,P,EH
AH,T,ER,M
T,OW,L,D
IY,EY,SH,AH
EY,K,EH,N
EH,N,D,IH
T,UW,IH,K
Z,W,EH,L
L,AH,N,D
ER,EY,SH,AH
AH,L,AH,N
L,EY,T,IH
AH,M,P,L
AH,V,DH,IY
R,T,ER,ER
P,ER,SH,EH
IH,S,T,S
P,AH,N,IY
OW,V,ER,S
EH,R,P,L
T,UW,K,AH
AW,T,L,EH
IH,D,W,IH
IH,L,Y,AH
ER,DH,AE,N
L,EH,K,T
K,S,P,EH
EY,N,T,S
L,T,EH,L
S,S,K,EH
AH,M,P,L
B,L,AA,K
M,AH,N,T
N,AH,M,IY
IH,T,S,EH
K,W,AH,N
AH,N,IY,S
D,IH,T,S
S,EH,N,S
M,AH,S,T
N,T,P,R
R,EY,SH,AH
AH,K,AH,M
V,IY,EH,S
IH,Z,B,IH
N,S,UW,M
T,EY,K,S
AH,D,AA,M
T,T,UW,K
AW,T,DH,EH
AE,F,T,ER
AH,V,DH,AH
R,AH,N,D
ER,AH,L,AH
IH,N,D,AH
R,IH,L,IH
SH,AH,N,IH
L,IH,S,T
S,L,AO,S
IH,N,P,R
IY,T,AH,D
T,Y,IH,R
AH,T,S,IH
L,AO,AH,N
M,AW,N,T
K,DH,EH,R
Y,UW,Z,AH
IH,NG,IH,N
AH,P,AH,T
AH,V,W,IY
T,ER,Z,IH
T,IY,HH,IY
UW,IH,N,K
IY,T,UW,S
Z,IH,S,T
ER,AA,N,R
AH,L,AE,K
AH,V,ER,M
SH,AH,N,Z
D,EH,M,AH
AH,T,EH,R
D,F,AO,R
Z,IH,N,K
V,AH,S,AH
N,AA,N,S
L,IY,V,AH
S,AH,S,IH
IY,Z,HH,IY
IH,NG,AA,N
D,B,IY,IH
IY,AH,T,R
V,EH,S,T
P,AE,Z,IH
IH,SH,AH,L
T,M,AH,N
EH,D,DH,AH
Z,R,OW,Z
R,AA,D,AH
R,EH,N,D
IY,DH,AH,D
S,T,ER,N
R,IY,Y,IH
K,AH,M,ER
EH,F,AH,S
IH,CH,IH,N
L,OW,N,Z
AH,F,AY,N
IY,S,EY,L
IH,L,AH,T
JH,IY,W,ER
AH,N,D,ER
M,AA,R,K
N,D,EH,K
S,T,DH,AH
UW,G,EY,N
L,D,D,AH
T,T,EH,K
AH,B,S,IH
OW,S,T,AH
AY,B,IH,T
DH,AE,T,D
T,IH,V,D
N,IH,Z,AH
AH,N,Z,IH
G,N,AY,Z
IH,SH,T,IH
IH,N,IH,N
UW,IH,N,D
EY,R,IY,AH
K,S,P,R
K,S,M,AH
AH,K,AH,N
AW,N,T,ER
T,D,EH,T
N,S,T,ER
DH,AH,TH,R
UW,L,AW,T
EH,D,AO,R
Z,K,AH,N
IH,R,ER,L
N,Z,AA,N
N,D,IH,N
D,IH,Z,D
IH,Z,AY,N
L,IY,IH,L
V,DH,AH,R
Z,S,AY,N
N,S,T,AH
V,IH,T,S
AH,P,AO,R
R,SH,AH,N
AH,B,IH,L
M,IH,S,T
D,F,AA,S
ER,AH,S,T
EH,T,IH,K
AH,M,DH,AH
AE,Z,IH,Z
AH,F,AY,D
R,AA,F,AH
AH,L,T,S
ER,AH,N,D
SH,AH,L,Z
AH,D,IY,Z
N,K,R,IY
AE,NG,K,S
UH,D,AE,T
T,AH,V,S
S,T,AE,N
AH,N,T,IH
AH,N,D,S
AH,M,P,R
F,ER,IH,N
AH,N,Z,AH
M,Z,B,AH
L,DH,OW,IH
IH,N,K,R
AW,S,R,EH
Y,IY,L,D
EH,S,AH,L
AE,T,OW,N
K,AA,N,T
B,EY,S,T
OW,N,AH,N
EY,SH,AH,N
V,AW,ER,T
D,N,EH,T
IH,L,B,IY
V,IY,EH,S
V,IY,AH,S
L,EH,K,S
EH,K,Y,AH
T,ER,N,AH
M,AH,N,T
N,S,IY,AH
T,D,EY,T
UW,R,IH,D
Z,AH,N,D
SH,AH,N,T
JH,IH,Z,K
S,T,AE,N
T,IH,V,S
S,EH,D,K
N,D,S,AH
S,IH,V,R
EH,D,DH,AH
AE,K,S,IY
AH,K,T,IH
IY,S,EH,D
W,EH,N,AH
IH,P,AA,R
T,EY,SH,AH
V,EH,S,T
B,R,EY,K
AH,R,AH,N
W,ER,N,AH
UW,AH,L,IH
AH,S,EH,K
T,S,EH,D
T,DH,AH,T
OW,S,T,AH
ER,P,EY,D
G,R,IY,D
DH,AH,AH,N
T,S,IH,K
S,B,IH,L
N,S,T,R
AE,Z,B,IH
IY,AH,M,Z
R,K,AH,T
OW,P,S,T
AO,R,F,IH
AW,N,F,R
AA,N,T,R
AH,AE,D,M
G,AH,V,ER
IY,N,W,ER
EH,D,AO,L
Y,UW,Z,D
SH,AH,N,Z
T,L,IY,R
T,IH,K,D
L,Z,AA,R
T,R,AH,S
D,IY,AH,N
R,T,AH,K
Z,S,EH,D
IY,ER,DH,IH
NG,R,IH,K
K,SH,AH,N
P,SH,AH,N
T,R,IY,K
EH,N,S,IH
Z,T,UW,S
AH,M,IH,M
EY,L,AA,R
NG,T,ER,M
IH,B,AH,T
S,IH,T,S
F,AH,S,AH
EY,SH,AH,N
DH,AH,P,L
R,AA,B,L
W,IY,K,L
AH,B,AH,L
K,T,AH,D
IH,K,L,IY
NG,Z,T,AH
EH,K,Y,AH
M,P,AO,R
T,IH,Z,L
T,ER,IH,N
P,AH,N,M
P,IY,T,IH
JH,AH,S,L
ER,CH,AH,N
AH,T,AH,L
EH,L,F,AH
DH,AE,T,IH
AH,M,P,AH
N,D,L,IY
DH,AH,S,AH
D,EH,N,IY
L,AO,S,AH
S,K,AH,L
UW,D,EH,K
K,S,P,EH
T,UW,DH,AH
N,Z,AH,N
S,EH,D,IH
T,IH,L,M
AH,S,T,IH
N,W,IH,L
S,EH,D,S
L,AH,N,S
ER,SH,EH,R
IY,D,IY,AH
EH,N,T,IH
AH,T,AE,N
AH,N,EH,R
T,EY,T,M
IH,N,V,EH
P,IH,NG,K
Z,B,IY,IH
Z,S,EH,T
NG,JH,EH,T
D,Z,AA,R
AH,N,IY,IH
ER,L,IY,R
T,W,AA,Z
DH,AH,P,EH
IH,F,AH,K
S,HH,AE,Z
R,IH,N,S
EY,N,JH,AH
W,IH,DH,EH
AH,CH,AE,Z
N,ER,SH,IH
AH,N,S,T
AH,AO,F,ER
T,S,W,ER
V,ER,M,AH
AH,EY,JH,AH
IY,AE,D,AH
D,AH,L,D
AA,F,AH,T
S,V,AA,L
V,AA,L,AH
ER,EH,K,T
W,IH,L,R
Y,AH,N,L
IH,N,HH,ER
T,AA,R,T
AH,L,S,T
N,DH,AE,T
G,AH,V,ER
N,T,K,L
B,S,T,AH
N,T,F,R
NG,Z,IH,N
D,Z,AH,S
D,P,EH,N
CH,T,P,R
AY,ER,K,AH
T,OW,T,AH
AE,N,Z,T
SH,AH,N,Z
AH,M,AO,R
D,IH,D,T
D,R,IY,L
L,S,OW,AH
EH,K,AH,N
OW,L,D,IH
AH,L,L,IH
AH,M,DH,AH
AH,N,D,IH
D,EH,K,S
D,EY,L,IY
T,UW,SH,AH
NG,K,G,R
HH,AW,P,R
K,ER,AH,N
AH,P,AH,Z
CH,ER,IH,N
N,DH,IH,S
R,EY,M,IH
D,Z,R,IY
EH,ZH,ER,D
UH,D,B,IY
G,R,AE,M
T,AA,R,T
AH,P,OW,D
HH,AE,V,T
EH,N,D,AH
AH,V,ER,M
ER,D,Z,AH
AE,F,T,ER
P,AH,Z,IH
P,OW,Z,D
JH,F,AO,R
AA,R,K,AH
ER,CH,AH,S
M,AH,N,S
M,EY,D,IH
ER,F,IH,T
N,D,IH,N
UW,D,W,IH
L,AE,S,T
Z,S,EH,D
B,AH,L,K
AE,N,S,IH
ER,Z,S,AH
T,IH,Z,N
UW,HH,AY,ER
DH,ER,F,AH
AY,Z,D,T
Z,D,IH,T
T,F,AO,R
ER,R,OW,Z
AE,N,AA,T
K,T,IH,D
EY,T,M,AH
EH,NG,TH,AH
IH,SH,AH,N
OW,N,ER,Z
ER,N,AA,T
SH,T,T,AH
L,B,EH,N
IY,M,AA,R
P,EH,N,T
S,T,AY,L
F,AO,R,K
IH,N,DH,AH
T,AE,K,S
IH,N,AH,N
T,AH,D,T
S,W,EH,N
Z,T,UW,K
AO,S,AH,Z
IH,N,IH,S
D,D,IY,R
R,EH,Z,AH
B,IY,R,IH
P,AO,R,T
AH,B,AW,T
S,AH,B,S
T,TH,R,IY
IH,SH,AH,N
IY,B,IH,Z
SH,AH,L,Z
S,T,IH,L
S,S,EH,D
P,AA,R,T
AY,V,Y,IH
N,D,R,AH
D,B,IY,N
Z,EH,N,T
S,T,IH,T
N,AH,L,IH
P,IH,R,IY
AH,L,R,EH
V,G,OW,L
IH,N,IH,T
AH,N,AH,L
N,W,UH,D
K,AH,T,AH
S,AH,N,D
T,HH,AE,Z
IH,JH,IH,Z
D,R,IH,M
AH,V,DH,AH
W,IH,L,S
D,Y,UW,N
AE,T,EH,M
EH,D,IH,T
AA,L,AH,S
S,IH,S,T
IH,N,AH,K
T,IH,T,S
IY,M,AH,N
R,AH,S,IY
R,K,AH,T
TH,R,IY,M
AH,N,D,AH
R,N,AA,T
AH,IH,N,T
DH,AH,D,IY
AH,N,Z,AH
V,DH,AH,S
AH,N,T,R
AH,B,AO,R
S,K,R,EH
ER,S,L,ER
L,ER,IH,N
AH,B,AH,L
IH,N,DH,AH
S,AH,B,S
M,D,IH,N
HH,UW,P,R
N,IH,N,IH
Z,AO,R,AH
K,AA,M,AH
EH,D,AH,D
Z,AE,D,AH
AE,Z,AH,N
S,OW,S,AH
EH,D,IH,T
K,S,IH,N
IH,G,AE,N
S,AH,P,L
AE,SH,AH,N
W,ER,L,D
N,IH,N,K
AH,N,AH,T
EY,S,AH,Z
L,D,ER,EH
Z,S,EH,N
L,D,ER,Z
N,JH,AH,Z
AH,N,Z,D
S,T,AA,N
UW,IH,N,K
AH,V,DH,AH
S,T,R,EH
N,EH,K,T
T,S,T,R
AH,S,IH,N
T,S,P,EH
D,AY,R,EH
T,F,AO,R
K,AH,N,EH
M,AH,N,T
N,T,R,IY
AH,B,AW,T
T,AH,R,IY
D,DH,AE,T
OW,L,Z,D
R,IH,L,D
R,EH,Z,AH
AH,N,D,AH
M,AA,R,K
S,T,IH,Z
R,L,EH,D
S,K,R,EH
EH,T,AH,L
N,D,L,EH
B,AE,NG,K
K,AH,N,T
EH,D,IH,T
AH,N,D,K
R,IY,M,AH
N,IY,S,EH
N,D,AH,D
IY,EH,S,N
N,P,R,AH
S,AY,N,IH
EY,V,ER,AH
R,AH,N,T
N,D,R,IH
AO,R,AH,T
Z,AE,S,T
EH,D,DH,AH
AH,D,AE,M
D,F,AO,R
W,IH,DH,N
AH,N,D,AH
N,V,AA,L
N,V,OY,S
K,S,ER,S
L,AH,S,AH
L,AH,B,K
UW,Z,D,T
L,AY,F,S
M,Z,IH,N
S,AH,B,AH
M,IY,T,IH
L,EH,K,T
T,UW,B,IH
N,P,AH,Z
W,AO,R,T
S,K,AH,L
N,JH,AH,N
P,R,IH,Z
IH,V,L,IY
S,EH,M,AH
AH,N,T,IY
Z,AE,N,AH
AH,V,AW,T
D,W,AO,R
L,L,AO,Z
UW,K,AH,T
W,IH,DH,T
AE,K,S,EH
AH,N,S,EH
EH,D,IH,T
R,AH,F,ER
NG,W,AA,Z
S,AH,P,IY
Y,UW,D,L
F,EH,R,R
T,R,AE,K
DH,AH,P,R
NG,F,R,AH
Z,IH,K,S
Z,IH,NG,M
K,AH,N,D
AW,N,S,T
AE,K,S,AH
UW,AH,N,T
N,T,AH,N
F,AO,R,T
S,ER,T,AH
DH,AE,T,IH
N,DH,EH,R
Y,IH,R,N
Z,IH,N,D
DH,AH,P,AH
AH,M,EY,T
T,L,IY,IH
AH,M,IH,T
T,S,IH,N
P,EH,K,T
T,AH,W,IY
AH,N,D,M
AE,T,AA,N
S,M,OW,S
D,IH,P,L
R,S,AH,Z
AO,R,T,S
ER,D,DH,AH
ER,V,EH,N
IH,T,W,IY
S,W,UH,D
S,EH,N,T
D,W,ER,K
DH,AH,G,AH
T,IH,Z,IH
R,JH,AH,S
IH,D,W,EH
AH,L,IH,N
EH,N,T,AH
T,ER,N,D
S,AY,L,AH
D,IH,S,M
R,IY,SH,IY
T,Z,OW,N
DH,AH,AA,K
L,UW,P,R
Z,N,AH,S
K,AA,N,AH
M,IH,N,IH
AA,P,T,AH
AE,K,S,EH
NG,IH,Z,K
IH,Z,K,AH
JH,AH,S,T
IY,L,OW,N
M,P,AH,N
K,EH,M,IH
N,DH,AH,T
N,DH,AH,T
IY,S,EH,D
IY,EY,SH,AH
L,AW,AH,S
S,IY,K,IH
IH,N,K,R
Y,EH,S,T
T,IH,K,R
P,AO,R,T
D,EH,K,S
IH,NG,K,R
S,T,S,S
T,AH,L,T
T,DH,EH,R
L,IY,OW,Z
OW,OW,N,L
L,R,IY,S
AE,S,T,M
K,R,EH,D
EY,T,S,D
R,K,AH,N
DH,AE,T,IH
EH,R,F,AH
R,DH,ER,N
IH,D,S,AH
AH,V,ER,M
P,R,AA,D
R,EY,N,T
AA,M,AH,T
IY,AO,F,AH
AO,F,AH,S
SH,AH,N,AH
AE,K,S,EH
EH,D,DH,EH
Z,AH,N,D
N,K,AH,N
OY,L,F,IY
M,IH,K,S
M,EY,N,T
DH,AH,L,EH
P,T,AH,N
F,R,AH,M
EH,S,T,IH
R,Z,IH,N
V,B,IH,N
K,S,P,EH
AA,N,AH,M
AH,N,AE,N
N,AH,JH,D
DH,AH,F,ER
N,IY,K,AH
EY,D,AH,K
EH,ZH,ER,IY
M,T,ER,M
Z,AH,V,EH
IH,G,Y,ER
D,AH,N,T
L,IH,K,S
S,T,IH,M
AH,N,IH,N
IH,L,Y,AH
N,AH,L,IH
Z,IH,SH,AH
EY,W,ER,N
SH,EH,R,Z
AH,K,AH,L
N,Y,EH,N
W,ER,S,AH
DH,AH,B,IH
S,K,AA,N
L,S,AH,M
AH,M,DH,AH
L,IH,S,AH
IH,Z,EH,K
UH,S,T,AH
N,DH,AH,IY
R,EY,D,AH
W,IH,CH,IH
AH,V,P,R
UW,D,AH,D
AA,M,P,R
T,P,EY,M
AH,N,D,AH
CH,T,S,EH
AE,V,AO,L
S,AH,B,IH
K,AH,T,AH
N,DH,OW,Z
S,AH,B,S
M,AA,R,K
UW,D,IH,S
D,DH,AH,D
HH,AE,Z,R
IH,S,P,EH
S,P,EH,K
AH,B,AH,L
N,AE,SH,AH
AO,R,SH,EH
T,IH,N,T
P,OW,K,S
IH,K,T,AH
ER,D,AW,T
F,EY,L,IH
IY,K,HH,IY
N,P,R,AH
L,AH,S,IY
IH,N,T,R
S,L,IY,AH
V,EH,L,AH
L,P,AA,R
M,AW,N,T
N,T,IH,N
W,UH,D,N
S,P,OY,N
G,L,AE,D
HH,AE,D,L
P,R,EH,Z
AE,K,SH,AH
IY,Z,AH,N
R,AE,N,AH
K,AW,N,T
D,IH,T,IH
CH,AH,P,R
N,Y,UW,AH
K,AH,N,T
UH,D,R,IY
N,D,F,R
K,L,EH,N
AH,G,EH,N
T,R,AH,S
L,OW,N,Z
EY,N,JH,IH
UW,M,EY,K
S,W,AH,N
AY,Z,DH,AH
D,AH,B,EH
V,DH,AH,S
F,AE,S,T
V,IY,EH,S
W,AH,Z,IH
AH,T,AE,K
M,AH,N,S
M,AA,R,K
T,SH,EH,R
OW,K,AA,M
NG,K,SH,AH
N,F,EH,K
IH,N,Y,IH
S,IY,K,IH
P,AO,R,T
R,T,S,EH
D,EH,K,S
F,AH,L,AH
AH,R,IY,L
D,DH,EH,R
OW,K,AH,L
N,F,IH,K
M,M,AO,R
AE,D,AO,L
AO,R,T,R
S,P,R,AH
S,T,EH,N
B,AE,NG,K
AH,JH,EH,R
Z,N,AA,T
IH,L,AA,R
S,L,IY,D
IH,G,AH,T
Z,N,IH,R
DH,AH,F,R
UW,N,AH,T
T,UW,P,R
T,OW,L,D
N,D,IH,T
G,AE,N,IH
IH,T,N,IY
Y,IH,R,L
AH,N,D,IH
AH,IH,L,EH
EH,N,DH,IH
UW,T,ER,Z
N,Z,AE,N
AY,M,Z,S
D,IH,D,N
M,AH,K,AH
K,W,AO,R
K,ER,AH,N
AH,N,EY,T
D,M,IH,N
D,IH,L,IH
B,IH,N,EH
N,T,S,AH
EH,N,S,T
AE,N,SH,AH
P,EH,R,D
F,R,AH,M
W,EH,N,T
N,AH,DH,ER
R,AE,NG,K
AO,Y,ER,Z
AH,M,P,AH
CH,F,UH,L
AH,K,AH,M
N,D,DH,EH
IY,W,IH,L
T,S,IH,T
D,EH,T,R
S,T,S,AH
Y,IH,R,AH
IH,S,T,S
P,AH,N,IY
K,S,F,EH
B,AE,NG,K
AH,N,S,AH
M,AH,N,T
N,D,AE,N
ER,DH,AE,N
K,W,AY,ER
AY,ER,D,K
R,OW,TH,AH
D,IH,K,R
IY,V,D,AH
AH,JH,IY,K
P,OW,Z,D
AH,M,P,AH
M,P,AH,N
S,P,AO,R
AH,L,AA,N
EH,N,D,ER
T,W,UH,D
D,DH,EH,R
UW,N,AH,N
M,AY,L,Z
EH,F,ER,T
EH,S,D,AH
G,Y,AH,L
T,B,IH,T
P,EY,M,AH
M,P,AO,R
T,UW,DH,AH
T,S,P,R
IY,N,Y,ER
V,AH,L,K
IH,N,JH,IH
UW,IH,T,S
Z,IH,SH,AH
SH,IY,T,S
L,Y,UW,S
N,T,V,EH
K,AH,T,R
AH,V,DH,AH
UW,AH,L,M
AH,N,S,IY
ER,AH,N,S
D,EH,K,S
D,AE,K,S
Z,IH,K,S
EH,N,D,AH
ER,S,EH,L
M,AH,N,AH
M,IH,N,AH
EY,SH,AH,N
L,UW,D,Z
N,T,UW,R
N,CH,EY,N
EH,R,DH,EH
R,IY,HH,AH
T,UW,IH,M
R,AA,P,ER
T,UW,DH,AH
M,AH,N,T
N,IY,R,IY
D,AH,V,L
K,AH,N,AH
OW,Z,D,AH
SH,AH,N,AH
M,AH,T,AH
UW,HH,AO,L
S,AH,T,IY
Z,AH,N,D
K,W,AH,T
AE,V,K,AH
Z,F,AO,R
S,EH,K,AH
R,IY,M,IY
ER,D,IH,S
Z,M,AA,R
IH,SH,AH,L
EH,F,AH,S
D,EH,K,S
L,AY,K,L
K,R,IY,S
AH,N,AE,N
AE,K,T,ER
K,R,IY,S
V,IH,T,S
D,IH,P,L
EH,D,IH,T
AH,M,P,AH
N,K,R,EH
T,S,S,ER
AH,S,EY,M
IH,N,D,AH
S,M,AH,N
EH,N,SH,AH
F,AE,K,T
P,R,AH,D
N,T,UW,N
P,Y,UW,T
M,IY,T,IH
M,IH,N,AH
DH,ER,IH,N
ZH,ER,IY,D
UH,D,IH,N
ER,CH,AH,S
R,K,AH,T
N,K,R,IY
UW,P,R,AH
CH,M,AH,S
AA,Z,AH,T
AY,ER,AH,K
N,DH,AH,S
IH,K,EH,N
EH,S,T,ER
V,AH,N,S
AH,F,ER,S
R,Z,W,ER
S,T,R,IY
D,IH,D,T
IH,Z,K,AH
R,K,AE,N
L,R,AH,S
EY,M,DH,AH
R,T,S,IH
K,UH,D,AH
AO,S,DH,AH
AO,L,S,T
F,R,AH,M
V,S,EH,N
B,AA,T,S
L,EH,T,ER
AH,N,IY,R
W,AY,DH,AH
ER,M,Z,IH
JH,AH,N,T
F,ER,D,S
L,AH,N,T
M,IH,N,IH
EY,L,Z,AH
ER,S,P,EH
UW,B,IH,Z
L,AE,S,T
UW,R,AH,D
IY,P,AO,R
S,DH,AE,T
ER,DH,ER,L
AE,S,T,IH
N,AW,N,S
N,EH,K,S
N,T,S,AH
T,S,T,R
AY,S,L,IH
V,AH,L,Z
Z,W,IH,L
IH,N,K,R
L,K,AH,M
AH,N,AH,L
K,AH,G,EH
P,IY,L,AH
AE,N,D,IH
IH,N,T,AH
T,AA,K,AH
AH,S,R,IH
N,D,W,IH
L,S,EH,D
M,P,AH,N
L,Z,P,R
L,AH,V,IH
ER,AH,N,S
S,IH,G,Z
EH,K,Y,AH
AO,R,T,ER
ER,M,EY,K
UW,D,IH,T
S,IY,V,AH
F,SH,AO,R
D,S,EH,D
P,AY,ER,Z
L,AE,S,T
D,D,IH,M
AH,N,EY,T
L,EY,SH,AH
AE,N,AH,N
AE,N,SH,AH
UW,N,AH,T
UW,F,AY,N
M,AE,N,AH
S,T,S,IH
R,W,EH,N
AE,N,S,AH
AA,L,AH,S
Z,AH,N,D
B,IH,T,AH
D,IH,SH,AH
UW,N,AH,T
F,AH,S,IH
D,L,IH,S
IH,NG,AH,N
D,IH,N,IH
EY,JH,AH,N
AE,D,T,EH
T,N,IY,D
OW,K,S,M
T,M,AH,N
M,AE,N,AH
AE,K,T,K
AY,M,W,EH
IH,NG,K,AH
IH,N,K,L
DH,AH,F,ER
W,AH,N,T
DH,EY,AA,R
IH,L,B,IY
N,IH,K,S
B,IH,K,AH
R,K,AH,T
IH,S,IH,Z
P,R,AA,D
P,ER,S,EH
IY,AH,K,AH
G,R,IY,M
AH,N,T,AH
JH,R,IH,Z
K,EY,T,IH
L,IH,M,AH
